,pl_name,disposition,pl_orbper,pl_rade,pl_trandep,st_teff,st_rad,st_logg,dec
4806,K03916.01,1.0,5.33905606,1.9,755.5,5057.0,0.704,4.573,41.04073
4807,K07794.01,0.0,1.99492332,0.94,77.7,5957.0,0.971,4.498,42.348701
4808,K01960.02,1.0,23.2218115,2.42,210.4,5808.0,1.374,4.185,42.43301
4809,K03686.01,0.0,3.351573993,24.15,54546.0,5984.0,1.033,4.408,46.457142
4810,K03687.01,0.0,8.097050622,24.01,65620.0,5753.0,0.894,4.423,37.72121
4811,K03688.01,0.0,2.119107262,77.23,124650.0,6381.0,1.423,4.155,40.192558
4812,K07800.01,0.0,0.887691177,1.53,37.3,5500.0,2.491,3.775,42.432911
4813,K02028.03,1.0,142.545,2.52,905.4,5642.0,0.846,4.542,42.657879
4814,K03762.01,1.0,240.7990472,10.31,5022.9,5758.0,1.385,4.168,49.461861
4815,K03763.01,0.0,0.888584158,43.7,412710.0,4324.0,0.616,4.639,38.282616
4816,K03765.01,0.0,0.865959015,144.5,291270.0,4561.0,0.469,4.788,50.696388
4817,K03766.01,0.0,0.594276199,266.99,220740.0,4756.0,0.667,4.603,39.050152
4818,K03841.01,0.0,1.527491117,27.85,33546.0,4273.0,0.595,4.652,44.718781
4819,K07811.01,0.0,0.566814046,0.56,42.1,5724.0,0.827,4.53,42.613899
4820,K03842.01,0.0,0.61496383,44.79,358050.0,4509.0,0.663,4.612,46.125389
4821,K03843.01,0.0,161.253747,4.98,2598.4,5570.0,0.803,4.573,40.419441
4822,K03844.01,0.0,2.974163938,34.74,90282.0,5780.0,1.0,4.438,42.727314
4823,K03845.01,0.0,15.84131693,670.04,2617.7,4993.0,19.695,2.399,50.021709
4824,K03925.01,1.0,9.2075634,5.5,1243.1,5678.0,1.303,4.215,48.16515
4825,K03925.02,1.0,2.5903958,2.55,330.9,5678.0,1.303,4.215,48.16515
4826,K03925.03,1.0,5.3235335,2.69,342.4,5678.0,1.303,4.215,48.16515
4827,K03926.01,0.0,0.831741499,41.62,1231.1,6343.0,1.14,4.408,49.792091
4828,K03927.01,0.0,4.44737112,2.06,224.4,5472.0,0.981,4.382,45.13604
4829,K03690.01,0.0,12.893018017,62.52,16033.0,6387.0,1.408,4.178,46.425289
4830,K03691.01,0.0,4.532416322,62.25,34953.0,6306.0,1.281,4.283,39.801788
4831,K03692.01,0.0,1.160153553,60.47,12302.0,6200.0,1.382,4.161,41.138882
4832,K03693.01,0.0,4.032760214,378.61,10803.0,4969.0,9.433,2.899,43.304451
4833,K03694.01,0.0,3.723552982,18.83,40143.0,6063.0,0.89,4.51,41.52578
4834,K07801.01,0.0,2.21396079,0.87,119.4,4922.0,0.823,4.505,42.589321
4835,K03768.01,0.0,11.35501209,8.0,19675.0,4594.0,0.567,4.679,40.566639
4836,K03769.01,0.0,1.195515251,49.33,8054.4,6040.0,1.155,4.271,41.947979
4837,K03771.01,0.0,5.80184753,14.0,22143.0,5687.0,0.921,4.426,47.785412
4838,K03772.01,0.0,2.38404983,66.14,312730.0,5780.0,1.0,4.438,40.690601
4839,K03846.01,0.0,5.24078259,24.73,592.6,6192.0,0.917,4.503,43.725361
4840,K03847.01,0.0,5.26641416,2.62,223.8,6338.0,1.602,4.087,42.833279
4841,K03848.01,1.0,1.847892736,1.51,323.3,5763.0,0.842,4.557,52.07016
4842,K03849.01,0.0,0.604358764,23.28,38731.0,3569.0,0.427,4.82,45.235371
4843,K03850.01,0.0,11.3775281,82.26,1651.3,6943.0,1.66,4.162,45.145741
4844,K03851.01,0.0,0.7981968,62.38,257620.0,5780.0,1.0,4.438,46.598999
4845,K03917.01,0.0,0.695954898,2.58,318.1,6737.0,1.425,4.243,49.381618
4846,K03918.01,0.0,0.948951607,115.31,458460.0,5780.0,1.0,4.438,38.272182
4847,K03919.01,0.0,19.37070781,108.54,653.2,5321.0,4.335,3.416,39.765202
4848,K03920.01,0.0,14.46993942,85.84,1235.3,4735.0,9.043,2.715,37.76141
4849,K03921.01,0.0,1.278555003,5.19,1478.0,5636.0,0.827,4.557,47.08625
4850,K01972.02,1.0,1.226223959,1.0,56.1,5855.0,1.34,4.148,48.955372
4851,K03695.01,0.0,2.244600029,27.47,8611.0,5256.0,0.802,4.502,43.80146
4852,K03696.01,0.0,181.8521773,46.38,27559.0,6063.0,1.012,4.476,40.605469
4853,K03697.01,0.0,223.1127475,46.33,11539.0,6211.0,1.056,4.389,44.647598
4854,K03698.01,0.0,15.64064161,77.18,273310.0,6517.0,1.374,4.279,39.415089
4855,K02029.03,1.0,6.8873113,0.72,85.3,5208.0,0.772,4.563,46.051971
4856,K03773.01,0.0,1.103978,381.6445744680851,575.6329787234042,5644.297872340426,2.1715319148936167,4.156563829787234,47.343498
4857,K07802.01,0.0,43.8496474,21.42,452.3,4893.0,10.363,2.644,42.534199
4858,K03775.01,0.0,0.752158047,106.66,37879.0,5770.0,2.221,3.844,42.752918
4859,K03776.01,0.0,3.796488133,40.83,3007.6,6137.0,1.018,4.46,45.789822
4860,K03852.01,0.0,1.233076007,31.39,1392.4,5602.0,0.817,4.571,40.047878
4861,K03853.01,0.0,21.5135234,534.47,1583.8,5088.0,3.318,3.508,37.96664
4862,K07784.01,0.0,19.4444573,1.53,182.3,6278.0,1.081,4.425,41.968159
4863,K03854.01,0.0,1.1910489,22.76,1391.1,5089.0,0.693,4.58,38.670292
4864,K03855.01,0.0,0.546248198,54.23,114530.0,5780.0,1.0,4.438,37.838306
4865,K03856.01,0.0,1.811966339,95.19,408.1,5904.0,3.348,3.602,40.56395
4866,K03922.01,0.0,66.1539783,9.69,6951.0,6077.0,0.999,4.471,42.529202
4867,K03923.01,0.0,158.3226379,25.41,4863.0,4340.0,0.572,4.67,40.122139
4868,K00435.04,1.0,3.93276627,1.5,234.9,5688.0,0.971,4.415,49.89653
4869,K02094.02,1.0,198.680859,2.79,645.4,5330.0,1.013,4.366,44.525841
4870,K03924.01,0.0,1.592634161,100.2,155160.0,6574.0,1.768,4.061,37.097191
4871,K03699.01,0.0,3.31577795,27.77,94567.0,5528.0,0.849,4.516,37.76152
4872,K03700.01,0.0,2.990252395,89.85,216440.0,5780.0,1.0,4.438,38.929794
4873,K03701.01,0.0,2.08043378,510.48,6861.2,6377.0,1.119,4.399,41.823719
4874,K03702.01,0.0,4.944046127,54.29,112500.0,5780.0,1.0,4.438,37.707237
4875,K03703.01,0.0,4.464565251,43.21,74112.0,5743.0,0.853,4.553,40.861271
4876,K03704.01,0.0,1.523298835,38.95,195070.0,5311.0,0.866,4.469,37.848949
4877,K03778.01,0.0,3.539631353,39.34,1229.7,7021.0,2.629,3.759,51.271549
4878,K03779.01,0.0,6.195861785,215.89,3509.8,5608.0,0.813,4.573,40.366982
4879,K07803.01,0.0,0.566805514,0.82,85.3,5115.0,0.917,4.439,42.570709
4880,K03780.01,0.0,27.961084,21.5,6268.2,6770.0,1.361,4.249,42.260509
4881,K03782.01,0.0,186.5168116,37.5,5752.4,5018.0,2.99,3.639,49.169899
4882,K03783.01,0.0,197.1455327,72.16,5664.0,7214.0,1.935,4.093,46.122673
4883,K03857.01,0.0,0.532087933,74.83,510370.0,5780.0,1.0,4.438,50.067093
4884,K03858.01,0.0,3.204222652,23.55,898.4,5139.0,0.741,4.609,51.026321
4885,K03859.01,0.0,0.687898282,55.58,293500.0,5780.0,1.0,4.438,46.45676
4886,K03860.01,0.0,2.178154774,19.46,662.6,5515.0,0.712,4.624,46.306061
4887,K03861.01,0.0,0.99466172,31.84,1370.5,5750.0,1.021,4.332,44.663319
4888,K03862.01,0.0,359.00688,28.57,2015.8,5715.0,0.834,4.537,38.751259
4889,K03928.01,1.0,1.138548215,1.45,66.2,6520.0,1.713,4.01,39.370789
4890,K03929.01,0.0,121.0598037,1680.99,1563.0,3942.0,60.688,1.101,44.981426
4891,K07790.01,0.0,0.721335207,0.54,31.8,6328.0,0.948,4.489,42.223511
4892,K03930.01,0.0,3.28274272,1.85,292.8,5741.0,0.82,4.533,49.637299
4893,K03931.01,0.0,1.231361934,2.93,471.0,6095.0,1.016,4.378,47.986469
4894,K02098.02,1.0,89.7224125,2.21,263.7,6429.0,1.262,4.241,41.420158
4895,K01986.02,1.0,7.12766417,1.21,229.2,5159.0,0.821,4.548,44.132381
4896,K03705.01,0.0,2.080431782,345.7,894200.0,8344.0,2.115,4.04,41.82198
4897,K03706.01,0.0,1.157804607,118.11,605710.0,6510.0,1.425,4.219,43.477112
4898,K03707.01,0.0,19.979098,22.98,38418.0,5907.0,1.126,4.296,40.288132
4899,K03708.01,0.0,1.433262401,136.47,428560.0,7311.0,1.959,4.013,41.621681
4900,K03784.01,0.0,23.8706941,49.6,6386.3,6022.0,1.166,4.308,40.925449
4901,K07804.01,0.0,0.566769068,1.06,40.0,5496.0,1.533,3.998,42.583359
4902,K03785.01,0.0,6.2820426,23.76,1413.0,6635.0,3.798,3.511,39.196709
4903,K03786.01,0.0,0.97430309,37.62,34976.0,5688.0,0.786,4.583,38.088371
4904,K03862.02,0.0,119.686505,23.0,842.7,5715.0,0.834,4.537,38.751259
4905,K03863.01,0.0,53.556625,26.31,3963.0,7643.0,3.618,3.639,44.414188
4906,K03864.01,1.0,1.210693626,0.99,159.1,5014.0,0.756,4.559,39.257809
4907,K01905.03,1.0,34.2115022,1.15,273.8,4955.0,0.721,4.61,47.4137
4908,K03630.01,0.0,7.061149921,43.71,131260.0,5585.0,0.798,4.564,47.340809
4909,K03631.01,0.0,2.682767439,70.67,394410.0,5780.0,1.0,4.438,44.224564
4910,K03632.01,0.0,3.711012492,46.24,7559.8,6141.0,1.117,4.365,38.408852
4911,K03633.01,0.0,1.780982447,60.45,357700.0,5780.0,1.0,4.438,50.176834
4912,K03634.01,0.0,1.815632406,108.78,61574.0,9954.0,2.408,4.07,41.76569
4913,K03709.01,0.0,205.5833309,42.69,24872.0,6328.0,0.915,4.516,37.887642
4914,K03710.01,0.0,4.309067482,101.41,23647.0,4897.0,0.789,4.526,46.161968
4915,K07797.01,0.0,36.4721523,0.7,52.6,5853.0,0.895,4.529,42.413551
4916,K03711.01,0.0,111.0396205,8.6,9356.2,5470.0,0.777,4.509,40.84531
4917,K03712.01,0.0,3.187087241,928.96,129090.0,4599.0,23.673,2.137,37.776989
4918,K03713.01,0.0,1.023470248,100.39,129530.0,5780.0,1.0,4.438,43.936024
4919,K03714.01,0.0,0.875267982,39.19,11701.0,5821.0,0.898,4.402,49.532131
4920,K03788.01,0.0,5.55260695,2674.69,727.6,3306.0,116.965,0.273,45.952358
4921,K03789.01,0.0,2.347479696,60.5,81996.0,5891.0,1.138,4.305,45.130939
4922,K07805.01,0.0,1.13353095,0.49,18.5,6318.0,1.121,4.36,42.576279
4923,K03790.01,0.0,0.890745373,36.92,120030.0,5780.0,1.0,4.438,42.846355
4924,K03791.01,1.0,440.7843755,7.23,2579.0,6340.0,1.393,4.163,40.65136
4925,K03792.01,0.0,2.723858181,7.13,5497.0,4416.0,0.733,4.57,50.482861
4926,K03793.01,0.0,0.635441862,56.3,147610.0,5780.0,1.0,4.438,39.183899
4927,K03865.01,0.0,3.255189932,1.39,119.2,5807.0,1.256,4.23,40.745201
4928,K03866.01,0.0,2.531140101,32.12,11786.0,5325.0,0.75,4.607,40.365108
4929,K03867.01,1.0,0.938750221,1.46,280.7,5497.0,0.886,4.527,45.827049
4930,K03868.01,0.0,2.992704682,7.86,361.1,5908.0,3.915,3.497,45.522049
4931,K03869.01,0.0,6.12810722,39.52,2336.0,7245.0,1.667,4.158,41.671791
4932,K03635.01,0.0,2.115511511,36.16,25805.0,4188.0,0.661,4.615,38.433701
4933,K03636.01,0.0,2.446736567,71.52,415860.0,5780.0,1.0,4.438,40.863552
4934,K03637.01,0.0,21.3779536,173.18,255240.0,4905.0,3.484,3.3,40.361942
4935,K03638.01,0.0,4.350460215,533.08,50424.0,6585.0,1.416,4.208,40.355389
4936,K03639.01,0.0,22.77194512,251.93,30246.0,5073.0,4.61,3.02,47.658298
4937,K01915.02,1.0,67.844689,2.65,211.2,5878.0,1.812,4.005,45.428619
4938,K01992.02,1.0,27.3214242,3.61,279.6,5592.0,1.451,4.115,49.305721
4939,K03715.01,0.0,9.84883968,63.42,22012.0,6938.0,1.31,4.281,40.037289
4940,K03717.01,0.0,227.6625222,44.24,13895.0,6124.0,1.007,4.414,48.960411
4941,K03718.01,0.0,1.06100873,9.14,6367.1,5080.0,0.947,4.417,40.10471
4942,K03719.01,0.0,0.623393802,28.21,30192.0,4330.0,0.639,4.628,46.619598
4943,K03794.01,1.0,0.65355361,22.95,4595.9,4550.0,0.66,4.622,51.504719
4944,K02034.02,1.0,2.3702932,1.29,224.8,5668.0,0.868,4.545,38.790501
4945,K07806.01,0.0,0.566793534,122.64,92.4,3420.0,138.056,0.269,42.591022
4946,K03795.01,0.0,1.873380717,89.79,538720.0,5992.0,1.171,4.283,38.427368
4947,K03796.01,0.0,1.87337894,51.11,5444.0,4740.0,5.721,2.9,38.42691
4948,K03797.01,0.0,7.50023955,21.06,273.2,5849.0,0.919,4.517,40.787121
4949,K03870.01,0.0,23.6270348,21.71,8433.0,5305.0,0.857,4.477,44.181862
4950,K03871.01,0.0,0.716709897,66.73,932.5,5173.0,2.742,3.471,46.52029
4951,K03872.01,0.0,2.248063246,30.38,631.7,6325.0,1.112,4.409,39.751202
4952,K03873.01,0.0,63.3278636,54.17,11515.0,4919.0,5.198,2.979,44.48819
4953,K02076.02,1.0,219.3215562,6.11,3628.7,6063.0,1.012,4.476,46.141178
4954,K03640.01,0.0,245.4382021,19.17,11312.0,5637.0,0.99,4.383,43.854832
4955,K03641.01,0.0,178.4129899,33.24,37510.0,6078.0,1.148,4.346,38.627621
4956,K03642.01,0.0,2.192004364,37.56,99583.0,5306.0,0.687,4.642,37.701172
4957,K03643.01,0.0,3.900109346,40.37,126190.0,5791.0,0.969,4.424,38.377071
4958,K03644.01,0.0,1.471060209,165.15,148440.0,8749.0,2.911,3.806,50.830921
4959,K03720.01,0.0,213.3990406,35.2,13930.0,6960.0,1.83,4.069,48.095371
4960,K03721.01,0.0,6.40802979,51.44,7784.1,6261.0,1.194,4.293,43.444321
4961,K03723.01,0.0,0.962835804,458.02,14328.0,3982.0,32.244,1.464,40.641468
4962,K03724.01,0.0,4.639602084,19.96,25079.0,6078.0,1.194,4.223,48.863621
4963,K03798.01,0.0,2.991885335,3.94,1356.9,5750.0,0.839,4.464,40.67548
4964,K03799.01,0.0,1.327471395,7.08,5673.8,5232.0,0.777,4.519,45.332821
4965,K07807.01,0.0,0.566792595,0.5,19.9,6277.0,1.121,4.322,42.562382
4966,K03800.01,0.0,1.247156944,26042.9,134760.0,4770.0,9.67,2.605,46.209469
4967,K03802.01,0.0,2.119100054,34.34,1651.1,6292.0,1.078,4.426,40.193779
4968,K03874.01,0.0,1.466535757,4.28,1346.4,5888.0,1.02,4.387,49.514511
4969,K03875.01,0.0,8.870415578,39.46,873.1,6022.0,1.514,4.027,50.239178
4970,K07786.01,0.0,1.49131759,1.26,25.8,6014.0,2.429,3.782,41.965389
4971,K03876.01,1.0,19.57783279,1.96,432.6,5620.0,0.884,4.533,38.52356
4972,K03877.01,0.0,3.04476607,15.7,272.6,5627.0,0.818,4.568,45.511398
4973,K03878.01,1.0,70.9672087,2.84,784.7,5818.0,0.986,4.464,39.51981
4974,K03645.01,0.0,4.45543346,51.69,245680.0,5780.0,1.0,4.438,41.075291
4975,K03646.01,0.0,14.323889947,45.93,69072.0,5853.0,0.895,4.529,41.94651
4976,K03647.01,0.0,20.427232317,601.32,121810.0,6167.0,1.121,4.354,46.38052
4977,K01922.03,1.0,105.6552651,4.22,1366.9,5741.0,1.136,4.331,45.984619
4978,K03648.01,0.0,4.029803201,47.58,191070.0,6024.0,1.078,4.385,38.26115
4979,K03649.01,0.0,1.303858554,73.29,126640.0,6282.0,1.343,4.207,41.33427
4980,K02004.02,1.0,3.18899015,0.98,66.2,5700.0,1.176,4.327,50.788979
4981,K03725.01,0.0,1.570518376,450.76,2213.2,5314.0,11.82,2.782,38.51955
4982,K03726.01,0.0,115.9943364,13.66,37571.0,4530.0,0.735,4.566,42.403172
4983,K03727.01,0.0,0.623441636,29.19,19340.0,5319.0,0.654,4.612,50.490028
4984,K03803.01,0.0,14.5417471,163.25,1088.6,5032.0,5.922,3.042,41.619759
4985,K03804.01,0.0,2.81753381,52.91,3836.0,6313.0,1.098,4.325,43.592918
4986,K02039.02,1.0,0.762132307,0.75,63.7,5594.0,0.934,4.489,45.049049
4987,K03805.01,0.0,56.6993107,539.16,5824.7,4727.0,13.547,2.497,39.729641
4988,K03806.01,0.0,161.252247,4.49,2185.9,5555.0,0.811,4.502,40.40519
4989,K03879.01,0.0,0.867719291,37.79,2651.8,6220.0,1.056,4.398,40.733608
4990,K03883.01,0.0,1.219324537,60.62,379060.0,5455.0,0.897,4.458,46.237591
4991,K03650.01,0.0,2.401751509,268.75,25044.0,4577.0,0.557,4.688,41.513641
4992,K03651.01,0.0,36.97709537,59.66,217140.0,5780.0,1.0,4.438,41.172604
4993,K03652.01,0.0,16.371883638,70.73,65927.0,5642.0,1.415,4.114,44.175732
4994,K03653.01,0.0,2.617284592,162.67,231450.0,5510.0,2.649,3.641,44.986271
4995,K03654.01,0.0,10.14873521,71.11,116120.0,6366.0,1.296,4.239,42.418911
4996,K03655.01,0.0,2.897436854,64.69,289810.0,5780.0,1.0,4.438,44.144318
4997,K03728.01,1.0,5.546083089,22.27,2211.0,7358.0,4.037,3.538,43.188782
4998,K03729.01,0.0,6.87366398,12.01,9766.9,5662.0,0.805,4.575,46.380669
4999,K03730.01,0.0,0.668483494,138.76,722770.0,5780.0,1.0,4.438,48.218964
5000,K03731.01,0.0,1.070272827,28.73,9886.5,4628.0,0.653,4.651,40.871059
5001,K07799.01,0.0,0.977170246,5.08,151.1,5596.0,3.938,3.48,42.40163
5002,K03732.01,0.0,1.135930136,52.05,27247.0,6247.0,0.954,4.489,44.23605
5003,K03807.01,0.0,1.801863222,145.36,262580.0,7479.0,2.324,3.919,47.80463
5004,K03808.01,0.0,54.77145968,34.32,7224.8,5145.0,3.866,3.466,38.925861
5005,K03809.01,0.0,1.674690886,29.78,527.4,6397.0,1.157,4.331,45.405151
5006,K02078.02,1.0,161.515617,2.88,2215.3,4243.0,0.641,4.637,45.842972
5007,K03884.01,0.0,2.112405306,19.01,489.0,5562.0,0.756,4.601,39.613579
5008,K03885.01,0.0,1.870990236,26.1,642.6,6384.0,1.086,4.419,49.66206
5009,K03886.01,0.0,5.56648691,43.67,694.9,4694.0,12.701,2.564,45.087631
5010,K07787.01,0.0,1.33253834,0.64,62.4,5520.0,0.818,4.572,42.098339
5011,K03887.01,0.0,1.241483276,27.25,141.0,6140.0,1.053,4.394,40.474548
5012,K03656.01,0.0,3.01551943,155.81,159580.0,5299.0,2.761,3.672,41.66333
5013,K03657.01,0.0,2.112395777,115.26,262600.0,5780.0,1.0,4.438,39.615211
5014,K01932.02,1.0,14.8444836,2.49,177.9,6642.0,1.846,4.057,40.300571
5015,K03658.01,0.0,2.252417903,27.09,32296.0,3979.0,0.544,4.699,37.18911
5016,K03659.01,0.0,2.900613144,38.63,165480.0,5977.0,0.931,4.472,39.443489
5017,K03660.01,0.0,174.7697122,38.79,68139.0,5704.0,0.804,4.575,40.262711
5018,K03733.01,0.0,31.43284649,57.21,178870.0,5780.0,1.0,4.438,46.334099
5019,K03734.01,0.0,9.72675447,995.22,6641.6,6327.0,2.433,3.84,47.393799
5020,K03735.01,0.0,8.096939227,68.48,142890.0,6572.0,1.418,4.208,37.559311
5021,K03736.01,0.0,0.64234865,25.76,39597.0,5441.0,0.791,4.553,38.602348
5022,K03737.01,0.0,130.4194187,57.51,2290.9,5770.0,1.685,3.946,42.45116
5023,K03812.01,0.0,1.78526527,41.19,1733.1,6505.0,1.228,4.342,41.459839
5024,K03813.01,0.0,4.8591441,6.9,2183.6,6586.0,1.207,4.361,40.530708
5025,K03814.01,0.0,5.95077813,32.26,761.8,5122.0,9.828,2.886,38.16972
5026,K02048.02,0.0,99.673478,576.14,2496.0,4932.0,0.492,4.777,45.248821
5027,K03888.01,0.0,0.955297055,18.16,846.1,5319.0,0.734,4.548,44.19981
5028,K03889.01,0.0,280.476576,3.16,651.2,5869.0,0.892,4.528,48.081478
5029,K03890.01,0.0,152.8255989,34.85,2173.5,4991.0,7.506,2.933,44.63847
5030,K03892.01,1.0,2.41660149,0.92,83.6,5705.0,1.026,4.444,49.943008
5031,K03661.01,0.0,4.252082243,33.14,8290.5,5802.0,0.794,4.492,43.632172
5032,K03662.01,0.0,14.180228311,62.41,172740.0,6289.0,1.142,4.33,51.321751
5033,K03663.01,1.0,282.5253558,8.98,9746.4,5725.0,0.913,4.506,51.962601
5034,K03664.01,0.0,1.87887673,148.25,824390.0,6569.0,1.235,4.281,39.775108
5035,K03665.01,0.0,17.79391159,33.3,93395.0,5780.0,1.0,4.438,43.545841
5036,K03666.01,0.0,7.942583252,219.02,88327.0,5516.0,2.178,3.765,43.398861
5037,K03738.01,0.0,15.85231085,679.44,437860.0,5780.0,1.0,4.438,40.660034
5038,K03739.01,0.0,2.415925551,300.82,560970.0,8796.0,3.278,3.711,48.244202
5039,K03740.01,0.0,0.656201038,112.77,174860.0,6025.0,0.999,4.472,40.39846
5040,K03741.01,0.0,2.617280959,395.94,3089.9,6432.0,1.345,4.207,44.986141
5041,K03742.01,0.0,1.412524016,68.92,175780.0,6690.0,1.174,4.375,40.757359
5042,K01776.01,0.0,5.77676732,26.2,5794.8,4401.0,0.645,4.621,44.4174
5043,K01792.01,1.0,88.40678718,4.55,1724.4,5611.0,1.073,4.388,44.624531
5044,K02027.01,0.0,3.635723653,1.23,80.0,6422.0,1.295,4.249,44.60387
5045,K07848.01,0.0,369.181947,2.6,913.0,5959.0,0.859,4.546,43.476501
5046,K01859.01,0.0,45.3968385,21.23,1355.2,5649.0,0.705,4.633,44.786598
5047,K01953.01,0.0,15.160166,2.09,307.9,5940.0,1.191,4.3,44.780041
5048,K02088.01,0.0,2.63009438,25.55,388.9,6338.0,1.091,4.418,50.719589
5049,K02089.01,0.0,9.40527028,25.39,470.9,6347.0,0.996,4.464,46.15099
5050,K02112.01,0.0,4.15713766,1.17,77.0,6470.0,1.324,4.301,47.698456
5051,K02118.01,0.0,3.2136904,1.22,55.8,6184.0,1.579,4.151,47.491791
5052,K02127.01,0.0,2.87066026,1.72,450.8,5910.0,0.796,4.578,41.749962
5053,K03964.01,0.0,0.991105114,36.87,286390.0,4769.0,0.578,4.673,46.840851
5054,K03965.01,0.0,12.425580393,21.34,1131.0,4594.0,0.743,4.58,40.568062
5055,K03966.01,1.0,138.944022,2.57,530.2,6014.0,1.115,4.362,38.891972
5056,K03967.01,0.0,12.4260454,2.64,582.1,5645.0,0.817,4.569,40.536461
5057,K03967.02,0.0,12.4260002,2.39,468.6,5645.0,0.817,4.569,40.536461
5058,K03968.01,0.0,1.50650136,0.8,66.9,5607.0,0.948,4.381,45.087639
5059,K01667.01,0.0,1.179969562,120.02,1109.3,5500.0,3.899,3.491,40.170921
5060,K01668.01,0.0,10.10176739,26.09,601.7,6058.0,0.867,4.54,40.262299
5061,K01671.01,1.0,1.480283464,0.97,60.5,5897.0,1.259,4.25,40.362968
5062,K01782.01,0.0,15.420409367,16.62,14759.0,5468.0,0.88,4.505,44.849129
5063,K01821.01,1.0,9.97682072,2.85,966.8,5500.0,0.928,4.416,45.0411
5064,K01844.01,0.0,61.4913415,4.57,3692.4,4796.0,0.598,4.656,45.192959
5065,K01993.01,0.0,16.00351679,18.01,668.3,5283.0,0.695,4.594,45.347061
5066,K01865.01,0.0,1.86390886,77.99,176.1,6689.0,3.381,3.594,45.499592
5067,K02320.01,0.0,2.03743942,0.82,112.5,5751.0,0.774,4.577,47.681889
5068,K02330.01,0.0,2.4681015,1.22,172.8,5516.0,0.872,4.466,44.615009
5069,K02359.01,0.0,3.17275711,1.27,313.2,5058.0,0.739,4.61,44.022671
5070,K03969.01,0.0,0.73619448,1.84,247.3,6355.0,1.09,4.418,40.612091
5071,K03970.01,0.0,10.18670759,0.95,261.2,3995.0,0.555,4.694,45.96648
5072,K03971.01,0.0,365.994154,2.87,698.5,6074.0,0.965,4.466,43.664459
5073,K03972.01,0.0,0.54028956,21.45,293.5,5997.0,0.993,4.483,41.316841
5074,K01673.01,0.0,2.49047468,1.53,222.2,6067.0,0.997,4.433,40.43116
5075,K01674.01,0.0,2.17257963,13.55,335.5,6038.0,0.971,4.34,40.559269
5076,K01676.01,0.0,3.307669761,3.87,243.1,5959.0,2.382,3.829,40.653061
5077,K01678.01,0.0,3.183961388,37.22,39268.0,5716.0,1.76,3.963,40.723919
5078,K07837.01,0.0,48.507991,2.06,288.9,6031.0,0.966,4.476,42.938789
5079,K01679.01,0.0,0.759766456,29.02,480.5,6174.0,1.026,4.455,40.708569
5080,K01785.01,0.0,1.219034472,9.82,6923.8,5833.0,1.192,4.333,45.809738
5081,K01954.01,0.0,7.37339245,13.73,125.0,6484.0,1.093,4.36,46.098701
5082,K01742.01,0.0,4.70847097,19.58,32622.0,6214.0,1.061,4.391,46.159538
5083,K01806.01,0.0,2.404556949,4.69,408.7,6426.0,1.775,4.013,46.175129
5084,K01795.01,0.0,2.972047661,24.74,5945.0,4491.0,0.711,4.58,46.335991
5085,K02362.01,0.0,2.237180102,1.75,493.8,5080.0,0.793,4.538,44.555729
5086,K02391.01,0.0,0.93374232,18.29,351.4,5553.0,0.806,4.577,47.451099
5087,K02396.01,0.0,0.495434094,1.57,287.9,5529.0,0.936,4.471,50.645142
5088,K02446.01,0.0,8.48031302,2.74,107.0,6541.0,2.43,3.778,46.68047
5089,K03973.01,0.0,0.882131829,8.13,3620.9,6168.0,0.911,4.482,49.561951
5090,K03974.01,0.0,0.489682339,37.47,431670.0,3898.0,0.53,4.735,43.733219
5091,K03975.01,1.0,364.751562,2.89,1481.5,4386.0,0.63,4.629,45.71579
5092,K03976.01,0.0,2.189098506,29.7,2533.7,5681.0,0.859,4.551,39.685951
5093,K03977.01,0.0,0.7088055,41.08,17575.0,5989.0,0.908,4.5,38.364109
5094,K01689.01,0.0,1.507761203,31.77,2773.7,5069.0,0.818,4.53,41.662079
5095,K01690.01,0.0,1.506019633,1.08,136.9,6065.0,0.896,4.454,41.887459
5096,K07838.01,0.0,0.572513875,0.52,49.3,5171.0,0.76,4.576,43.080681
5097,K01691.01,0.0,35.14578122,32.5,6789.4,5437.0,0.783,4.554,42.016312
5098,K01694.01,0.0,3.690317047,20.23,465.5,6120.0,1.054,4.395,42.139191
5099,K01846.01,1.0,105.9566815,3.79,2286.4,5327.0,0.8,4.581,46.72971
5100,K01966.01,0.0,2.95600563,0.81,76.1,5668.0,0.916,4.472,46.890469
5101,K01796.01,0.0,11.805707539,18.48,2052.1,6065.0,1.891,3.888,46.944977
5102,K07851.01,0.0,25.3710555,1.43,78.6,6029.0,1.494,4.127,43.516178
5103,K01827.01,0.0,8.58966893,155.18,429.6,3837.0,80.307,0.829,46.921246
5104,K01823.01,0.0,4.468456599,24.81,906.7,5869.0,0.942,4.513,47.098331
5105,K02500.01,0.0,0.933754669,1.48,89.3,6443.0,1.457,4.146,47.552216
5106,K02568.01,0.0,1.71030803,1.32,216.0,5790.0,0.9,4.528,41.943562
5107,K02570.01,0.0,79.9201319,1.81,1326.8,3812.0,0.476,4.767,48.11438
5108,K03978.01,0.0,2.28612573,22.63,301.6,6063.0,1.012,4.476,47.027802
5109,K03979.01,0.0,1.33254971,1.36,158.3,6150.0,1.004,4.41,46.76273
5110,K03980.01,0.0,0.469334634,2.4,340.4,5888.0,1.008,4.394,42.254929
