,Unnamed: 0,pl_name,hd_name,hip_name,tic_id,disposition,sy_snum,sy_pnum,rv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w3mag,sy_w4mag,sy_icmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
3156,3156,K2-58 d,,,TIC 437703489,1,1.0,3.0,0.0,22.8827,0.1517,1.71,,,,,,,,,,,,24.6,,,2456998.0703,0.0,,,3.2,,0.018,,,,,,,5413.0,0.86,0.89,,,,4.52,,,,,,-14.049857,-51.37977,44.72122,-3.00933,330.6664,11.9689497,4.79816,-10.9651,181.746,5.47374,13.302,12.415,,,,,,10.19,10.177,9.11,,12.15,3.0,1170.28125,194524.734375,,,,0.8208714362560516,,,384.58428955078125
3160,3160,K2-59 b,,,TIC 188570847,1,1.0,2.0,0.0,20.698453,,2.69,,,,,,,,,,,,,,,2456987.055,0.0,0.68,0.115,2.93,,0.03279,,,,,,,4775.0,0.73,,,,,,,,,,,-14.027727,-55.79751,48.55544,-4.80296,335.31,44.7434987,44.503,4.63289,311.313,3.18378,15.154,14.266,,,,,,11.799,11.762,8.895001,,13.869,3.0,232.427734375,37808.22265625,,,,0.9577790630422209,,,21.22447967529297
3163,3163,K2-59 c,,,TIC 188570847,1,1.0,2.0,0.0,11.29665,,2.08,,,,,,,,,,,,,,,2456986.7061,0.0,,0.094,1.8,44.0,0.0298,,,,,,,,0.64,,,,,,,,,,,-14.027727,-55.79751,48.55544,-4.80296,335.31,44.7434987,44.503,4.63289,311.313,3.18378,15.154,14.266,,,,,,11.799,11.762,8.895001,,13.869,3.0,232.427734375,37808.22265625,,,,0.9577790630422209,,,21.22447967529297
3166,3166,K2-6 b,,,TIC 446672575,1,1.0,1.0,0.0,30.944648,,3.06,,,,,,,,,,,,,,,2456827.497,0.0,0.11,0.0845,5.27,,0.02632,,,,,,,5710.0,0.96,,,,,,,,,,,-1.1984418,58.34897,274.0878,-1.81863,178.81794,33.0265187,-32.2425,7.15347,316.819,3.12897,13.291,12.66,14.9712,14.993,12.5697,12.4318,13.3033,11.017,11.085,8.251,,12.51,1.0,1586.4921875,135153.53125,,,,0.9638735574510787,,,81.75971984863281
3171,3171,K2-60 b,,,TIC 206284139,1,1.0,1.0,1.0,3.002627,0.04179,9.9,,,,,,,,,,,,1212.0,,,2456982.05993,0.0,,,3.124,,0.06191,,,,,,,5749.0,1.47,1.08,,,,4.14,,,,,,-13.7318044,-55.37019,48.74576,-4.40681,335.11639,23.2061916,8.479281,-21.6016,491.87,2.00523,13.539,12.857,,,,,,10.983,10.919,8.972,,12.59,3.0,397.1484375,126382.4765625,,,,0.2327021121631464,,,101.3688735961914
3177,3177,K2-61 b,,,TIC 402314147,1,1.0,1.0,0.0,2.57275378,,,,,,,,,,,,,,,,,2456983.224737,0.0,,0.022,2.144,,,,,,,,,5718.0,1.0,1.02,,,-0.015,4.45,,1.4326,,,,-13.5600447,-56.20059,49.89609,-4.63464,336.1472,23.1430641,22.0267,-7.10112,405.732,2.43694,13.701,13.173,,,,,,11.328,11.173,8.608,,12.975,3.0,154.83984375,99401.1875,,,,0.9331810394060537,,,18.952516555786133
3182,3182,K2-62 b,,,TIC 434094657,1,1.0,2.0,0.0,6.671774,,1.926,,,,,,,,,,,,,,89.1,2456982.68564,0.0,,,,29.874248,0.02725,,,,,,,4636.0,0.65,0.68,-0.29,[Fe/H],,4.7,,,,,,-12.1874776,-50.99807,47.74962,-1.45969,331.82765,75.6893615,75.4528,5.9795,112.467,8.86281,13.486,12.391,,,,,,9.652,9.557,8.394,,12.045,3.0,741.703125,209874.796875,,,,1.1519389701207883,,,157.81761169433594
3187,3187,K2-62 c,,,TIC 434094657,1,1.0,2.0,0.0,16.197189,,2.11,,,,,,,,,,,,,,,2456991.545,0.0,0.22,0.0776,1.43,,0.02472,,,,,,,4500.0,0.69,,,,,,,,,,,-12.1874776,-50.99807,47.74962,-1.45969,331.82765,75.6893615,75.4528,5.9795,112.467,8.86281,13.486,12.391,,,,,,9.652,9.557,8.394,,12.045,3.0,741.703125,209874.796875,,,,1.1519389701207883,,,157.81761169433594
3191,3191,K2-63 b,,,TIC 437699592,1,1.0,2.0,0.0,20.258209,,2.08,,,,,,,,,,,,,,,2456989.584,0.0,0.24,0.0402,4.97,,0.01824,,,,,,,5686.0,0.95,,,,,,,,,,,-12.0663429,-50.13301,47.23492,-1.01899,331.01444,23.4896353,22.5763,6.48642,517.534,1.90689,13.501,12.98,,,,,,11.266,10.916,8.647,,12.703,3.0,208.95703125,111523.2421875,,,,1.0946782178217822,,,26.139938354492188
3194,3194,K2-63 c,,,TIC 437699592,1,1.0,2.0,0.0,25.4556,0.189,3.9,,,,,,,,,,,,139.0,,,2456983.6454,0.0,,,4.24,,0.0219,,,,,,,6771.0,1.63,1.4,,,,4.15,,,,,,-12.0663429,-50.13301,47.23492,-1.01899,331.01444,23.4896353,22.5763,6.48642,517.534,1.90689,13.501,12.98,,,,,,11.266,10.916,8.647,,12.703,3.0,208.95703125,111523.2421875,,,,1.0946782178217822,,,26.139938354492188
3197,3197,K2-64 b,,,TIC 38129680,1,1.0,1.0,0.0,6.5311178,,2.85,,,,,,,,,,,,,,,2456979.662,0.0,0.34,0.101,3.18,,0.02884,,,,,,,5313.0,0.82,,,,,,,,,,,-11.4286687,-48.95754,47.37604,-0.0714,330.31284,51.5106154,49.5751,13.9876,499.891,1.97291,14.902,14.132,,,,,,12.148,12.258,8.63,,13.894,3.0,230.9765625,36844.921875,,,,0.8317099567099567,,,26.810178756713867
3201,3201,K2-65 b,,HIP 109656,TIC 38200266,1,1.0,1.0,0.0,12.64655,,1.47,,,,,,,,,,,,,,,2456986.3299,0.0,,0.0391,2.928,29.2,0.0187,,,,,,,,0.72,,,,,,,,,,,-10.9261373,-49.40152,48.62762,0.12139,331.22348,256.9777066,180.402,-183.01,,15.5932,11.673,10.71,,,,,,,,,,10.396,3.0,,,,,,,,,
3206,3206,K2-66 b,,,TIC 50183101,1,1.0,1.0,1.0,5.06965,0.06069,2.49,,,,,,,,,,,,897.0,,,2456984.009,0.0,,,4.4,,0.01324,,,,,,,5958.0,1.71,1.16,,,,4.04,,,,,,-10.7115362,-47.84963,47.69523,0.90579,329.74938,8.0843165,-4.32192,-6.83207,513.877,1.92148,12.301,11.71,,,,,,10.586,10.611,8.909,,12.051,3.0,1128.6640625,211133.75,,,,1.2009102730819246,,,139.88951110839844
3209,3209,K2-67 b,,,TIC 38211505,0,1.0,0.0,0.0,24.3872,,,,,,,,,,,,,,,,89.4,2456985.8841,0.0,0.29,,5.424,32.4,0.1401,,,,,,,6059.0,1.54,1.13,,,0.459,4.12,,0.4367,,,,-10.6527924,-49.60399,49.287,0.23926,331.68225,5.3878537,-4.86169,-2.32227,1574.05,0.604436,15.365,14.789,,,,,,13.236,12.354,8.207,,14.617,3.0,337.83984375,20901.482421875,,,,0.5862230552952202,,,45.5555419921875
3214,3214,K2-68 b,,,TIC 38258419,1,1.0,1.0,0.0,8.05428,0.0708,1.58,,,,,,,,,,,,41.0,,,2456982.3281,0.0,,,2.72,,0.0211,,,,,,,4746.0,0.68,0.73,,,,4.63,,,,,,-10.5673649,-49.91405,49.71413,0.17407,332.09216,53.3750511,-52.5253,-9.48625,168.652,5.90092,13.976,12.987,,,,,,10.459,10.524,8.558,,12.597,3.0,1260.421875,124288.5078125,,,,0.6874376869391825,,,433.2492370605469
3218,3218,K2-69 b,,,TIC 39928614,1,1.0,1.0,0.0,7.0658874,,3.07,,,,,,,,,,,,,,,2456982.783,0.0,0.57,0.21,1.65,,0.04315,,,,,,,4059.0,0.61,,,,,,,,,,,-10.4886817,-51.35123,51.1829,-0.36872,333.71652,39.1324129,26.6608,-28.6452,180.697,5.50581,17.507,16.024,,,,,,11.64,11.738,9.054,,14.807,3.0,585.15380859375,12902.2099609375,,,,0.8297297297297297,,,374.89337158203125
3221,3221,K2-7 b,,,TIC 53210555,1,1.0,1.0,0.0,28.67992,0.1814,2.67,,,,,,,,,,,,,651.0,,2456824.6155,0.0,,0.053,,40.29,,,,,,,,5772.0,0.96,0.97,-0.07,[Fe/H],,,,,,,,-1.065855,52.45583,257.43436,-6.07886,168.54446,24.1333259,-4.64495,-23.6821,738.553,1.32514,13.902,13.453,15.4839,13.9154,13.1346,14.6056,13.7299,11.527,11.554,8.838,,13.054,1.0,533.4921875,75228.703125,,,,1.0813397129186604,,,47.67359924316406
3224,3224,K2-70 b,,,TIC 250979498,1,1.0,1.0,0.0,13.98746633,,,,,,,,,,,,,,,,,2456984.431881,0.0,,0.102,3.958,,,,,,,,,5064.0,0.79,0.85,,,-0.429,4.57,,2.3964,,,,-10.0849917,-53.41599,54.0417,-0.97253,336.3513,33.7954927,31.5305,-12.164,232.964,4.26498,13.926,13.074,15.3973,13.7175,13.1757,13.8053,12.5871,10.815,10.486,8.904,,12.77,3.0,536.3515625,114035.3828125,,,,0.8743078626799557,,,226.82383728027344
3229,3229,K2-71 b,,,TIC 402287746,1,1.0,1.0,0.0,6.98541,0.0559,2.15,,,,,,,,,,,,13.4,,,2456987.3785,0.0,,,1.41,,0.0457,,,,,,,4006.0,0.43,0.48,,,,4.85,,,,,,-9.8816109,-55.9696,57.39839,-1.98096,339.39581,103.5566826,103.555,0.590321,153.192,6.49946,18.121,16.14,19.6174,16.9863,15.5839,14.4583,13.8543,11.566,11.575,8.78,,14.875,3.0,196.02294921875,10369.890625,,,,0.8984856982613573,,,33.37680435180664
3231,3231,K2-72 b,,,TIC 38337202,1,1.0,4.0,0.0,5.577212,0.04,1.08,,,,,,,,,,,0.11,8.5,,89.15,2457010.376,0.0,,,,24.16,0.02995,,7.49,,,,,3360.47,0.33,0.27,,,,,,,,,,-9.6120084,-49.94032,51.46106,0.85302,332.98909,209.4886222,195.855,74.3391,66.4321,15.0242,16.783,15.37,18.6937,16.0698,14.668,13.5659,12.9741,10.799,10.555,8.517,,14.407,3.0,128.7958984375,28897.001953125,,,,1.1262562814070352,,,20.470151901245117
3234,3234,K2-72 c,,,TIC 38337202,1,1.0,4.0,0.0,15.1871,0.0722,0.86,,,,,,,,,,,,1.41,,,2456989.468,0.0,,,2.15,,0.0334,,,,,,,3497.0,0.23,0.22,,,,5.05,,,,,,-9.6120084,-49.94032,51.46106,0.85302,332.98909,209.4886222,195.855,74.3391,66.4321,15.0242,16.783,15.37,18.6937,16.0698,14.668,13.5659,12.9741,10.799,10.555,8.517,,14.407,3.0,128.7958984375,28897.001953125,,,,1.1262562814070352,,,20.470151901245117
3236,3236,K2-72 d,,,TIC 38337202,1,1.0,4.0,0.0,7.7599,0.0461,0.73,,,,,,,,,,,,3.5,,,2456984.7857,0.0,,,1.45,,0.0286,,,,,,,3497.0,0.23,0.22,,,,5.05,,,,,,-9.6120084,-49.94032,51.46106,0.85302,332.98909,209.4886222,195.855,74.3391,66.4321,15.0242,16.783,15.37,18.6937,16.0698,14.668,13.5659,12.9741,10.799,10.555,8.517,,14.407,3.0,128.7958984375,28897.001953125,,,,1.1262562814070352,,,20.470151901245117
3238,3238,K2-72 e,,,TIC 38337202,1,1.0,4.0,0.0,24.1669,0.098,0.82,,,,,,,,,,,,0.76,,,2456987.046,0.0,,,2.25,,0.032,,,,,,,3497.0,0.23,0.22,,,,5.05,,,,,,-9.6120084,-49.94032,51.46106,0.85302,332.98909,209.4886222,195.855,74.3391,66.4321,15.0242,16.783,15.37,18.6937,16.0698,14.668,13.5659,12.9741,10.799,10.555,8.517,,14.407,3.0,128.7958984375,28897.001953125,,,,1.1262562814070352,,,20.470151901245117
3240,3240,K2-73 b,,,TIC 38354061,1,1.0,1.0,0.0,7.495692,,2.625,,,,,,,,,,,,,,88.443,2456980.17657,0.0,,,,15.108184,0.0229,,,,,,,5844.0,1.05,1.04,0.09,[Fe/H],,4.35,,,,,,-9.0560881,-49.98864,52.5209,1.22851,333.56025,50.2007714,49.272,9.61184,269.183,3.68643,12.433,11.345,14.3929,12.4143,11.845,13.2337,12.5888,10.293,10.223,8.891,,11.745,3.0,418.421875,281537.65625,,,,0.8217555196553581,,,44.25286865234375
3246,3246,K2-74 b,,,TIC 251018878,1,1.0,1.0,0.0,19.565557,,2.959,,,,,,,,,,,,,,88.92,2456997.99994,0.0,,,,26.134571,0.02498,,,,,,,5929.0,1.09,0.99,-0.21,[Fe/H],,4.24,,,,,,-8.7145697,-53.84042,57.29683,-0.22989,338.18285,18.2027715,-12.5283,-13.2054,377.822,2.6188,13.158,12.715,14.9374,12.9477,12.5178,12.3697,13.3142,11.039,11.254,8.392,,12.43,3.0,591.0546875,145529.515625,,,,1.09863523573201,,,85.87840270996094
3250,3250,K2-75 b,,,TIC 250996363,1,1.0,2.0,0.0,7.8142,0.081,2.67,,,,,,,,,,,,430.0,,,2456983.451,0.0,,,5.48,,0.0156,,,,,,,5995.0,1.56,1.16,,,,4.12,,,,,,-7.469895,-52.25345,57.96683,1.32132,337.65902,13.6845553,10.2409,-9.07695,561.93,1.75175,13.384,12.803,14.9194,13.603,12.6666,12.5653,13.0713,11.157,11.195,8.792,,12.566,3.0,1244.421875,126486.8046875,,,,1.1143035602748281,,,89.81139373779297
3254,3254,K2-75 c,,,TIC 250996363,1,1.0,2.0,0.0,18.311,0.1429,2.77,,,,,,,,,,,,138.0,,,2456992.715,0.0,,,6.42,,0.0162,,,,,,,5995.0,1.56,1.16,,,,4.12,,,,,,-7.469895,-52.25345,57.96683,1.32132,337.65902,13.6845553,10.2409,-9.07695,561.93,1.75175,13.384,12.803,14.9194,13.603,12.6666,12.5653,13.0713,11.157,11.195,8.792,,12.566,3.0,1244.421875,126486.8046875,,,,1.1143035602748281,,,89.81139373779297
3258,3258,K2-76 b,,,TIC 40001645,0,1.0,0.0,0.0,11.989686,,9.01,,,,,,,,,,,,,,,2456983.827,0.0,0.47,0.74,5.82,,0.08007,,,,,,,5700.0,0.96,,,,,,,,,,,-6.0867177,-50.04363,58.14716,3.24425,336.56334,12.6863916,-5.39733,-11.481,693.334,1.41427,13.897,13.363,15.5162,15.3321,13.0824,14.4528,13.575,11.433,11.422,8.465,,13.008,3.0,1142.4609375,83136.375,,,,0.8701657458563536,,,320.9583435058594
3263,3263,K2-77 b,,,TIC 435339847,1,1.0,1.0,0.0,8.2008,,,,,,,,,,,,,,,,,2457062.6123,0.0,,0.06,,,,,,,,,,4865.6,0.79,0.79,0.237,[M/H],-0.498,4.54,,2.2379,,,,12.572448,-32.85522,174.46686,-6.84596,55.90084,44.1100491,22.5578,-37.9057,141.731,7.02703,13.229,12.224,,,,,,9.733,9.773,8.736,,11.896,4.0,5016.015625,221694.34375,,,,0.9477821448624368,,,2443.2158203125
3268,3268,K2-78 b,,,TIC 59003115,0,1.0,0.0,0.0,2.29016,,1.42,,,,,,,,,,,,,,,2457065.1444,0.0,,,2.8896,,0.0145,,,,,,,,,,,,,,,,,,,13.4831393,-30.82304,175.2867,-6.39122,58.01444,107.2570029,55.6028,-91.7191,146.905,6.7787,13.087,12.178,,,,,,9.813,9.89,8.78,,11.892,4.0,1998.65625,225053.53125,,,,1.1776522284996862,,,446.7963562011719
3269,3269,K2-79 b,,,TIC 435339558,1,1.0,1.0,0.0,10.99573,0.0987,3.69,,,,,,,,,,,,186.0,,,2457070.241,0.0,,,4.42,,0.0261,,,,,,,5926.0,1.28,1.06,,,,4.25,,,,,,13.5191871,-32.1709,173.69037,-5.93029,56.1444,42.000715,7.92326,-41.2466,256.011,3.8775,12.893,12.152,,,,,,9.83,9.796,8.897,,11.801,4.0,356.4765625,248392.1875,,,,0.9144591611479028,,,100.15614318847656
3272,3272,K2-8 b,,,TIC 38114658,1,1.0,2.0,0.0,10.353263,,3.09,,,,,,,,,,,,,,,2456813.61,0.0,0.58,0.15,2.41,,0.03636,,,,,,,4797.0,0.73,,,,,,,,,,,-0.2844389,54.74227,260.18944,-4.30342,170.73206,39.3839143,-36.0233,-15.919,403.513,2.45137,15.726,14.801,17.3307,15.1129,14.2809,14.3033,13.8451,12.159,11.78,8.796,,14.384,1.0,1916.5400390625,26356.490234375,,,,1.188373392956959,,,63.90468978881836
3278,3278,K2-8 c,,,TIC 38114658,1,1.0,2.0,0.0,5.0639064,,2.46,,,,,,,,,,,,,,,2456813.071,0.0,0.58,0.0953,1.81,,0.02909,,,,,,,4797.0,0.73,,,,,,,,,,,-0.2844389,54.74227,260.18944,-4.30342,170.73206,39.3839143,-36.0233,-15.919,403.513,2.45137,15.726,14.801,17.3307,15.1129,14.2809,14.3033,13.8451,12.159,11.78,8.796,,14.384,1.0,1916.5400390625,26356.490234375,,,,1.188373392956959,,,63.90468978881836
3283,3283,K2-80 b,,,TIC 242961495,1,1.0,3.0,0.0,19.0918,0.135,2.01,,,,,,,,,,,,32.5,,,2457077.61,0.0,,,4.46,,0.021,,,,,,,5441.0,0.87,0.9,,,,4.52,,,,,,13.5590288,-29.48306,176.61237,-6.68945,59.76377,60.4217183,-2.9266,-60.3508,200.802,4.95159,13.607,12.694,,,,,,10.26,10.29,8.251,,12.388,4.0,334.5546875,146756.90625,,,,0.868066774367259,,,64.89179992675781
3286,3286,K2-80 c,,,TIC 242961495,1,1.0,3.0,0.0,5.605,0.0596,1.47,,,,,,,,,,,,166.0,,,2457066.4842,0.0,,,2.68,,0.0154,,,,,,,5441.0,0.87,0.9,,,,4.52,,,,,,13.5590288,-29.48306,176.61237,-6.68945,59.76377,60.4217183,-2.9266,-60.3508,200.802,4.95159,13.607,12.694,,,,,,10.26,10.29,8.251,,12.388,4.0,334.5546875,146756.90625,,,,0.868066774367259,,,64.89179992675781
3289,3289,K2-80 d,,,TIC 242961495,1,1.0,3.0,0.0,28.867253,,2.552,,,,,,,,,,,,,,89.397,2457082.93709,0.0,,,,45.619404,0.02781,,,,,,,5377.0,0.84,0.91,0.07,[Fe/H],,4.65,,,,,,13.5590288,-29.48306,176.61237,-6.68945,59.76377,60.4217183,-2.9266,-60.3508,200.802,4.95159,13.607,12.694,,,,,,10.26,10.29,8.251,,12.388,4.0,334.5546875,146756.90625,,,,0.868066774367259,,,64.89179992675781
3291,3291,K2-81 b,,,TIC 59040029,1,1.0,1.0,0.0,6.10224,0.0579,1.82,,,,,,,,,,,,44.0,,,2457070.4425,0.0,,,2.15,,0.0261,,,,,,,4530.0,0.63,0.7,,,,4.67,,,,,,14.5020556,-29.93683,174.63465,-5.4507,58.483,36.8620026,-8.0949,-35.9622,252.318,3.93486,15.56,14.314,,,,,,11.219,11.326,8.739,,13.927,4.0,283.92578125,36821.31640625,,,,1.1191203420891875,,,32.26107406616211
3295,3295,K2-82 b,,,TIC 242940281,0,1.0,0.0,0.0,7.195834,,2.6,,,,,,,,,,,,,,,2457069.07598,0.0,,,2.21688,,0.1398,,,,,,,,,,,,,,,,,,,15.1371158,-28.77831,174.89513,-5.04069,59.59473,5.61776,3.80855,-4.12967,1741.97,0.541643,14.868,14.071,,,,,,10.619,10.348,8.538,,13.519,4.0,251524.203125,85694.453125,,,,3.9415954415954415,,,69962.53125
3296,3296,K2-83 b,,,TIC 242988068,1,1.0,2.0,0.0,2.747227,0.032,1.71,,,,,,,,,,,0.07,38.8,,88.72,2457067.06,0.0,,,,12.59,0.02865,,-5.43,,,,,3875.75,0.55,0.59,,,,,,,,,,15.5587994,-27.51381,175.58174,-4.9012,60.99499,44.5828466,-40.43,-18.7895,125.529,7.9375,16.058,14.522,,,,,,10.651,10.574,8.853,,13.844,4.0,244.048828125,42071.50390625,,,,1.1440049443757725,,,72.73332214355469
3299,3299,K2-83 c,,,TIC 242988068,1,1.0,2.0,0.0,10.00102551,,,,,,,,,,,,,,,,,2457066.26638,0.0,,0.163,3.509,,,,,,,,,3848.0,0.56,0.56,,,-1.204,4.68,,4.4018,,,,15.5587994,-27.51381,175.58174,-4.9012,60.99499,44.5828466,-40.43,-18.7895,125.529,7.9375,16.058,14.522,,,,,,10.651,10.574,8.853,,13.844,4.0,244.048828125,42071.50390625,,,,1.1440049443757725,,,72.73332214355469
3303,3303,K2-84 b,,,TIC 434133930,1,1.0,2.0,0.0,6.42149,,2.51,,,,,,,,,,,,,,,2457065.0006,0.0,,0.0814,2.8824,15.7,0.0275,,,,,,,,0.84,,,,,,,,,,,16.6344396,-29.57966,171.58123,-3.01619,57.3723,33.1174107,21.5052,-25.1851,284.876,3.48158,14.406,13.386,16.5618,16.6515,13.18,12.8872,14.134,10.987,10.892,9.048,,13.138,4.0,366.20703125,76763.0390625,,,,0.9358258928571429,,,46.45216751098633
3305,3305,K2-84 c,,,TIC 434133930,1,1.0,2.0,0.0,27.8522,,2.16,,,,,,,,,,,,,,,2457068.6225,0.0,,0.0704,4.608,42.9,0.0237,,,,,,,,0.84,,,,,,,,,,,16.6344396,-29.57966,171.58123,-3.01619,57.3723,33.1174107,21.5052,-25.1851,284.876,3.48158,14.406,13.386,16.5618,16.6515,13.18,12.8872,14.134,10.987,10.892,9.048,,13.138,4.0,366.20703125,76763.0390625,,,,0.9358258928571429,,,46.45216751098633
3307,3307,K2-85 b,,,TIC 14160842,1,1.0,1.0,0.0,0.684533,0.01263,1.01,,,,,,,,,,,,479.0,,,2457065.36846,0.0,,,0.782,,0.0179,,,,,,,4268.0,0.51,0.57,,,,4.78,,,,,,18.4649505,-25.81964,172.89825,-1.97049,61.17109,116.4278937,94.0268,-68.6616,97.2179,10.2574,13.795,12.416,,,,,,9.394,9.412,8.35,,12.099,4.0,2785.2265625,211763.671875,,,,0.708025603151157,,,1867.795166015625
3314,3314,K2-86 b,,,TIC 25958378,1,1.0,1.0,0.0,8.77709,,5.1,,,,,,,,,,,,,,,2457070.0194,0.0,,0.0865,4.224,5.76,0.058,,,,,,,,0.8,,,,,,,,,,,18.6355718,-30.831,166.55171,-0.11574,53.90046,68.3770971,67.7483,-9.25177,258.699,3.83717,13.814,13.041,,,,,,10.899,10.723,9.039,,12.801,4.0,307.73828125,98376.0078125,,,,1.0040439052570769,,,36.54949951171875
3320,3320,K2-88 b,,,TIC 113979956,1,1.0,1.0,0.0,4.61228,0.042,2.3,,,,,,,,,,,0.26,16.4,,87.75,2457066.218,0.0,,,,19.98,0.04599,,72.02,,,,,3624.15,0.46,0.48,,,,,,,,,,19.1199667,-28.46409,168.79229,-0.36716,56.95494,53.9398654,-24.6108,-47.9981,110.561,9.01663,16.867,15.523,,,,,,11.082,11.035,8.509,,14.594,4.0,493.845703125,20393.935546875,,,,0.8640515851692638,,,51.551231384277344
3323,3323,K2-89 b,,,TIC 440687723,1,1.0,1.0,0.0,1.096026,0.01462,0.615,,,,,,,,,,,,78.0,,,2457066.0066,0.0,,,0.895,,0.0176,,,,,,,3691.0,0.32,0.35,,,,4.96,,,,,,20.4594885,-25.99734,169.55248,0.45285,59.3776,96.3600937,90.2269,-33.8286,86.0386,11.594,15.628,14.162,,,,,,9.988,9.821,8.399,,13.307,4.0,1018.7421875,61874.15234375,,,,0.8422729686670207,,,321.89813232421875
3326,3326,K2-9 b,,,TIC 82050863,1,1.0,1.0,0.0,18.44883,0.0848,1.6,,,,,,,,,,,,,284.0,,2456822.6723,0.0,,0.283,,74.76,,,,,,,,3468.0,0.25,0.24,-0.46,[Fe/H],,,,,,,,0.0054085,58.53482,269.75814,-1.48035,176.56912,172.8159555,-170.752,26.6291,82.9631,12.025,,15.86,,,,,,11.348,11.354,8.812,,14.957,1.0,268.05517578125,15760.04296875,,,,1.088,,,33.2384033203125
3331,3331,K2-90 b,,,TIC 14111411,1,1.0,2.0,0.0,13.733314,0.096,2.6,,,,,,,,,,,,,502.0,89.24,2457078.66112,0.0,0.44,,2.952,33.4,0.038,,,,,,,4484.0,0.62,0.63,-0.225,[Fe/H],,4.65,,3.74,,,,22.4724517,-23.20116,169.54805,2.01287,61.69877,85.794238,72.8097,-45.3806,134.188,7.42337,15.18,13.707,,,,,,10.291,10.293,8.396,,13.723,4.0,410.15234375,72906.0390625,,,,0.9070918086860913,,,52.0281867980957
3336,3336,K2-90 c,,,TIC 14111411,1,1.0,2.0,0.0,2.90032,0.0328,1.02,,,,,,,,,,,,59.0,,,2457066.7443,0.0,,,1.27,,0.0188,,,,,,,4136.0,0.49,0.56,,,,4.79,,,,,,22.4724517,-23.20116,169.54805,2.01287,61.69877,85.794238,72.8097,-45.3806,134.188,7.42337,15.18,13.707,,,,,,10.291,10.293,8.396,,13.723,4.0,410.15234375,72906.0390625,,,,0.9070918086860913,,,52.0281867980957
3339,3339,K2-91 b,,,TIC 56520147,1,1.0,1.0,0.0,1.419549,0.0164,1.1,,,,,,,,,,,,46.0,,,2457065.4319,0.0,,,0.945,,0.0352,,,,,,,3622.0,0.28,0.29,,,,5.0,,,,,,24.2047218,-19.32486,171.03018,2.99665,65.69821,99.2504492,43.0051,-89.4495,62.5785,15.9515,17.085,15.622,19.0414,16.377,14.971,13.8829,12.8498,10.416,10.218,8.923,,14.464,4.0,461.2470703125,22520.72265625,,,,1.0735206216377764,,,30.66660499572754
3343,3343,K2-92 b,,,TIC 22987989,0,1.0,0.0,0.0,0.701818,,2.56,,,,,,,,,,,,,,,2457065.5807,0.0,,,1.5312,,0.0168,,,,,,,,,,,,,,,,,,,25.4798898,-20.46355,167.93115,4.78964,63.12838,26.3014241,-8.64835,-24.8389,481.573,2.04855,13.388,12.484,,,,,,10.193,10.283,8.249,,12.136,4.0,795.171875,171538.984375,,,,1.0514488468361916,,,124.26918029785156
3365,3365,Qatar-2 b,,,TIC 2521105,1,1.0,1.0,1.0,1.33711677,0.02136,12.498,783.76878,2.466,,,,,783.76878,2.466,Mass,2.356,0.0,,1285.0,88.99,2457250.200816,0.0,0.115,2.66587,1.809816,,,,,560.9,0.0,,,,0.7,0.73,,,,,,2.947,,18.0,,-6.8040714,53.16778,327.95632,4.28004,208.11837,89.500177,-88.1844,-15.2903,181.374,5.4849,14.582,13.443,16.5598,14.9689,13.0988,12.7252,12.959,10.563,10.533,8.6,,13.009,6.0,63930.4296875,82449.515625,,,,7.025554016620498,,,735.9005126953125
3375,3375,Ross 128 b,,HIP 57548,TIC 325275315,1,1.0,1.0,1.0,9.8658,0.0496,,,,1.4,0.0044,,,1.4,0.0044,Msini,,0.116,1.38,301.0,,,0.0,,,,,,,,1.39,,,M4,3192.0,0.2,0.17,-0.02,[M/H],-2.441,,5.0,,,123.0,-30.9,0.7992898,59.55577,270.15662,-0.48414,176.87233,1365.9371779,607.678,-1223.32,3.37454,296.307,,11.12,,,,,,,,,,9.778,1.0,33913.3203125,179699.515625,,,,1.046523784631469,,,6713.94287109375
