,pl_name,kepid,disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,pl_orbper,koi_time0,pl_imppar,pl_trandur,pl_trandep,pl_ratror,pl_dens,pl_rade,pl_orbincl,pl_eqt,pl_insol,pl_ratdor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,sy_pnum,koi_num_transits,koi_quarters,koi_bin_oedp_sig,st_teff,st_logg,st_met,st_rad,st_mass,ra,dec,sy_kepmag,koi_zmag,koi_hmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,lc_amplitude,lc_slope,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
3222,K00471.02,10019643,1.0,0.0,0.0,0.0,0.0,7.81100952,2454965.306,0.816,3.231,126.7,0.0116,0.42311,1.36,85.78,906.0,159.24,11.09,0.4695,3.7212882,13.908586,15.8,2.0,170.0,1.1111111111111112e+31,0.914,5395.0,4.324,0.16,1.071,0.882,295.00281,46.987331,14.415,14.129,12.85,0.011,-0.94,-1.27,0.00011,0.00017,-0.25,0.26,0.36,-0.38,0.3,0.48,64.115234375,-0.09225096722356912,25436.79296875,25439.693359375,25447.1640625,16.8330078125,0.6966873706004141,-0.7791701164448688,300958.6875,16.754131317138672
3223,K00472.01,10123064,1.0,0.0,0.0,0.0,0.0,4.243748097,2455006.563,0.032,3.3603,1409.7,0.034313,1.04797,3.16,89.82,1063.0,301.46,9.9923,0.3728,10.316337,107.4761,139.8,1.0,318.0,1.1111111111111112e+31,0.2618,5873.0,4.554,-0.3,0.843,0.93,283.61795,47.196678,15.0,14.734,13.52,0.0,0.8,0.319,0.00047,-0.00073,0.065,0.345,0.351,0.356,0.444,0.569,73.64599609375,0.2498855580941041,13209.0126953125,13213.3330078125,13229.4521484375,42.87255859375,0.7680690399137001,-0.24622459160109175,783726.5,24.613922119140625
3224,K06612.02,5653126,0.0,0.0,0.0,0.0,1.0,2.404483552,2454966.171,1.0,0.2961,0.8,0.001881,0.19584,0.48,75.19,2078.0,4402.44,3.911673,0.3534,3.1083424,9.033745,0.0,2.0,557.0,1.1111111111111112e+31,0.1626,6050.0,3.823,0.02,2.345,1.332,299.702,40.896271,13.173,12.834,11.71,0.0,-1.49,-1.25,9.1e-05,5.1e-05,-0.07,2.81,2.81,0.07,2.88,2.88,889.6953125,0.8383438966768011,72943.78125,60939.15925241024,60999.42867717337,119.32698740857712,0.9101537361458706,0.7963054123240015,4.5976238653931464e+16,72.9789810180664
3225,K00516.01,7840044,0.0,0.0,1.0,1.0,1.0,13.54204116,2455004.098,0.722,3.334,338.7,0.018099,1.14505,2.01,88.15,794.0,93.98,22.3,0.3447,10.029901,25.180836,26.4,1.0,101.0,1.1111111111111112e+31,0.76,5891.0,4.395,-0.2,1.015,0.934,297.27911,43.567871,14.53,14.233,12.963,0.0,-14.23,35.94,0.00446,-0.0113,-2.956,6.046,6.73,-3.028,6.016,6.736,88.228515625,0.015031409926783618,21740.51953125,21740.462890625,21744.95703125,8.6884765625,1.015990159901599,4.123333711200269,327969.3125,7.947639465332031
3226,K00517.01,8015907,1.0,0.0,0.0,0.0,0.0,2.752359689,2455004.26,0.436,2.0722,791.9,0.025966,2.10797,2.54,87.36,1178.0,455.43,9.45,0.4603,12.196134,127.52513,115.7,1.0,487.0,1.1111111111111112e+31,0.215,5461.0,4.499,0.12,0.897,0.926,286.5285,43.873402,14.034,13.73,12.459,0.457,0.045,0.032,-5.4e-05,5e-06,-0.005,0.016,0.016,-0.042,-0.018,0.045,135.705078125,-0.3984338594755806,38774.8515625,38763.79296875,38818.142578125,86.236328125,1.3927007299270073,0.46579908430327244,20149004.0,54.317970275878906
3227,K00518.01,8017703,1.0,0.0,0.0,0.0,0.0,13.98177862,2455014.975,0.444,2.958,1018.4,0.029383,3.65494,2.09,89.24,553.0,22.1,33.6,0.5856,15.250131,86.580025,95.6,3.0,94.0,1.1111111111111112e+31,0.0219,4859.0,4.615,-0.52,0.651,0.636,287.43918,43.832088,14.287,13.837,12.293,0.188,-0.59,-0.02,0.00015,-0.0001,-0.032,-0.092,0.098,-0.562,-0.368,0.672,53.7080078125,0.04334014385863222,29864.14453125,29865.48046875,29872.5498046875,15.5576171875,0.8292410714285714,-0.3545923248101676,65322.06640625,11.720714569091797
3228,K00518.02,8017703,1.0,0.0,0.0,0.0,0.0,44.0003975,2455043.762,0.032,5.1115,599.6,0.02192,2.96155,1.56,89.97,377.0,4.79,67.17,0.5856,8.942463,34.15652,43.3,3.0,30.0,1.1111111111111112e+31,0.3713,4859.0,4.615,-0.52,0.651,0.636,287.43918,43.832088,14.287,13.837,12.293,0.58,-0.37,-0.28,-4e-05,0.0001,0.16,-0.14,0.21,-0.35,-0.32,0.48,53.7080078125,0.04334014385863222,29864.14453125,29865.48046875,29872.5498046875,15.5576171875,0.8292410714285714,-0.3545923248101676,65322.06640625,11.720714569091797
3229,K00518.03,8017703,1.0,0.0,0.0,0.0,0.0,247.354914,2455197.158,0.044,8.677,1291.8,0.032169,3.50263,2.29,89.99,212.0,0.48,224.6,0.5856,20.586794,41.98815,49.0,3.0,5.0,1.1111111111111112e+31,0.934,4859.0,4.615,-0.52,0.651,0.636,287.43918,43.832088,14.287,13.837,12.293,0.198,-0.12,0.0,-0.00041,-0.00014,0.01,0.07,0.07,-0.52,-0.11,0.53,53.7080078125,0.04334014385863222,29864.14453125,29865.48046875,29872.5498046875,15.5576171875,0.8292410714285714,-0.3545923248101676,65322.06640625,11.720714569091797
3230,K07626.01,1995712,0.0,1.0,0.0,0.0,0.0,462.12069,2455140.626,0.002,10.42,633.7,0.023097,3.69085,2.46,90.0,249.0,0.91,346.7,0.3238,5.9184194,7.7615943,9.9,1.0,3.0,1.1111111111111112e+31,0.0137,6079.0,4.411,-0.5,0.974,0.892,286.21048,37.465591,14.936,14.653,13.413,0.985,-0.8,-1.0,0.00011,0.0,-1.02,-1.43,1.76,-1.09,-1.61,1.94,73.3701171875,-0.00995510033237205,14077.7197265625,14077.5205078125,14081.9453125,8.70556640625,1.033498759305211,2.8136157601881338,144634.34375,7.455566883087158
3231,K00570.01,8106610,0.0,0.0,1.0,1.0,0.0,12.39894005,2455005.782,0.975,4.262,702.9,0.033535,0.05656,4.06,82.75,890.0,148.37,7.72,0.319,10.867415,44.135624,50.7,1.0,109.0,1.1111111111111112e+31,0.7078,6355.0,4.41,-0.08,1.108,1.151,294.90851,43.986568,14.755,14.516,13.38,0.0,-4.16,-17.08,0.00282,0.01201,-1.542,-6.142,6.332,-1.411,-6.07,6.232,72.4931640625,0.025812228868666322,20103.80078125,20103.4296875,20108.7314453125,10.2841796875,1.0985915492957747,1.8857263618059426,115002.5078125,8.083471298217773
3232,K00089.02,8056665,1.0,0.0,0.0,0.0,0.0,207.5829306,2455122.883,0.84,7.0686,505.1,0.023144,0.9882,4.52,89.63,453.0,9.97,131.1,0.2734,22.51389,45.071735,70.0,2.0,6.0,1.1111111111111112e+31,0.8353,6688.0,4.062,-0.2,1.79,1.353,299.82117,43.81427,11.642,11.677,10.876,0.024,0.0,-0.1,-0.00019,0.00014,0.22,0.23,0.32,0.0,0.36,0.36,3152.421875,0.8383438966768011,301168.9375,60939.15925241024,60999.42867717337,119.32698740857712,1.0115622600605212,0.7963054123240015,4.5976238653931464e+16,96.73832702636719
3233,K00571.01,8120608,1.0,0.0,0.0,0.0,0.0,7.26731094,2455007.313,0.043,2.2691,659.1,0.023657,5.61777,1.14,89.9,464.0,10.93,25.031,0.2405,6.3864384,38.01624,47.8,5.0,179.0,1.1111111111111112e+31,0.2852,3751.0,4.8,-0.34,0.443,0.452,298.65271,43.955021,14.625,13.667,11.824,0.717,0.28,-0.24,-6e-05,7e-05,0.08,0.02,0.09,0.21,0.0,0.21,2901.4169921875,0.09937165037253483,20034.048828125,20033.6044921875,20055.00830078125,43.02001953125,1.0211628119572174,51.04566120802381,24943603712.0,45.38653564453125
3234,K00571.02,8120608,1.0,0.0,0.0,0.0,0.0,13.3430025,2455009.904,0.517,2.7399,799.7,0.026639,3.82271,1.29,89.1,379.0,4.87,33.0,0.2405,8.532464,36.183163,47.1,5.0,99.0,1.1111111111111112e+31,0.2309,3751.0,4.8,-0.34,0.443,0.452,298.65271,43.955021,14.625,13.667,11.824,0.672,0.03,-0.21,0.00013,6e-05,-0.06,-0.11,0.13,0.05,-0.12,0.13,2901.4169921875,0.09937165037253483,20034.048828125,20033.6044921875,20055.00830078125,43.02001953125,1.0211628119572174,51.04566120802381,24943603712.0,45.38653564453125
3235,K00571.03,8120608,1.0,0.0,0.0,0.0,0.0,3.886795001,2454966.33,0.119,1.7574,471.3,0.020036,6.29119,0.97,89.6,571.0,25.26,17.13,0.2405,6.8287277,34.24418,41.8,5.0,332.0,1.1111111111111112e+31,0.2052,3751.0,4.8,-0.34,0.443,0.452,298.65271,43.955021,14.625,13.667,11.824,0.164,-0.06,0.16,0.00011,-0.00014,0.23,0.03,0.23,0.35,0.03,0.35,2901.4169921875,0.09937165037253483,20034.048828125,20033.6044921875,20055.00830078125,43.02001953125,1.0211628119572174,51.04566120802381,24943603712.0,45.38653564453125
3236,K00571.04,8120608,1.0,0.0,0.0,0.0,0.0,22.40777833,2454986.799,0.147,3.2881,661.3,0.023714,5.52889,1.15,89.84,319.0,2.44,52.75,0.2405,6.397194,23.637213,33.9,5.0,54.0,1.1111111111111112e+31,0.5842,3751.0,4.8,-0.34,0.443,0.452,298.65271,43.955021,14.625,13.667,11.824,0.227,-0.26,-0.37,0.00029,0.00015,0.08,-0.26,0.27,0.2,-0.24,0.31,2901.4169921875,0.09937165037253483,20034.048828125,20033.6044921875,20055.00830078125,43.02001953125,1.0211628119572174,51.04566120802381,24943603712.0,45.38653564453125
3237,K00414.01,5872150,0.0,0.0,1.0,0.0,0.0,20.35509657,2455008.344,0.503,5.33265,25080.0,0.149056,1.25008,17.53,89.04,720.0,63.6,30.14,0.3588,250.55925,1482.9528,1703.2,2.0,65.0,1.1111111111111112e+31,0.0237,6081.0,4.404,0.0,1.077,1.072,290.42538,41.139149,14.557,14.299,13.131,0.0,-0.1584,-0.3179,-0.0012,-0.0039,0.021,0.093,0.095,-0.143,-0.275,0.31,321.271484375,0.04583594513444189,23392.3359375,23397.107421875,23405.8994140625,16.580078125,0.5360824742268041,-8.945573383538083,900856640.0,56.70615768432617
3238,K00414.02,5872150,0.0,0.0,0.0,1.0,0.0,5.92240377,2455006.818,0.949,3.691,413.4,0.023559,0.06006,2.77,78.63,1087.0,329.86,4.81,0.3588,8.231066,35.46936,44.4,2.0,221.0,1.1111111111111112e+31,0.8359,6081.0,4.404,0.0,1.077,1.072,290.42538,41.139149,14.557,14.299,13.131,0.0,-1.5,-8.72,0.00051,0.00322,-0.641,-4.235,4.283,-0.805,-4.627,4.696,321.271484375,0.04583594513444189,23392.3359375,23397.107421875,23405.8994140625,16.580078125,0.5360824742268041,-8.945573383538083,900856640.0,56.70615768432617
3240,K00070.03,6850504,1.0,0.0,0.0,0.0,0.0,77.6114427,2454997.729,0.094,7.1786,814.5,0.02568,1.88554,2.59,89.94,397.0,5.87,84.36,0.4526,27.552801,75.38519,100.5,5.0,16.0,1.1111111111111112e+31,0.012,5465.0,4.449,0.02,0.925,0.876,287.698,42.338718,12.498,12.209,10.91,0.047,-0.1,-0.38,4.3e-05,0.000102,0.15,-0.06,0.16,0.13,-0.35,0.37,152.3671875,0.8506019834840033,154804.421875,154804.78125,154835.8203125,61.78125,0.9866666666666667,-0.34726896023534365,13289333.0,43.765052795410156
3241,K00416.01,6508221,1.0,0.0,0.0,0.0,0.0,18.20795835,2455018.843,0.64,3.7965,1596.9,0.038279,1.53369,3.08,88.77,551.0,21.86,30.0,0.49,24.504442,148.23543,157.3,4.0,74.0,1.1111111111111112e+31,0.9019,5176.0,4.612,-0.18,0.738,0.826,286.86548,41.989079,14.29,13.908,12.488,0.0,-0.114,-0.259,0.00062,6e-05,0.014,-0.05,0.052,-0.153,-0.334,0.367,40.013671875,-0.01910815404640981,29919.892578125,29919.92578125,29924.44140625,8.642578125,0.9818621523579202,-1.1613420569561546,32383.5,7.516117095947266
3243,K00473.01,10155434,1.0,0.0,0.0,0.0,0.0,12.70636123,2455013.632,0.793,2.395,871.7,0.029987,2.21624,2.75,88.29,697.0,55.86,26.6,0.4526,6.333463,38.16564,54.0,1.0,85.0,1.111110111011101e+31,0.6397,5573.0,4.562,-0.04,0.839,0.939,296.80865,47.17194,14.673,14.335,12.982,0.01,0.32,-0.12,-0.00061,7e-05,0.046,0.01,0.047,0.104,-0.18,0.21,23.0625,0.04150101542667023,18456.83203125,18456.90625,18460.5556640625,7.4775390625,0.9818621523579202,0.07456707995449768,3735.2607421875,5.732519149780273
3244,K00474.01,10460984,1.0,0.0,0.0,0.0,0.0,10.94577783,2455009.718,0.819,3.0937,532.8,0.023673,0.72413,2.84,87.17,881.0,142.23,16.61,0.3511,6.79756,44.60486,52.5,4.0,122.0,1.1111111111111112e+31,0.5543,5888.0,4.342,-0.1,1.097,0.966,287.78085,47.62991,14.282,14.088,13.008,0.008,-0.72,-0.03,0.00032,-8e-05,0.01,-0.09,0.09,-0.13,-0.25,0.28,60.1845703125,-0.10110007047307858,30173.525390625,30173.767578125,30188.4365234375,30.1142578125,0.991494532199271,0.006548825059473449,414834.28125,20.387800216674805
3245,K00474.02,10460984,1.0,0.0,0.0,0.0,0.0,28.9869016,2454967.781,0.842,3.6233,471.6,0.022565,1.00627,2.7,88.64,637.0,38.82,35.5,0.3511,5.331361,24.698427,31.5,4.0,47.0,1.1111111111111112e+31,0.0393,5888.0,4.342,-0.1,1.097,0.966,287.78085,47.62991,14.282,14.088,13.008,0.002,0.59,0.5,-0.00032,-0.00031,-0.21,-0.22,0.31,-0.36,-0.35,0.5,60.1845703125,-0.10110007047307858,30173.525390625,30173.767578125,30188.4365234375,30.1142578125,0.991494532199271,0.006548825059473449,414834.28125,20.387800216674805
3247,K00474.04,10460984,1.0,0.0,0.0,0.0,0.0,5.03505665,2454965.656,0.911,1.804,151.5,0.013596,0.63958,1.63,84.49,1141.0,401.23,9.5,0.3511,3.811181,14.266844,16.6,4.0,250.0,1.1111111111111112e+31,0.1586,5888.0,4.342,-0.1,1.097,0.966,287.78085,47.62991,14.282,14.088,13.008,0.438,0.66,0.03,-0.00012,-3e-05,-0.02,-0.12,0.13,-0.15,-0.26,0.3,60.1845703125,-0.10110007047307858,30173.525390625,30173.767578125,30188.4365234375,30.1142578125,0.991494532199271,0.006548825059473449,414834.28125,20.387800216674805
3248,K06707.02,6436505,0.0,1.0,0.0,0.0,0.0,24.7222403,2454979.461,0.106,4.53,290.1,0.015413,2.31112,1.31,89.86,536.0,19.53,42.1,0.4341,3.161688,8.305737,9.3,2.0,53.0,1.1111111111111112e+31,0.9427,5481.0,4.592,-0.22,0.778,0.871,289.70703,41.84354,15.857,15.515,14.064,0.07,2.8,-1.0,-0.00079,0.0003,0.93,1.2,1.52,1.03,1.15,1.54,17.60009765625,-0.0004821935867749797,6904.7119140625,6904.72998046875,6907.48681640625,5.5966796875,0.9939172749391727,0.11894370447969296,1108.1099853515625,4.230769157409668
3249,K00519.01,8022244,1.0,0.0,0.0,0.0,0.0,11.90352088,2455011.342,0.421,4.297,633.0,0.023415,1.02936,2.56,88.78,827.0,110.54,19.76,0.3588,7.19272,39.721058,47.2,2.0,109.0,1.1111111111111112e+31,0.9277,6063.0,4.47,-0.02,1.001,1.079,289.55328,43.876179,14.939,14.685,13.487,0.029,0.27,-0.48,-0.0003,0.00021,-0.04,-0.08,0.09,-0.25,-0.27,0.37,103.9873046875,0.2715852744080034,15948.9111328125,15949.2705078125,15956.23388671875,14.90966796875,0.935064935064935,1.805720111066441,618989.75,12.0723295211792
3250,K00084.01,2571238,1.0,0.0,0.0,0.0,0.0,9.286964466,2454968.995,0.004,3.3649,691.7,0.023784,2.20846,2.1,89.99,762.0,79.68,21.594,0.4415,25.726345,223.70905,251.9,1.0,144.0,1.1111111111111112e+31,0.5749,5546.0,4.575,-0.14,0.81,0.907,290.42081,37.851799,11.898,11.612,10.375,0.665,0.319,-0.291,1.6e-05,-1.7e-05,-0.05,0.05,0.07,0.24,-0.26,0.35,13151.4765625,0.8383438966768011,239877.875,60939.15925241024,60999.42867717337,119.32698740857712,1.0456465833945627,0.7963054123240015,4.5976238653931464e+16,171.3216552734375
3251,K00519.02,8022244,1.0,0.0,0.0,0.0,0.0,34.0350605,2454967.428,0.474,6.695,727.8,0.025247,0.71902,2.76,89.23,583.0,27.24,35.3,0.3588,7.8397727,34.10438,41.3,2.0,40.0,1.1111111111111112e+31,0.0587,6063.0,4.47,-0.02,1.001,1.079,289.55328,43.876179,14.939,14.685,13.487,0.0,0.96,-0.51,-0.00084,0.00026,-0.14,-0.01,0.14,-0.35,-0.19,0.4,103.9873046875,0.2715852744080034,15948.9111328125,15949.2705078125,15956.23388671875,14.90966796875,0.935064935064935,1.805720111066441,618989.75,12.0723295211792
3252,K00520.01,8037145,1.0,0.0,0.0,0.0,0.0,12.75934489,2455003.322,0.657,3.5889,882.1,0.028553,1.15662,2.58,88.25,633.0,37.95,21.51,0.582,8.056295,50.40442,70.4,4.0,102.0,1.1111111111111112e+31,0.2304,4963.0,4.501,0.16,0.826,0.789,294.66797,43.85326,14.55,14.105,12.686,0.39,-0.41,-0.27,0.00011,0.00013,0.04,-0.04,0.06,-0.02,-0.16,0.16,119.5263671875,0.0001866882843868101,23495.712890625,23497.4765625,23504.765625,18.2861328125,0.8150609080841639,1.4735583848304257,994629.4375,13.949175834655762
3253,K00520.02,8037145,1.0,0.0,0.0,0.0,0.0,5.433132902,2454971.366,0.72,2.4012,328.2,0.017857,1.24273,1.61,86.69,841.0,118.56,12.47,0.582,4.7888393,23.608395,33.1,4.0,232.0,1.1111111111111112e+31,0.8823,4963.0,4.501,0.16,0.826,0.789,294.66797,43.85326,14.55,14.105,12.686,0.022,-0.09,-0.92,-5e-05,0.00022,0.14,-0.33,0.36,0.1,-0.43,0.44,119.5263671875,0.0001866882843868101,23495.712890625,23497.4765625,23504.765625,18.2861328125,0.8150609080841639,1.4735583848304257,994629.4375,13.949175834655762
3254,K07627.01,2140389,0.0,0.0,0.0,1.0,0.0,0.967427812,2454965.258,1.248,5.8883,9127.8,0.374634,0.06624,29.01,32.82,1419.0,956.61,1.485,0.5508,32.455387,375.77765,323.4,1.0,1177.0,1.1111111111111e+28,0.2998,5066.0,4.625,-0.24,0.709,0.784,285.91641,37.59428,15.826,15.339,13.733,0.260468085106383,-6.202,-10.733,0.03182,0.001266553191489362,-1.44,-1.22,1.89,-3.78,-5.5,6.7,185.3291015625,0.05303535206904344,6052.345703125,65994.93292366191,66017.01824821309,43.343498067652924,0.4926994906621392,1.955692151402644,283911208.0170015,23.67227554321289
3255,K00572.01,8193178,1.0,0.0,0.0,0.0,0.0,10.64021008,2455012.778,0.77,5.4381,455.3,0.02134,0.17016,2.87,85.61,963.0,203.48,10.06,0.3511,7.285093,46.60217,58.6,2.0,126.0,1.1111111111111112e+31,0.3286,6112.0,4.281,-0.06,1.233,1.057,299.79645,44.08931,14.173,13.853,12.615,0.0,0.77,0.17,0.00015,0.0004,0.08,-0.03,0.08,0.23,-0.11,0.26,31.001953125,0.02138154948144501,28750.564453125,28750.3203125,28755.67578125,10.2666015625,1.0538847117794485,0.13566465103818914,15403.1943359375,8.040115356445312
3256,K00572.02,8193178,1.0,0.0,0.0,0.0,0.0,4.93883135,2454968.955,0.633,4.388,123.5,0.01068,0.24577,1.44,84.67,1244.0,566.38,6.82,0.3511,3.6194935,16.838892,21.3,2.0,262.0,1.1111111111111112e+31,0.1006,6112.0,4.281,-0.06,1.233,1.057,299.79645,44.08931,14.173,13.853,12.615,0.252,0.83,0.54,3.3e-05,6.5e-05,0.15,0.03,0.16,0.3,-0.03,0.3,31.001953125,0.02138154948144501,28750.564453125,28750.3203125,28755.67578125,10.2666015625,1.0538847117794485,0.13566465103818914,15403.1943359375,8.040115356445312
3257,K00573.01,8344004,1.0,0.0,0.0,0.0,0.0,5.996533443,2455005.506,0.51,3.3129,711.4,0.024912,0.98292,2.96,87.63,1025.0,260.49,12.32,0.4603,7.0175457,58.03445,70.5,2.0,225.0,1.1111111111111112e+31,0.8407,5622.0,4.346,0.14,1.089,0.958,281.27972,44.315529,14.674,14.464,13.197,0.001,-0.17,0.28,-8e-05,-0.00028,-0.038,-0.13,0.13,0.017,-0.27,0.27,33.720703125,-0.29923369155794405,18396.783203125,18397.33203125,18402.1240234375,9.962890625,0.8774341351660939,-0.3936140113966308,18989.02734375,8.320451736450195
3258,K00573.02,8344004,1.0,0.0,0.0,0.0,0.0,2.06190864,2454966.199,0.537,1.9743,214.0,0.013746,1.46184,1.63,85.54,1463.0,1082.28,6.9,0.4603,4.083681,23.648258,27.9,2.0,617.0,1.1111111111111112e+31,0.8722,5622.0,4.346,0.14,1.089,0.958,281.27972,44.315529,14.674,14.464,13.197,0.006,-1.26,0.44,0.0002,-0.00012,-0.06,0.08,0.1,0.0,-0.06,0.06,33.720703125,-0.29923369155794405,18396.783203125,18397.33203125,18402.1240234375,9.962890625,0.8774341351660939,-0.3936140113966308,18989.02734375,8.320451736450195
3259,K00574.01,8355239,1.0,0.0,0.0,0.0,0.0,20.13490007,2455004.367,0.798,3.7962,1035.2,0.032994,0.87716,2.98,88.28,544.0,20.66,26.6,0.582,9.466482,53.613182,64.7,2.0,69.0,1.1111111111111112e+31,0.1758,4963.0,4.501,0.16,0.826,0.789,287.56473,44.305,14.859,14.462,12.941,0.664,-0.07,0.14,-4e-05,0.0001,-0.039,-0.11,0.12,-0.266,0.051,0.271,38.9287109375,0.6591799728895826,18572.34765625,18572.0546875,18580.01953125,15.74609375,1.033498759305211,0.17371338361446786,36818.0,10.829463958740234
3261,K00416.02,6508221,1.0,0.0,0.0,0.0,0.0,88.2553729,2454986.78,0.886,4.539,1132.2,0.036768,1.24217,2.96,89.37,326.0,2.67,80.0,0.49,17.162312,52.26374,54.2,4.0,16.0,1.1111111111111112e+31,0.5571,5176.0,4.612,-0.18,0.738,0.826,286.86548,41.989079,14.29,13.908,12.488,0.154,-0.02,-0.37,0.00033,0.00017,-0.02,-0.03,0.03,-0.19,-0.31,0.37,40.013671875,-0.01910815404640981,29919.892578125,29919.92578125,29924.44140625,8.642578125,0.9818621523579202,-1.1613420569561546,32383.5,7.516117095947266
3263,K00418.01,7975727,0.0,0.0,1.0,0.0,0.0,22.418319842,2455005.797,0.8,5.349,11929.0,0.111908,0.57108,9.94,88.15,563.0,23.8,24.756,0.4767,134.63127,852.9356,944.4,1.0,57.0,1.1111111111111112e+31,0.5369,5324.0,4.491,-0.3,0.813,0.746,296.89938,43.707218,14.479,14.074,12.691,0.0,-0.048,0.159,0.00019,0.0008,0.021,-0.004,0.022,0.03,-0.007,0.031,559.9599609375,-0.025926389173993345,23456.35546875,23456.744140625,23460.6240234375,7.666015625,0.8710045662100456,13.078824283559142,336035744.0,28.908472061157227
3264,K00419.01,8219673,0.0,0.0,1.0,0.0,0.0,20.131477716,2455022.391,1.279,3.2806,8243.2,0.391955,0.79745,39.89,87.15,670.0,47.49,25.76,0.3511,69.65572,395.0671,427.5,1.0,65.0,1.1111111111111112e+31,0.9456,6003.0,4.507,-0.14,0.932,1.019,285.89124,44.181728,14.519,14.259,13.036,0.0,-0.143,-0.034,-0.00239,-0.0069,-0.036,0.006,0.037,-0.049,0.069,0.084,125.255859375,0.08368565209662208,23987.244140625,23986.271484375,23996.23046875,19.111328125,1.1341145833333333,-2.3288376475225663,2271335.5,16.491884231567383
3265,K00420.01,8352537,1.0,0.0,0.0,0.0,0.0,6.010383339,2455007.085,0.436,2.1939,2652.1,0.047131,4.148,3.8,88.75,768.0,82.31,19.93,0.5575,28.537624,274.07208,276.1,1.0,225.0,1.1111111111111112e+31,0.4745,4882.0,4.558,-0.12,0.738,0.718,286.11868,44.34528,14.247,13.717,12.107,0.0,-0.42,0.094,-0.00044,0.00031,0.011,-0.023,0.026,-0.148,-0.224,0.269,176.2197265625,-0.21993281668711254,32121.376953125,32123.17578125,32133.4248046875,23.501953125,0.8498871331828443,0.2956539520249495,2982611.5,20.393701553344727
3267,K00006.01,3248033,0.0,0.0,0.0,1.0,1.0,1.334101467,2454966.703,0.153,2.1033,120.8,0.010106,1.23138,1.74,88.2,2169.0,5207.55,4.875,0.3201,4.8492246,21.526688,43.0,1.0,799.0,1.111101110111011e+31,0.8166,6178.0,4.106,0.0,1.58,1.16,294.59955,38.366772,12.161,12.024,11.02,0.20586170212765953,-50.63,72.7,0.0001243723404255319,-0.003615,-0.07336170212765958,0.20586170212765956,1.9322659574468086,0.6259042553191491,-0.21282978723404258,2.1797021276595747,61.96875,0.00030931653456813104,174928.84375,174929.0546875,174941.6953125,27.1484375,0.9833333333333333,0.05825699562526927,412098.5,19.39432716369629
3269,K00475.01,10577994,1.0,0.0,0.0,0.0,0.0,8.1808949,2455009.699,0.521,2.7546,723.5,0.024994,2.27284,2.1,88.51,716.0,62.21,20.03,0.5746,6.065353,39.229824,48.7,2.0,166.0,1.1111111111111112e+31,0.3363,5081.0,4.596,0.12,0.77,0.864,280.69101,47.809738,14.802,14.409,12.926,0.031,-1.22,0.75,0.00011,-0.00032,-0.18,0.12,0.21,-0.4,0.0,0.4,32.67578125,-0.14135000138295145,15075.03125,15074.7548828125,15080.5673828125,11.0361328125,1.0616352201257861,0.04317335966751527,14387.8125,8.164746284484863
3270,K00475.02,10577994,1.0,0.0,0.0,0.0,0.0,15.31296388,2455004.794,0.607,3.0935,864.9,0.027875,2.49146,2.34,88.89,581.0,26.98,31.4,0.5746,6.482204,36.255608,45.3,2.0,87.0,1.1111111111111112e+31,0.0924,5081.0,4.596,0.12,0.77,0.864,280.69101,47.809738,14.802,14.409,12.926,0.0,0.11,0.72,-0.00099,-0.00036,-0.13,0.04,0.14,-0.37,-0.05,0.37,32.67578125,-0.14135000138295145,15075.03125,15074.7548828125,15080.5673828125,11.0361328125,1.0616352201257861,0.04317335966751527,14387.8125,8.164746284484863
3271,K00476.01,10599206,1.0,0.0,0.0,0.0,0.0,18.42794957,2455011.44,0.727,2.9264,706.6,0.026288,2.36419,2.24,88.81,526.0,18.05,34.9,0.6385,7.212991,31.20086,36.0,1.0,73.0,1.1111111111111112e+31,0.9417,4768.0,4.536,0.18,0.779,0.759,291.5545,47.81448,14.958,14.539,13.089,0.122,-0.54,-0.42,0.00049,0.0002,0.04,-0.15,0.15,0.06,-0.24,0.25,72.74462890625,-0.0179532464941089,15606.9443359375,15606.7578125,15611.87646484375,10.251953125,1.0410958904109588,1.5188376933482275,108757.15625,8.491223335266113
3272,K06765.02,6768616,0.0,1.0,0.0,0.0,0.0,8.8249556,2454964.706,0.21,2.976,121.1,0.010131,2.72865,1.1,89.46,928.0,175.17,22.4,0.3342,3.7182107,8.0962,8.6,2.0,151.0,1.1111111111111112e+31,0.6015,6078.0,4.434,-0.26,0.994,0.978,289.04434,42.280022,15.154,14.895,13.625,0.215,-1.3,1.4,0.00017,-0.00015,0.5,1.3,1.4,0.4,1.6,1.6,52.2275390625,-0.002332476416573931,13570.3046875,13570.1669921875,13573.8173828125,7.47021484375,1.033498759305211,1.9181314209205493,39753.51171875,6.155526638031006
