,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
3190,K00255.03,0,3.0,7.7333361,0.57,479.0,89.77,0.084,126.9,2.807,21.2,0.010262,3780.0,0.511,0.531,-0.02,4.746,42.542629,15.108,477.1201171875,14765.5634765625,256090.680078125,257847.6994346217,4064.2218698601973,1.0189963429500204,-4.007981414729726,4.984547681879271e+20,27.292726516723633
3191,K00528.01,1,3.0,9.57665962,2.88,846.0,89.89,0.043,746.8,3.3603,22.293,0.024495,5386.0,1.076,0.886,0.18,4.322,46.896481,14.598,27.6650390625,22058.11328125,22058.04296875,22062.134765625,7.88671875,1.0234567901234568,-0.05073518197918063,5961.84521484375,6.181056976318359
3192,K00528.02,1,3.0,96.6781852,3.29,392.0,89.85,0.336,951.3,5.6957,126.0,0.028035,5386.0,1.076,0.886,0.18,4.322,46.896481,14.598,27.6650390625,22058.11328125,22058.04296875,22062.134765625,7.88671875,1.0234567901234568,-0.05073518197918063,5961.84521484375,6.181056976318359
3193,K00528.03,1,3.0,20.55280311,2.99,656.0,89.47,0.568,727.3,2.2013,60.9,0.025416,5386.0,1.076,0.886,0.18,4.322,46.896481,14.598,27.6650390625,22058.11328125,22058.04296875,22062.134765625,7.88671875,1.0234567901234568,-0.05073518197918063,5961.84521484375,6.181056976318359
3194,K00529.01,0,1.0,2.023123903,2.87,1266.0,89.89,0.026,1288.9,1.1829,13.502,0.032684,5559.0,0.803,0.899,-0.18,4.578,47.021969,14.977,39.296875,15435.2724609375,15435.5556640625,15441.6025390625,12.1669921875,0.9535160905840286,-0.20322561379463772,34834.75390625,9.806230545043945
3195,K00530.01,1,1.0,10.94026745,2.08,764.0,88.85,0.595,538.6,2.3494,29.6,0.022096,5749.0,0.864,0.961,-0.1,4.547,47.399139,14.909,34.94921875,17097.544921875,17095.494140625,17105.4111328125,16.2392578125,1.3019662921348314,0.4229545695173625,65242.2421875,12.32607650756836
3196,K03138.02,1,2.0,19.5352551,0.53,161.0,89.65,0.702,1732.0,1.013,113.4,0.041128,2703.0,0.118,0.096,0.0,5.274,41.830421,17.131,110.906005859375,3267.788818359375,276914.35599300987,278176.1547286184,2933.49267578125,1.0838862559241706,-3.949992965337301,4.3214878467371054e+20,5.055824279785156
3198,K00581.02,1,2.0,151.863949,2.41,318.0,89.99,0.016,747.0,8.577,138.6,0.024748,5713.0,0.893,1.01,0.07,4.541,45.065601,14.807,134.7685546875,18033.578125,18028.189453125,18117.751953125,160.54296875,1.0878980891719745,0.12684107998494437,60353648.0,78.879150390625
3199,K00582.01,1,3.0,5.945043548,2.69,857.0,86.24,0.763,800.2,2.7004,11.63,0.028421,5105.0,0.868,0.81,0.14,4.469,45.32317,14.808,78.3525390625,19569.087890625,19568.001953125,19597.8271484375,53.734375,1.036024844720497,-0.10021631624999412,3046789.25,34.86775207519531
3200,K00092.01,1,1.0,65.7045275,2.78,472.0,89.68,0.663,636.1,3.3104,118.4,0.024389,5918.0,1.043,1.003,-0.04,4.403,43.788219,11.667,439.40625,317834.34375,317844.015625,317878.46875,75.6015625,0.816793893129771,1.3059276218169473,453808864.0,69.70577239990234
3201,K00582.02,1,3.0,17.73842886,2.47,596.0,88.16,0.845,605.5,3.0049,26.3,0.026036,5105.0,0.868,0.81,0.14,4.469,45.32317,14.808,78.3525390625,19569.087890625,19568.001953125,19597.8271484375,53.734375,1.036024844720497,-0.10021631624999412,3046789.25,34.86775207519531
3203,K00582.03,1,3.0,9.93962361,1.93,722.0,84.14,0.934,300.1,3.432,9.14,0.020312,5105.0,0.868,0.81,0.14,4.469,45.32317,14.808,78.3525390625,19569.087890625,19568.001953125,19597.8271484375,53.734375,1.036024844720497,-0.10021631624999412,3046789.25,34.86775207519531
3204,K00428.01,1,1.0,6.8731664,13.44,1482.0,89.61,0.055,3753.8,6.8569,8.1021,0.056473,6490.0,2.179,1.516,0.08,3.942,47.526611,14.588,86.6025390625,19952.65625,19954.1015625,19960.189453125,12.0625,0.8130530973451328,-2.591686627937223,666051.375,14.440587043762207
3205,K00429.01,1,1.0,8.600099313,4.17,760.0,89.84,0.048,2791.6,4.0077,17.164,0.047441,5246.0,0.805,0.748,-0.24,4.501,47.86375,14.486,105.63671875,22403.3828125,22401.451171875,22420.94140625,41.0703125,1.0985915492957747,0.5007861849769643,6019070.0,37.60062026977539
3206,K00430.01,1,2.0,12.37646897,2.53,483.0,89.17,0.468,1709.0,2.7075,32.4,0.0382,4200.0,0.607,0.622,-0.12,4.664,48.054321,14.897,75.80908203125,15428.9248046875,15425.095703125,15441.96923828125,28.58154296875,1.4426229508196722,0.3969707063467719,1048293.625,24.338321685791016
3209,K00431.01,1,2.0,18.87022157,2.82,621.0,89.98,0.013,1096.6,3.1404,47.27,0.029843,5402.0,0.865,0.774,-0.24,4.452,48.257118,14.262,39.390625,25403.08203125,25402.279296875,25412.8310546875,19.5615234375,1.090561224489796,0.11819019651030452,88818.375,13.715412139892578
3210,K00070.05,1,5.0,19.5776073,0.9,628.0,89.94,0.049,98.1,3.382,44.5677,0.008912,5465.0,0.925,0.876,0.02,4.449,42.338718,12.498,152.3671875,154804.421875,154804.78125,154835.8203125,61.78125,0.9866666666666667,-0.34726896023534365,13289333.0,43.765052795410156
3211,K00484.01,1,1.0,17.20522898,2.22,553.0,89.98,0.012,1080.6,3.6688,36.887,0.02954,5211.0,0.689,0.766,-0.4,4.643,50.581299,14.472,98.9375,22125.509765625,22123.0234375,22133.640625,18.587890625,1.2955182072829132,1.462411766557745,558974.9375,14.954086303710938
3212,K00485.01,0,1.0,17.90766147,4.89,731.0,84.04,0.978,1089.3,5.396,9.41,0.045085,6153.0,0.993,1.065,-0.14,4.471,51.005501,14.162,93.8740234375,30334.337890625,30336.45703125,30347.947265625,26.9853515625,0.8752860411899314,-0.04372249000381434,396460.65625,17.68438720703125
3213,K00486.01,1,1.0,22.18332255,2.78,646.0,89.96,0.024,748.1,5.1364,33.8,0.024673,5565.0,1.03,0.889,0.0,4.361,51.237309,14.118,44.3994140625,31921.30859375,31920.51171875,31927.5068359375,13.0595703125,1.152431011826544,0.37024519055099864,38641.76171875,9.962385177612305
3214,K02342.02,0,2.0,354.78194,30.53,325.0,89.1,1.17,193.0,6.46,74.4,0.183356,5798.0,1.525,0.899,-0.4,4.025,47.24704,13.037,30.80078125,82800.671875,82800.94921875,82806.828125,12.322265625,0.9588477366255144,0.08441060988172179,27931.12890625,9.603842735290527
3215,K00487.01,1,1.0,7.65880048,2.19,858.0,89.95,0.017,668.2,3.0427,19.687,0.023499,5657.0,0.855,0.858,-0.26,4.508,52.149132,14.528,47.6962890625,20517.671875,20516.638671875,20524.98828125,15.1640625,1.1230569948186528,0.5050618798974019,56120.45703125,11.024731636047363
3216,K00488.01,1,1.0,9.3789167,2.03,803.0,87.68,0.671,563.5,3.3427,16.56,0.023007,5684.0,0.808,0.741,-0.66,4.493,37.829708,14.72,85.9736328125,17040.59375,17040.39453125,17044.7060546875,8.4873046875,1.0461922596754056,4.919505272032066,304787.71875,7.442789077758789
3217,K00532.01,1,1.0,4.221626193,2.87,1176.0,82.12,0.847,658.0,3.0619,6.18,0.02667,6123.0,0.987,1.053,-0.14,4.472,47.68895,14.708,42.7099609375,17493.451171875,17493.10546875,17497.630859375,8.8525390625,1.0799492385786802,0.6377795453360627,17050.583984375,7.213671684265137
3218,K00533.01,1,2.0,16.54967098,2.95,656.0,86.74,0.88,744.5,4.3808,15.46,0.029514,5372.0,0.916,0.832,-0.02,4.434,47.751942,14.68,37.94140625,16960.080078125,16960.138671875,16965.2197265625,10.4755859375,0.9866666666666667,0.32874474732861636,22261.033203125,8.296290397644043
3219,K00085.02,1,3.0,2.154911236,1.42,1740.0,88.77,0.113,99.7,3.1341,5.3,0.009153,6181.0,1.424,1.231,0.14,4.22,41.15118,11.018,206.5625,603135.25,603136.40625,603162.0625,49.65625,0.9547325102880658,-0.8650820154521136,31339446.0,45.86009216308594
3221,K00533.02,1,2.0,3.52467888,1.46,1098.0,71.95,0.976,129.7,2.484,3.15,0.014627,5372.0,0.916,0.832,-0.02,4.434,47.751942,14.68,37.94140625,16960.080078125,16960.138671875,16965.2197265625,10.4755859375,0.9866666666666667,0.32874474732861636,22261.033203125,8.296290397644043
3222,K00534.01,1,2.0,6.400157105,2.52,810.0,85.83,0.898,743.2,2.0004,12.36,0.030148,5299.0,0.766,0.856,-0.14,4.597,47.762039,14.613,46.6005859375,19470.671875,19470.537109375,19474.5712890625,7.8671875,1.0259579728059331,1.1865188242205855,28590.541015625,6.696667671203613
3223,K00583.01,1,1.0,2.437029217,2.04,1513.0,89.87,0.014,244.0,3.2005,5.928,0.014084,5573.0,1.329,0.968,0.16,4.177,45.480389,14.573,53.470703125,23012.599609375,23012.4375,23015.8740234375,6.9599609375,1.0461922596754056,2.611634274280736,49984.75,6.161128044128418
3224,K00584.01,1,3.0,9.9267215,2.76,803.0,87.77,0.625,725.5,3.8428,16.08,0.025697,5475.0,0.982,0.947,0.24,4.43,45.592869,14.129,349.865234375,35030.859375,35030.64453125,35036.4921875,11.9375,1.04875,26.32369197005474,117865224.0,18.89276695251465
3225,K00584.02,1,3.0,21.22349325,2.63,623.0,87.86,0.794,582.9,4.9416,21.2,0.024557,5475.0,0.982,0.947,0.24,4.43,45.592869,14.129,349.865234375,35030.859375,35030.64453125,35036.4921875,11.9375,1.04875,26.32369197005474,117865224.0,18.89276695251465
3226,K00584.03,1,3.0,6.47027706,1.15,926.0,85.94,0.732,116.9,3.343,10.34,0.010682,5475.0,0.982,0.947,0.24,4.43,45.592869,14.129,349.865234375,35030.859375,35030.64453125,35036.4921875,11.9375,1.04875,26.32369197005474,117865224.0,18.89276695251465
3227,K00585.01,1,1.0,3.722158895,2.33,1046.0,86.76,0.644,757.4,1.9941,11.42,0.026508,5617.0,0.806,0.897,-0.22,4.574,45.747898,14.911,38.490234375,15321.2265625,15322.603515625,15328.54833984375,13.3115234375,0.7971491228070176,-0.5928977477291228,52723.02734375,11.116243362426758
3228,K00431.02,1,2.0,46.9026431,2.6,458.0,89.49,0.645,821.3,3.9264,73.0,0.027519,5402.0,0.865,0.774,-0.24,4.452,48.257118,14.262,39.390625,25403.08203125,25402.279296875,25412.8310546875,19.5615234375,1.090561224489796,0.11819019651030452,88818.375,13.715412139892578
3229,K00432.01,1,1.0,5.263415218,3.77,1103.0,85.55,0.853,1030.7,2.1446,11.0,0.033596,6099.0,1.028,1.098,0.02,4.456,48.242008,14.279,55.6650390625,29186.943359375,29188.896484375,29202.1904296875,29.66796875,0.8774341351660939,-0.33573197861896464,333579.78125,19.102338790893555
3230,K00433.01,1,2.0,4.030466786,4.48,970.0,89.84,0.033,2908.3,2.7734,11.645,0.048052,5234.0,0.854,0.927,0.3,4.542,48.332451,14.924,72.4990234375,14272.6220703125,14273.3203125,14279.107421875,11.85498046875,0.8969907407407407,-0.5089533863843547,128847.7734375,10.861259460449219
3231,K01437.02,0,3.0,9.27989,1.29,897.0,88.13,0.579,164.3,3.33,17.69,0.012195,6052.0,0.967,0.974,-0.26,4.456,49.692402,15.28,119.544921875,10036.5458984375,10036.2763671875,10039.85693359375,7.26953125,1.0746835443037974,14.798050199659727,1500200.75,7.704423904418945
3232,K00433.02,1,2.0,328.240201,10.99,224.0,89.75,0.75,13889.0,12.2726,169.35,0.117884,5234.0,0.854,0.927,0.3,4.542,48.332451,14.924,72.4990234375,14272.6220703125,14273.3203125,14279.107421875,11.85498046875,0.8969907407407407,-0.5089533863843547,128847.7734375,10.861259460449219
3233,K00434.01,0,1.0,22.264806569,12.34,585.0,87.41,0.75,19373.0,8.7941,16.602,0.138957,5681.0,0.813,0.888,-0.26,4.566,49.72353,14.626,308.0859375,24658.669921875,24669.826171875,24710.802734375,102.3720703125,0.8231368186874305,-2.522920293530529,372640160.0,67.2406997680664
3234,K00489.01,0,2.0,2.217038096,3.23,1697.0,83.2,0.754,543.7,1.8575,6.37,0.023203,6521.0,1.276,1.334,0.21,4.352,37.816559,14.613,64.3798828125,21084.10546875,21083.962890625,21089.857421875,11.3671875,1.0259579728059331,0.910525608941784,85280.3515625,9.087461471557617
3235,K00489.02,0,2.0,8.874603,1.24,1070.0,89.38,0.1897,93.3,2.88,23.34,0.00892,6517.0,1.278,1.332,0.21,4.349,37.816559,14.613,64.3798828125,21084.10546875,21083.962890625,21089.857421875,11.3671875,1.0259579728059331,0.910525608941784,85280.3515625,9.087461471557617
3236,K00490.01,1,4.0,4.393157678,1.41,807.0,89.58,0.102,447.2,2.4455,13.923,0.01871,4799.0,0.692,0.776,-0.02,4.631,38.34539,14.023,63.736328125,35616.14453125,35616.203125,35622.30859375,12.90234375,0.9890776699029126,0.5778008112907231,74612.828125,10.1534423828125
3237,K02583.02,0,2.0,251.7512,1.25,272.0,89.67,0.943,114.3,4.314,164.7,0.01244,5640.0,0.921,0.962,0.06,4.492,47.59251,12.623,34.734375,119131.0859375,119131.125,119139.890625,18.31640625,0.9833333333333333,0.10017925707113462,75403.6328125,12.958325386047363
3238,K00082.01,1,6.0,16.145671932,2.48,546.0,88.17,0.75,941.1,3.7236,23.44,0.030636,4900.0,0.741,0.806,0.08,4.602,47.208031,11.492,6356.765625,350294.1875,350266.640625,350493.015625,414.1328125,1.1415571776155717,1.3786403444920357,251787624448.0,275.7201232910156
3239,K00490.02,1,4.0,1071.232624,9.27,129.0,89.98,0.216,19046.0,16.1784,557.3,0.122698,4799.0,0.692,0.776,-0.02,4.631,38.34539,14.023,63.736328125,35616.14453125,35616.203125,35622.30859375,12.90234375,0.9890776699029126,0.5778008112907231,74612.828125,10.1534423828125
3240,K00534.02,1,2.0,2.735900074,1.56,1075.0,89.0,0.189,428.9,1.9359,10.82,0.018704,5299.0,0.766,0.856,-0.14,4.597,47.762039,14.613,46.6005859375,19470.671875,19470.537109375,19474.5712890625,7.8671875,1.0259579728059331,1.1865188242205855,28590.541015625,6.696667671203613
3241,K00535.01,1,1.0,5.852968845,3.46,1056.0,88.11,0.316,1146.5,4.5973,9.57,0.031249,6050.0,1.013,1.05,-0.04,4.45,48.233452,14.434,40.515625,22450.3828125,22450.5,22456.42578125,11.6318359375,0.9794685990338164,-0.2554013107081447,27007.2734375,9.087099075317383
3242,K00536.01,1,1.0,81.1701587,4.71,436.0,88.79,0.875,1183.2,8.358,41.3,0.037029,5460.0,1.165,0.907,0.16,4.263,48.43177,14.499,22.697265625,22185.875,22185.84765625,22190.08984375,8.69140625,1.008578431372549,0.12602855389485557,5253.26123046875,6.418545246124268
3243,K03191.02,0,2.0,371.17573,4.07,610.0,89.8,0.781,133.7,8.2,222.3,0.011578,9030.0,3.218,2.505,0.07,3.822,47.682892,11.471,157.78125,387558.40625,387553.46875,387598.0625,77.484375,1.1935483870967742,0.20904290420036697,23135150.0,54.17728805541992
3244,K00537.01,1,1.0,2.820190603,2.53,1367.0,84.91,0.614,467.5,2.554,6.92,0.020656,5831.0,1.121,1.047,0.16,4.359,48.683262,14.665,41.947265625,18802.35546875,18802.47265625,18807.1162109375,9.54296875,0.962874251497006,0.5385612055478076,21062.818359375,7.315119743347168
3245,K00538.01,1,1.0,21.21712312,2.97,706.0,86.39,0.89,636.0,5.89,14.12,0.027013,6191.0,1.007,1.01,-0.24,4.438,48.651192,14.56,35.875,20975.052734375,20975.484375,20981.7373046875,12.744140625,0.9192037470725996,-0.1636873944365363,51068.0234375,11.210289001464844
3246,K00586.01,1,1.0,15.77980122,2.11,713.0,89.95,0.025,541.4,4.0369,30.49,0.02126,5941.0,0.911,1.001,-0.14,4.519,46.244991,14.608,291.7080078125,18024.794921875,18024.021484375,18028.9970703125,9.2705078125,1.2208672086720866,27.57703305204066,58061056.0,15.610097885131836
3247,K00587.01,1,1.0,14.03490255,2.41,641.0,88.37,0.66,851.8,3.638,23.2,0.028141,5258.0,0.785,0.731,-0.32,4.513,46.276039,14.574,25.3125,19733.64453125,19733.5078125,19737.9921875,8.81640625,1.0436408977556109,0.16871834035041436,6291.24462890625,6.62443208694458
3248,K00588.01,1,1.0,10.35586478,1.92,620.0,89.64,0.178,660.9,2.8431,28.03,0.022638,4646.0,0.778,0.764,0.34,4.539,46.3214,14.337,125.478515625,23870.94140625,23880.513671875,23907.6328125,73.9375,0.7795874049945711,-0.2433891546323126,17547708.0,52.31098937988281
3249,K00094.01,1,4.0,22.342964828,9.99,785.0,89.93,0.031,5612.8,6.66405,27.368,0.068705,6181.0,1.331,1.106,-0.02,4.234,41.891121,12.205,595.5078125,191949.515625,191970.671875,191985.6640625,30.3203125,0.23325808878856283,-6.730457508112657,13776417792.0,128.01034545898438
3250,K00590.01,1,2.0,11.38840217,3.04,979.0,89.4,0.243,438.0,3.6949,23.31,0.01914,5876.0,1.456,1.093,0.14,4.151,46.57724,14.615,62.728515625,19693.056640625,19697.728515625,19707.470703125,25.111328125,0.6406406406406406,-0.9194748459370755,691680.8125,21.073165893554688
3251,K00435.01,1,6.0,20.5498184,4.04,657.0,88.38,0.649,1564.3,5.5484,22.9,0.038064,5688.0,0.971,0.895,-0.12,4.415,49.89653,14.534,1356.271484375,21268.529296875,553785.1575760691,557607.2477179277,6622.575303248355,1.0046127803639442,-4.02518240203178,4.654884243710648e+20,39.41733169555664
3254,K01437.03,0,3.0,17.4217322,1.42,727.0,89.09,0.415,208.4,4.718,26.08,0.013447,6052.0,0.967,0.974,-0.26,4.456,49.692402,15.28,119.544921875,10036.5458984375,10036.2763671875,10039.85693359375,7.26953125,1.0746835443037974,14.798050199659727,1500200.75,7.704423904418945
3256,K00438.01,1,2.0,5.931196562,2.01,562.0,84.76,0.886,1007.4,2.4999,9.7,0.03417,3984.0,0.539,0.557,-0.22,4.72,51.08194,14.258,3940.8125,27691.28125,235438.19125205593,237252.8628854852,3787.1868061266446,1.0352384224792883,-4.160214905448455,4.9805101339402555e+20,60.227134704589844
3257,K00072.01,1,2.0,0.837491225,1.43,1980.0,89.65,0.022,190.4,1.796,3.65398,0.012545,5676.0,1.044,0.884,-0.12,4.347,50.241299,10.961,200.3125,501595.625,501602.03125,501659.6875,125.2265625,0.904,-0.34721804574841514,104560312.0,80.53873443603516
3258,K00490.03,1,4.0,7.40611676,1.37,678.0,89.78,0.077,417.9,2.8826,19.934,0.018065,4799.0,0.692,0.776,-0.02,4.631,38.34539,14.023,63.736328125,35616.14453125,35616.203125,35622.30859375,12.90234375,0.9890776699029126,0.5778008112907231,74612.828125,10.1534423828125
3259,K00490.04,1,4.0,21.803708,1.11,473.0,89.22,0.568,246.4,3.369,41.6,0.014698,4799.0,0.692,0.776,-0.02,4.631,38.34539,14.023,63.736328125,35616.14453125,35616.203125,35622.30859375,12.90234375,0.9890776699029126,0.5778008112907231,74612.828125,10.1534423828125
3260,K00491.01,0,1.0,4.66229074,24.12,1166.0,59.25,1.197,345.4,3.73,2.34,0.215459,6191.0,1.025,1.088,-0.1,4.454,38.695499,14.367,37.46875,26581.548828125,26581.3828125,26586.9931640625,11.1845703125,1.0259579728059331,0.21169082371441597,19746.376953125,8.539323806762695
3261,K00492.01,1,2.0,29.9111886,2.9,541.0,89.93,0.041,942.0,6.6436,35.31,0.027392,5275.0,0.969,0.855,0.18,4.397,38.654228,14.424,105.2978515625,23188.720703125,23190.11328125,23198.080078125,17.2587890625,0.8110497237569061,0.2889184538628384,527513.5625,15.079302787780762
3262,K00493.01,0,1.0,2.908453928,19.44,1181.0,59.03,1.195,427.5,2.5363,2.32,0.216097,5786.0,0.824,0.895,-0.32,4.558,38.975101,14.722,34.33984375,17308.8984375,17308.716796875,17312.5341796875,7.3818359375,1.0513141426783479,0.5542845272218968,8235.6884765625,5.938487529754639
3263,K00494.01,1,1.0,25.69581456,1.7,314.0,88.97,0.68,1130.8,4.0251,37.9,0.032548,3787.0,0.477,0.496,-0.22,4.775,39.073761,14.885,52.45751953125,13910.083984375,13910.0390625,13913.8505859375,7.93310546875,1.008578431372549,1.3086635933994224,33620.44921875,6.672962665557861
3264,K00540.01,0,1.0,25.70280003,33.1,562.0,87.63,1.27,5623.8,3.1644,30.7,0.363047,5532.0,0.835,0.782,-0.36,4.488,49.446659,14.917,207.73193359375,14747.638671875,14740.0126953125,14819.36572265625,159.9951171875,1.0799492385786802,0.2970274012478423,222272720.0,100.26789093017578
3265,K00541.01,1,1.0,13.64617478,2.06,678.0,89.79,0.115,633.0,3.4098,31.08,0.022774,5569.0,0.829,0.928,-0.08,4.566,49.762032,14.748,25.37890625,17290.09765625,17290.173828125,17294.1396484375,8.2978515625,0.97708082026538,0.1872430778611997,6291.28857421875,6.559355735778809
3266,K00007.01,1,1.0,3.213668926,4.13,1515.0,89.81,0.021,727.8,3.98235,6.3422,0.02447,5795.0,1.545,1.097,0.18,4.101,50.13575,12.211,105.203125,176295.9375,176299.1875,176315.140625,29.62109375,0.7435897435897436,-1.8023277491365692,7151884.5,30.821313858032227
3267,K00085.03,1,3.0,8.13121389,1.58,1117.0,86.95,0.622,111.8,4.2386,11.7,0.010132,6181.0,1.424,1.231,0.14,4.22,41.15118,11.018,206.5625,603135.25,603136.40625,603162.0625,49.65625,0.9547325102880658,-0.8650820154521136,31339446.0,45.86009216308594
3268,K00542.01,1,2.0,41.8854433,3.28,540.0,87.62,0.917,687.4,6.763,22.1,0.02918,5735.0,1.028,0.875,-0.2,4.356,49.774578,14.35,266.3203125,24735.751953125,24735.28515625,24739.7861328125,9.0322265625,1.142483660130719,24.278367769153263,40240912.0,15.007741928100586
3269,K00542.02,1,2.0,13.81733587,2.04,781.0,83.04,0.967,223.2,4.261,7.98,0.018176,5735.0,1.028,0.875,-0.2,4.356,49.774578,14.35,266.3203125,24735.751953125,24735.28515625,24739.7861328125,9.0322265625,1.142483660130719,24.278367769153263,40240912.0,15.007741928100586
3270,K00597.03,1,3.0,52.8148051,3.33,562.0,90.0,0.002,553.7,7.309,56.38,0.0212,5565.0,1.439,0.989,0.16,4.117,47.86417,14.915,54.4580078125,16451.71484375,16451.662109375,16461.474609375,20.0146484375,1.0061199510403918,0.06110412974601248,427362.40625,19.112165451049805
3271,K00598.01,1,2.0,8.30783912,2.15,751.0,89.95,0.019,777.5,3.1516,20.647,0.025018,5320.0,0.786,0.882,-0.06,4.589,47.966671,14.813,44.72265625,18746.662109375,18744.720703125,18759.9560546875,26.6552734375,1.136897001303781,0.258449269054905,167671.609375,16.57034683227539
3272,K00598.02,1,2.0,34.0963441,1.71,469.0,89.65,0.386,472.7,3.896,63.1,0.019891,5320.0,0.786,0.882,-0.06,4.589,47.966671,14.813,44.72265625,18746.662109375,18744.720703125,18759.9560546875,26.6552734375,1.136897001303781,0.258449269054905,167671.609375,16.57034683227539
3273,K00599.01,1,1.0,6.45442931,2.48,999.0,86.67,0.749,586.1,2.6772,12.89,0.02404,6092.0,0.943,1.016,-0.22,4.496,47.921478,14.854,70.6435546875,15951.490234375,15951.48828125,15958.533203125,13.72998046875,1.0012210012210012,0.2783269524039028,125712.625,11.676033973693848
3274,K00600.01,1,2.0,3.595769013,2.39,1296.0,86.34,0.496,383.7,3.1569,7.77,0.0183,5762.0,1.196,1.001,0.1,4.283,48.06094,14.827,30.1953125,16035.3203125,16035.1064453125,16039.44140625,8.41943359375,1.060377358490566,0.4313888632819931,8712.4580078125,6.601916313171387
