,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag
1902,K00240.01,1,1.0,4.286866229,4.14,1217.0,81.72,0.757,1321.9,4.4726,5.25,0.036172,6228.0,1.049,1.107,-0.08,4.441,43.860199,14.982
1903,K02351.01,1,1.0,10.27380957,1.68,799.0,89.71,0.125,352.8,3.252,24.37,0.017115,5806.0,0.899,0.996,-0.04,4.528,37.320808,14.909
1904,K02352.01,1,3.0,13.39155154,1.58,1180.0,88.8,0.539,48.9,3.391,25.7,0.006628,6197.0,2.188,1.198,-0.32,3.837,43.831078,10.421
1905,K02352.02,1,3.0,5.62904396,1.39,1576.0,88.8,0.237,39.5,3.7295,11.29,0.005805,6197.0,2.188,1.198,-0.32,3.837,43.831078,10.421
1906,K02352.03,1,3.0,8.2562857,1.49,1387.0,87.44,0.816,37.3,2.0378,18.24,0.006235,6197.0,2.188,1.198,-0.32,3.837,43.831078,10.421
1907,K02113.02,1,2.0,12.33087921,2.34,671.0,89.98,0.011,872.2,3.0664,31.54,0.026543,5376.0,0.806,0.897,-0.02,4.576,42.779701,15.886
1908,K02114.01,1,1.0,4.421566535,2.19,729.0,84.34,0.869,684.0,2.1229,8.81,0.028726,4299.0,0.697,0.713,0.38,4.604,42.45491,15.18
1909,K02115.01,1,1.0,15.72585941,2.69,602.0,89.78,0.122,1313.1,3.8284,32.18,0.032661,5332.0,0.755,0.824,-0.22,4.597,46.166439,16.144
1910,K02116.01,1,1.0,1.252753881,2.44,2199.0,84.54,0.4,200.0,2.1472,4.2,0.013107,5907.0,1.705,1.165,0.16,4.041,44.062538,14.69
1911,K02117.01,1,1.0,13.36019864,1.84,520.0,89.04,0.534,699.9,2.788,32.0,0.024481,4500.0,0.688,0.768,0.28,4.638,39.269958,15.637
1912,K02185.01,1,1.0,76.957056,2.09,451.0,89.25,0.638,367.1,9.551,48.9,0.018409,5878.0,1.041,0.912,-0.24,4.363,44.756592,14.353
1916,K02191.01,1,1.0,8.84784273,1.15,479.0,89.92,0.047,460.2,2.0572,33.45,0.019043,3867.0,0.552,0.581,0.1,4.718,40.898998,14.911
1917,K02274.01,1,1.0,9.98970266,2.48,705.0,89.99,0.005,988.4,3.7,21.21,0.028075,5265.0,0.81,0.91,0.14,4.58,43.779671,15.909
1918,K00235.01,1,1.0,5.63252508,2.04,844.0,88.58,0.455,634.4,2.1448,18.4,0.023204,5216.0,0.804,0.896,0.14,4.58,43.915211,14.353
1919,K02276.01,1,1.0,1.442592305,2.67,2700.0,86.82,0.207,166.0,2.9698,3.727,0.011979,7216.0,2.043,1.462,-0.36,3.983,38.591572,11.558
1920,K02278.01,1,2.0,14.17222858,2.39,873.0,87.71,0.869,246.8,2.6297,21.7,0.01667,5845.0,1.314,0.998,-0.02,4.2,38.410389,13.776
1921,K02278.02,1,2.0,4.92031063,1.18,1242.0,88.48,0.242,81.0,4.046,9.11,0.00824,5845.0,1.314,0.998,-0.02,4.2,38.410389,13.776
1922,K02358.01,1,1.0,56.4931698,4.43,681.0,88.89,0.707,411.9,8.704,36.5,0.019847,6160.0,2.046,1.443,0.24,3.976,40.979061,13.524
1923,K00241.01,1,3.0,13.82142084,2.2,560.0,86.05,0.904,765.2,3.985,13.14,0.030937,4983.0,0.651,0.715,-0.44,4.66,49.064911,14.139
1924,K02360.01,0,2.0,2.30367952,1.3,1384.0,61.68,0.964,136.4,3.0898,2.03,0.01379,6191.0,0.865,0.961,-0.5,4.546,43.168961,15.206
1925,K02361.01,1,1.0,5.78387049,2.07,1051.0,89.59,0.227,413.3,1.3966,31.42,0.018724,6063.0,1.012,1.117,0.07,4.476,49.589119,15.049
1926,K02362.02,1,2.0,11.08507658,2.5,665.0,88.44,0.819,771.8,1.751,30.1,0.028916,5080.0,0.793,0.792,0.0,4.538,44.555729,15.938
1927,K02119.01,1,1.0,0.571038347,1.65,1897.0,66.6,0.876,242.1,1.1267,2.21,0.017056,5132.0,0.886,0.82,0.16,4.457,39.14167,14.098
1928,K02120.01,1,1.0,8.77425786,1.75,771.0,86.06,0.917,239.6,2.2245,13.35,0.017677,5146.0,0.905,0.832,0.2,4.445,39.933849,13.714
1929,K02121.01,1,1.0,4.51005082,1.74,1063.0,89.59,0.115,294.8,2.1533,16.15,0.01542,5362.0,1.032,0.873,0.16,4.352,45.985142,14.979
1930,K02122.01,1,1.0,37.6468519,5.37,787.0,89.99,0.008,427.4,6.344,46.18,0.018542,5443.0,2.652,1.41,0.26,3.74,39.396629,14.288
1931,K02123.01,1,1.0,29.4557841,2.19,598.0,89.98,0.018,533.8,3.451,66.58,0.021147,6036.0,0.949,1.018,-0.16,4.491,44.60561,14.385
1932,K00232.01,1,5.0,12.466004437,5.65,897.0,89.39,0.209,2232.1,5.0066,19.46,0.043414,6038.0,1.191,0.995,-0.16,4.284,39.949108,14.247
1933,K02193.01,1,2.0,2.361724472,1.53,922.0,89.97,0.009,587.0,1.2167,15.16,0.021561,4478.0,0.651,0.637,-0.22,4.615,44.245811,15.658
1934,K02194.01,1,3.0,34.7630543,1.75,554.0,89.04,0.731,293.7,4.309,43.6,0.016908,5670.0,0.95,0.802,-0.36,4.387,38.657581,13.865
1935,K02195.01,1,3.0,20.0545282,2.63,755.0,83.71,0.939,305.4,7.173,8.57,0.019945,6056.0,1.209,1.147,0.16,4.332,49.258949,14.881
1936,K02200.01,1,1.0,3.17059731,1.69,1080.0,85.11,0.793,325.4,1.6686,9.31,0.018398,5431.0,0.843,0.945,0.12,4.563,48.307301,15.353
1937,K02279.01,1,2.0,27.0142622,2.0,677.0,89.99,0.009,287.6,5.385,38.92,0.015459,5949.0,1.184,1.027,0.0,4.303,38.735691,13.86
1938,K02279.02,1,2.0,12.50945798,1.54,875.0,88.36,0.626,155.3,3.479,21.85,0.011945,5949.0,1.184,1.027,0.0,4.303,38.735691,13.86
1939,K02280.01,1,1.0,26.0203329,4.53,675.0,88.67,0.704,1164.4,4.965,30.3,0.033353,5624.0,1.244,0.931,0.04,4.218,37.766602,15.889
1940,K02281.01,1,2.0,0.769854899,0.93,1650.0,80.42,0.705,109.6,1.0243,4.24,0.010351,5173.0,0.822,0.874,0.16,4.55,45.663551,13.829
1941,K02282.01,1,1.0,6.89226333,2.13,1156.0,89.84,0.061,214.4,2.4921,21.38,0.01332,5862.0,1.463,1.097,0.16,4.148,42.298908,14.207
1942,K02368.01,1,1.0,8.07127043,1.53,856.0,89.39,0.271,318.2,2.393,25.25,0.016427,5766.0,0.853,0.874,-0.32,4.517,48.21936,15.553
1943,K02369.01,1,3.0,11.01819178,2.64,840.0,84.66,0.883,545.7,4.635,9.49,0.024936,6075.0,0.969,1.048,-0.12,4.486,40.85696,15.832
1944,K00241.02,1,3.0,30.9505927,1.51,428.0,86.47,0.958,301.4,5.394,15.57,0.021282,4983.0,0.651,0.715,-0.44,4.66,49.064911,14.139
1947,K00224.01,0,1.0,3.979867514,26.5,1173.0,71.67,1.216,907.6,2.3607,3.87,0.249402,6032.0,0.973,1.055,-0.06,4.485,40.794842,14.782
1949,K02125.01,1,1.0,23.3593589,2.98,684.0,86.07,0.94,570.1,5.389,13.73,0.027068,6244.0,1.009,1.069,-0.2,4.46,45.968288,15.347
1950,K02126.01,1,1.0,9.69310837,2.12,609.0,88.72,0.534,1130.7,2.734,23.9,0.031409,4818.0,0.618,0.607,-0.68,4.639,38.6227,15.914
1951,K02128.01,0,1.0,24.2598301,25.42,547.0,85.57,1.244,1540.3,3.897,16.1,0.289221,5485.0,0.805,0.891,-0.12,4.574,42.580631,15.962
1952,K02201.01,0,1.0,116.5214317,44.41,457.0,88.32,1.26,771.5,5.577,42.9,0.288236,6056.0,1.411,1.096,0.0,4.179,37.552521,13.806
1953,K02202.01,1,1.0,0.813166357,1.14,1693.0,89.23,0.06,173.5,1.4122,4.482,0.011791,5237.0,0.887,0.907,0.3,4.5,39.230572,14.113
1954,K02204.01,1,1.0,10.86062378,2.09,1108.0,89.58,0.261,189.6,2.2874,35.51,0.012793,6455.0,1.496,1.087,-0.36,4.125,44.52729,13.957
1955,K02205.01,1,1.0,24.08632177,2.78,500.0,89.14,0.802,1041.7,2.236,53.6,0.033194,4973.0,0.768,0.741,-0.08,4.537,46.946449,15.464
1957,K02283.01,0,1.0,17.40208965,16.37,422.0,82.56,1.216,616.5,3.745,9.39,0.243775,4098.0,0.615,0.634,0.08,4.662,47.21257,15.245
1958,K02285.01,1,1.0,37.9456138,2.79,515.0,89.79,0.263,1032.9,4.093,70.5,0.029502,5861.0,0.865,0.957,-0.2,4.546,46.812889,15.939
1959,K00027.01,0,1.0,1.141877248,88.62,2184.0,79.07,0.598,309490.0,4.33931,3.1521,0.593216,6158.0,1.368,0.969,-0.38,4.152,38.904911,13.418
1960,K00236.01,0,1.0,5.77675928,32.77,954.0,65.56,1.272,3522.5,6.789,3.08,0.34292,5544.0,0.875,0.761,-0.4,4.435,44.420349,14.572
1961,K02286.01,1,1.0,24.1738244,2.21,595.0,89.76,0.251,532.6,3.056,59.8,0.020897,5468.0,0.968,0.913,0.14,4.427,45.274158,15.056
1962,K02353.01,1,1.0,5.186737262,2.4,860.0,88.44,0.825,712.7,0.8023,30.3,0.028314,5230.0,0.777,0.873,0.0,4.594,51.498421,14.988
1964,K02355.01,1,1.0,1.217000383,1.58,1314.0,89.77,0.028,459.8,1.3285,7.15,0.019082,4859.0,0.757,0.734,-0.02,4.545,49.791142,15.975
1965,K02356.01,1,1.0,13.6823798,1.43,802.0,88.35,0.595,179.6,4.153,20.65,0.012774,6102.0,1.026,1.099,0.0,4.457,49.35899,14.5
1967,K02129.01,1,1.0,8.79618433,1.77,938.0,89.86,0.05,286.3,3.3781,20.18,0.015488,6142.0,1.046,1.143,0.07,4.456,45.81274,15.159
1968,K02130.01,1,1.0,16.85592593,1.7,408.0,89.96,0.038,871.5,2.309,57.21,0.026549,3967.0,0.587,0.593,0.06,4.674,37.5289,15.661
1969,K02131.01,1,1.0,14.36270451,2.31,918.0,89.34,0.272,349.4,4.564,23.58,0.017363,6643.0,1.216,1.235,-0.1,4.357,47.751492,14.612
1970,K02132.01,1,1.0,69.8956789,3.04,442.0,89.08,0.872,548.4,5.276,54.6,0.025186,5390.0,1.104,0.893,0.2,4.303,46.371712,14.552
1971,K02133.01,1,2.0,6.24667547,14.93,1902.0,68.65,0.877,396.8,11.261,2.41,0.021978,4604.0,6.221,1.218,0.3,2.936,44.11673,12.495
1972,K02208.01,1,1.0,2.344512589,0.97,1471.0,84.08,0.803,58.9,1.4116,7.78,0.00784,5821.0,1.132,0.995,0.04,4.328,47.725887,12.589
1973,K00232.02,1,5.0,5.766165573,2.27,1159.0,89.92,0.017,364.8,3.8314,11.711,0.017485,6038.0,1.191,0.995,-0.16,4.284,39.949108,14.247
1974,K02209.01,1,2.0,18.3027235,2.72,902.0,86.37,0.742,186.7,8.262,11.72,0.013531,5528.0,1.839,0.962,-0.3,3.892,44.082329,14.31
1975,K02210.01,1,2.0,2.888904439,1.68,976.0,85.23,0.77,402.2,1.6043,9.25,0.020322,4895.0,0.759,0.817,0.16,4.589,39.289688,15.195
1976,K02212.01,1,1.0,17.14648756,3.64,811.0,86.25,0.918,440.3,4.2354,14.05,0.02359,5559.0,1.412,0.974,0.14,4.127,47.25798,14.941
1977,K02287.01,1,2.0,16.09227518,0.98,503.0,87.69,0.932,128.5,2.1072,23.2,0.013459,4657.0,0.67,0.748,0.02,4.641,46.438641,12.485
1979,K02289.01,1,2.0,62.7843981,2.28,530.0,89.84,0.272,325.0,4.81,97.7,0.016583,6053.0,1.26,1.098,0.06,4.279,38.945831,13.358
1980,K02290.01,1,1.0,91.500873,1.82,310.0,89.99,0.032,704.8,4.842,147.71,0.023662,5051.0,0.706,0.786,-0.24,4.628,50.698929,14.447
1981,K02291.01,1,1.0,44.2993483,2.68,463.0,89.46,0.614,797.9,4.298,64.8,0.026848,5316.0,0.915,0.878,0.16,4.459,44.478008,15.115
1982,K02363.01,1,1.0,3.13877646,0.97,1022.0,88.1,0.436,174.1,1.6663,13.17,0.012262,5242.0,0.722,0.684,-0.54,4.556,43.732182,14.364
1984,K02365.01,1,2.0,35.9682692,2.95,674.0,88.97,0.883,269.7,2.839,49.0,0.017647,5883.0,1.529,1.205,0.2,4.149,49.579441,13.848
1985,K02366.01,1,1.0,25.3690868,1.67,755.0,87.87,0.845,110.1,4.746,22.7,0.0109,6126.0,1.406,1.212,0.14,4.224,49.154789,12.476
1986,K02367.01,1,1.0,6.89213244,1.35,1177.0,88.81,0.541,82.0,1.725,25.98,0.008563,6164.0,1.446,1.286,0.38,4.227,45.410301,12.618
1987,K02134.01,1,1.0,42.3006282,2.54,558.0,89.79,0.269,507.9,4.372,72.8,0.020615,5852.0,1.129,1.048,0.14,4.353,39.33884,14.766
1988,K00225.01,0,1.0,0.838597429,44.67,2278.0,49.33,1.274,2482.1,1.68668,1.955,0.330932,6366.0,1.236,1.257,0.16,4.352,41.074711,14.784
1989,K02135.01,1,3.0,55.1866213,2.47,568.0,89.72,0.225,375.5,9.133,45.83,0.017841,6178.0,1.267,1.085,-0.04,4.269,46.74115,13.573
1990,K02136.01,0,1.0,1.728528176,5.07,2720.0,71.32,0.787,197.6,3.682,2.46,0.014151,6153.0,3.279,1.55,-0.12,3.597,40.410225,12.99
1991,K02137.01,1,1.0,14.97436238,1.28,631.0,89.89,0.092,265.4,2.4461,47.26,0.014655,5311.0,0.8,0.796,-0.18,4.532,45.834702,13.747
1992,K02213.01,1,1.0,3.97076603,1.6,958.0,86.0,0.775,349.2,1.814,11.1,0.018881,5178.0,0.778,0.732,-0.26,4.521,43.044411,15.443
1993,K02214.01,1,1.0,2.352273912,1.29,1019.0,89.48,0.095,318.6,1.7389,10.47,0.015785,4816.0,0.748,0.836,0.24,4.608,47.425629,15.848
1994,K02215.01,0,1.0,22.0425953,28.78,760.0,25.78,1.191,348.0,61.2018,1.322,0.209167,5974.0,1.26,0.953,-0.24,4.216,42.53022,12.999
1995,K02216.01,1,1.0,23.34036251,2.21,601.0,89.83,0.25,615.1,2.054,86.1,0.022658,5530.0,0.892,0.773,-0.34,4.425,39.383221,15.23
1997,K02293.01,1,1.0,15.03366411,1.7,669.0,89.98,0.01,374.9,3.272,35.71,0.017431,5523.0,0.891,0.972,0.16,4.526,44.284012,14.837
2000,K02296.01,1,1.0,106.247882,2.01,377.0,89.32,0.586,397.4,13.78,49.1,0.01889,5679.0,0.972,0.938,0.0,4.435,49.406288,14.552
2001,K00237.01,1,1.0,8.508333104,2.6,909.0,89.99,0.004,646.5,3.4559,19.251,0.023076,5767.0,1.03,0.963,0.0,4.396,43.852051,14.176
2002,K02371.01,1,1.0,12.94123564,1.7,795.0,89.93,0.028,328.8,4.636,21.678,0.016629,6119.0,0.938,1.01,-0.26,4.497,50.03735,15.012
2003,K02372.01,1,1.0,5.349791,1.29,1156.0,80.06,0.867,88.8,4.279,5.03,0.00997,6074.0,1.183,1.197,0.3,4.368,50.94416,13.386
2005,K02374.01,1,2.0,5.26211833,1.95,1166.0,85.48,0.71,194.5,3.244,9.0,0.013665,5587.0,1.309,0.963,0.14,4.188,45.86993,14.623
2006,K02374.02,1,2.0,12.1628195,3.14,882.0,85.65,0.971,306.3,2.3161,12.79,0.02198,5587.0,1.309,0.963,0.14,4.188,45.86993,14.623
2007,K02138.01,1,1.0,23.5541012,2.33,1381.0,88.55,0.536,95.2,7.3,21.1,0.009353,9565.0,2.286,2.335,0.07,4.088,40.144409,11.98
2008,K02140.01,1,1.0,41.6977582,2.26,488.0,89.98,0.018,684.8,5.513,59.15,0.02375,5730.0,0.87,0.968,-0.06,4.545,44.115501,15.265
2009,K02143.01,1,1.0,4.79029482,1.01,938.0,87.83,0.46,142.0,2.7219,12.13,0.011014,5412.0,0.843,0.945,0.14,4.562,49.23748,14.102
2010,K02144.01,1,1.0,38.6715843,2.45,502.0,88.77,0.773,599.3,5.532,35.9,0.024605,5432.0,0.913,0.801,-0.16,4.42,44.160889,14.94
2011,K02145.01,1,1.0,8.32651854,1.8,938.0,84.08,0.782,267.9,5.483,7.58,0.016452,6057.0,1.0,1.024,-0.1,4.45,44.327518,15.06
2012,K02218.01,1,2.0,5.53533152,1.75,1054.0,89.81,0.051,260.6,2.793,15.353,0.014566,5588.0,1.1,0.946,0.14,4.331,50.59705,14.514
2013,K02218.02,1,2.0,16.7261969,1.56,729.0,89.32,0.496,194.9,2.708,41.7,0.01301,5588.0,1.1,0.946,0.14,4.331,50.59705,14.514
2014,K00232.03,1,5.0,21.58752788,2.18,747.0,89.99,0.009,336.8,4.4968,37.29,0.016798,6038.0,1.191,0.995,-0.16,4.284,39.949108,14.247
2015,K02219.01,1,1.0,3.757294695,1.23,877.0,88.7,0.586,273.3,0.9269,25.7,0.015786,4901.0,0.716,0.807,0.04,4.618,40.548649,14.099
2016,K02220.01,1,5.0,3.2828024,1.79,1467.0,88.82,0.159,142.5,3.2532,7.719,0.010816,5640.0,1.515,1.024,0.14,4.087,42.370499,14.686
2017,K02297.01,1,1.0,4.64495172,1.38,1209.0,88.31,0.301,147.4,3.366,10.2,0.011202,6047.0,1.129,1.021,-0.08,4.343,40.568909,14.338
2019,K02299.01,1,1.0,16.48686712,27.45,760.0,87.38,1.198,987.9,1.431,26.2,0.23474,6090.0,1.071,1.173,0.21,4.447,46.857479,15.315
2020,K02300.01,1,1.0,2.685054445,1.46,1137.0,86.69,0.762,252.7,1.0473,13.19,0.016076,5266.0,0.829,0.765,-0.18,4.484,47.810638,14.077
2021,K02302.01,1,1.0,16.8600805,1.71,765.0,87.77,0.682,273.4,5.557,17.48,0.016086,6205.0,0.973,0.906,-0.58,4.419,43.156059,14.989
2022,K02072.01,1,1.0,1.54320541,1.23,1827.0,87.26,0.217,91.2,2.5779,4.546,0.008754,5866.0,1.282,0.95,-0.16,4.2,50.59848,13.38
2023,K02073.01,1,3.0,49.5004725,2.49,402.0,89.86,0.162,965.2,5.772,66.49,0.027578,4954.0,0.828,0.791,0.18,4.5,44.00872,15.565
2024,K02073.02,1,3.0,6.47539108,1.92,793.0,88.31,0.486,530.6,2.7048,16.44,0.02122,4954.0,0.828,0.791,0.18,4.5,44.00872,15.565
2025,K02073.03,1,3.0,16.85825609,2.51,576.0,88.98,0.763,759.6,2.0728,42.8,0.027757,4954.0,0.828,0.791,0.18,4.5,44.00872,15.565
2026,K00025.01,0,1.0,3.132604547,48.73,1444.0,71.84,1.251,9969.2,3.6337,4.01,0.377855,6248.0,1.181,1.078,-0.06,4.328,47.815521,13.499
2027,K02146.01,1,1.0,2.949029106,1.48,1027.0,89.77,0.044,358.3,2.0311,11.283,0.016815,4983.0,0.807,0.771,0.06,4.512,42.286579,15.333
2028,K02147.01,1,2.0,37.8658964,2.01,543.0,89.83,0.18,395.2,4.782,60.62,0.018061,5757.0,1.017,1.016,0.14,4.431,47.5299,14.5
2029,K00226.01,1,1.0,8.30865307,2.42,747.0,88.99,0.333,836.1,3.2747,18.82,0.026057,5022.0,0.849,0.804,0.18,4.485,41.241039,14.817
2030,K02148.01,1,3.0,11.93205399,1.83,905.0,89.52,0.123,178.5,6.205,14.769,0.01206,5711.0,1.391,1.173,0.48,4.221,41.305389,13.353
2031,K02148.02,1,3.0,7.54235832,1.59,1054.0,88.44,0.318,132.5,4.73,11.7,0.0105,5711.0,1.391,1.173,0.48,4.221,41.305389,13.353
2032,K02220.02,1,5.0,5.02818253,2.03,1272.0,88.37,0.3,181.3,3.526,10.55,0.012294,5640.0,1.515,1.024,0.14,4.087,42.370499,14.686
2033,K02220.03,1,5.0,1.897828815,1.73,1761.0,87.55,0.227,132.4,2.7114,5.301,0.010464,5640.0,1.515,1.024,0.14,4.087,42.370499,14.686
2034,K02221.01,1,1.0,10.62788695,1.87,872.0,88.31,0.473,326.7,4.576,15.99,0.016923,6082.0,1.014,1.041,-0.08,4.445,41.64296,15.401
2036,K02223.01,1,1.0,1.104462494,1.6,1397.0,88.94,0.151,469.1,1.0458,8.156,0.019518,5002.0,0.753,0.723,-0.18,4.543,45.719528,15.277
2037,K02303.01,1,2.0,4.89336495,1.6,1374.0,88.82,0.218,138.3,3.485,10.61,0.010904,6688.0,1.347,1.336,0.07,4.304,39.523453,13.827
2038,K02304.01,1,1.0,11.17392077,1.64,796.0,89.94,0.025,324.8,3.307,26.239,0.016441,5911.0,0.914,1.006,-0.1,4.519,43.82135,15.356
2039,K02305.01,1,1.0,31.0325991,2.64,561.0,89.38,0.611,737.4,3.476,56.2,0.02592,5841.0,0.931,1.047,0.07,4.52,48.272308,15.728
2040,K02306.01,0,1.0,0.512407185,1.03,1255.0,85.27,0.301,329.2,1.0579,3.65,0.016697,3862.0,0.563,0.566,0.08,4.69,42.15419,14.78
2041,K02307.01,0,1.0,4.150297119,3.03,981.0,83.98,0.971,593.4,1.2058,9.26,0.032359,5290.0,0.858,0.887,0.14,4.519,43.37859,14.854
2042,K00221.02,1,2.0,5.89661966,1.28,1000.0,89.84,0.039,144.0,3.154,14.439,0.01076,5392.0,1.087,0.888,0.18,4.314,39.098141,14.622
2043,K02074.01,1,1.0,33.4178173,3.13,448.0,88.08,0.913,1166.8,4.645,27.2,0.038586,5136.0,0.744,0.827,-0.12,4.607,45.198311,15.824
2044,K02075.01,1,1.0,2.053341891,1.44,1737.0,61.5,0.966,65.5,2.596,2.03,0.009704,6084.0,1.358,1.076,-0.06,4.204,48.251141,12.217
2045,K02076.01,1,2.0,56.7769831,3.21,491.0,89.15,0.703,884.3,6.864,47.5,0.029059,6063.0,1.012,1.117,0.07,4.476,46.141178,15.273
2046,K02078.01,1,2.0,18.78429232,2.14,433.0,88.97,0.658,1009.5,3.1136,36.6,0.030522,4243.0,0.641,0.651,0.02,4.637,45.842972,15.561
2047,K02148.03,1,3.0,3.61460279,1.14,1347.0,86.02,0.516,64.8,3.227,7.44,0.007519,5711.0,1.391,1.173,0.48,4.221,41.305389,13.353
2048,K02149.01,1,1.0,13.15140223,1.87,1008.0,84.73,0.872,97.8,5.439,9.49,0.010455,6154.0,1.636,1.287,0.14,4.12,47.88612,12.071
2050,K02151.01,0,1.0,7.47763833,2.05,1346.0,89.97,0.012,110.0,2.5693,22.4535,0.009635,5957.0,1.953,0.983,-0.62,3.849,43.758179,11.539
2051,K02152.01,1,1.0,42.1918331,2.35,526.0,89.92,0.067,488.7,7.083,46.32,0.019889,5520.0,1.08,0.928,0.16,4.339,46.3409,15.06
2052,K02224.01,1,2.0,3.73090026,1.48,1128.0,81.98,0.822,191.2,2.9095,5.89,0.014249,5709.0,0.95,1.014,0.14,4.489,45.151581,14.966
2054,K02225.01,1,1.0,2.787874175,2.33,1432.0,89.16,0.153,197.4,2.0348,10.49,0.012361,4827.0,1.727,0.952,0.56,3.942,49.532711,14.435
2055,K00232.04,1,5.0,37.9962369,2.39,618.0,89.97,0.023,403.7,6.7751,43.624,0.018389,6038.0,1.191,0.995,-0.16,4.284,39.949108,14.247
2057,K00238.01,1,3.0,17.23232894,2.79,817.0,89.17,0.395,509.8,4.5568,27.2,0.020998,6086.0,1.216,1.013,-0.16,4.274,42.78196,14.061
2058,K02308.01,1,1.0,28.5057217,2.55,555.0,88.47,0.695,755.8,6.324,26.04,0.026795,5712.0,0.87,0.944,-0.1,4.534,38.89222,15.778
2059,K02309.01,1,1.0,53.5991459,2.49,529.0,89.2,0.658,523.1,6.811,47.0,0.022119,6319.0,1.032,1.084,-0.22,4.447,46.965988,14.953
2060,K02310.01,1,1.0,16.4581861,1.82,644.0,89.9,0.108,435.8,1.9637,64.9,0.018826,5475.0,0.884,0.946,0.14,4.521,49.872471,14.64
2061,K02079.01,1,1.0,0.693842661,0.83,2161.0,86.59,0.195,49.3,1.6197,3.287,0.00636,5457.0,1.196,0.903,0.14,4.239,46.00565,12.953
2062,K02080.01,1,2.0,83.4887405,2.95,411.0,89.75,0.42,955.4,6.21,96.4,0.028709,5910.0,0.94,1.032,-0.02,4.505,48.281368,15.375
2063,K02080.02,1,2.0,34.0607677,2.96,554.0,89.36,0.786,818.9,2.471,69.9,0.028882,5910.0,0.94,1.032,-0.02,4.505,48.281368,15.375
2065,K02082.01,1,1.0,31.5888979,2.59,682.0,89.84,0.194,360.6,3.438,70.1,0.01735,5866.0,1.367,1.02,0.0,4.175,46.075802,14.143
2066,K02153.01,1,2.0,59.9809868,2.81,568.0,88.03,0.918,282.4,7.588,26.6,0.018577,6103.0,1.383,1.109,0.02,4.202,47.398689,13.66
2067,K02153.02,1,2.0,25.7457957,1.73,753.0,88.22,0.661,140.3,7.073,21.3,0.011447,6103.0,1.383,1.109,0.02,4.202,47.398689,13.66
2068,K02154.01,1,1.0,11.92979348,2.43,770.0,89.99,0.003,709.3,6.152,15.184,0.0242,5831.0,0.921,1.016,0.0,4.517,51.478291,15.844
2070,K02155.01,1,1.0,4.3394569,2.11,1061.0,84.46,0.821,337.4,2.3652,8.5,0.019041,5330.0,1.013,0.869,0.18,4.366,50.670399,14.822
2071,K02156.01,1,1.0,2.852348262,1.66,621.0,89.45,0.295,1402.9,0.7051,30.7,0.035061,3731.0,0.433,0.463,-0.28,4.83,37.891258,15.959
2072,K02227.01,1,1.0,65.6480892,3.93,485.0,88.43,0.949,588.7,5.746,34.7,0.028896,5565.0,1.246,1.008,0.32,4.251,47.878448,14.872
2073,K02228.01,0,1.0,102.653705,39.16,562.0,72.52,1.184,687.3,53.5887,3.94,0.211178,6711.0,1.698,1.32,-0.24,4.097,48.198849,12.678
2074,K02229.01,1,1.0,14.83340944,2.54,694.0,89.16,0.399,783.0,3.927,27.3,0.025764,5570.0,0.904,0.882,-0.08,4.471,39.57288,15.707
2075,K02230.01,0,1.0,0.987338654,0.98,2669.0,89.97,0.002,26.5,2.591,2.983,0.004734,6258.0,1.896,1.14,-0.3,3.939,45.110222,11.511
2076,K02232.01,1,2.0,101.1323475,3.87,380.0,89.98,0.057,1502.9,4.366,182.9,0.034853,5492.0,1.016,0.921,0.16,4.389,38.088181,15.331
2077,K02233.01,0,1.0,1.811460943,2.83,1508.0,43.48,0.971,428.5,5.065,1.3387,0.025677,5700.0,1.008,0.894,-0.12,4.382,45.239979,14.674
2078,K02313.01,1,1.0,16.07673148,2.14,724.0,89.89,0.108,488.0,2.205,56.52,0.020172,5957.0,0.971,1.083,0.07,4.498,47.101768,15.306
2079,K02314.01,1,1.0,18.87058705,2.67,701.0,87.72,0.878,588.0,3.4701,22.0,0.025771,6103.0,0.949,1.028,-0.2,4.496,38.31855,14.562
2080,K02315.01,1,1.0,22.1334224,1.76,507.0,89.98,0.025,654.6,2.049,84.4,0.022996,5165.0,0.702,0.782,-0.32,4.633,41.305592,15.571
2081,K02316.01,1,1.0,17.1369408,2.05,775.0,89.92,0.03,362.1,6.416,20.762,0.017456,6218.0,1.077,1.114,-0.04,4.421,43.148041,15.004
2082,K00238.02,1,3.0,26.6951944,1.4,706.0,89.83,0.136,132.6,4.576,44.63,0.010567,6086.0,1.216,1.013,-0.16,4.274,42.78196,14.061
2083,K02083.01,1,1.0,7.72085047,2.53,1021.0,84.91,0.963,267.0,1.8264,10.86,0.019674,5887.0,1.177,0.985,-0.06,4.29,42.648289,13.516
2084,K00222.01,1,2.0,6.312508525,2.0,575.0,89.91,0.029,1286.0,2.7455,18.129,0.032005,4090.0,0.571,0.591,-0.18,4.696,39.33913,14.735
2085,K02084.01,1,1.0,4.19577385,3.02,1047.0,87.73,0.521,874.2,2.1557,13.19,0.027507,5229.0,1.005,0.878,0.32,4.378,39.085991,15.168
