,pl_name,tid,disposition,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
232,1213.01,399144800.0,0.0,163.198824,-67.387472,-100.262,79.575,2458576.18845,27.214103,3.93466,4940.12749,8.317461,3838.1491085472967,1411.6330028445948,10.6392,161.33,6270.0,4.54537,0.977522
239,122.01,231702397.0,1.0,332.948236,-58.946085,138.138,-235.81,2458329.120248,5.0780255,1.2414158,6130.3947232,2.7090421,8.174329,431.253644,13.084,62.118,3318.0,4.9581,0.334125
248,1227.01,360156606.0,1.0,186.767363,-72.45185,-40.266,-10.642,2458617.476078,27.363343,4.140109,21652.1498082,6.5448325,0.8344756,243.7660188,13.802,100.641,3050.0,4.438,0.44128
251,123.01,290131778.0,1.0,319.699588,-26.616374,23.236,-57.557,2458325.374915,3.3088773,5.662133,3988.0585805,17.2150015,4557.4982459,2095.5661621,7.87598,161.498,6188.0,4.27166,2.62392
252,1230.01,287156968.0,1.0,118.129594,-83.825063,20.314,-77.04,2458620.317112,25.056686,6.7083875,495.8106116,2.6541257,53.1401879,688.6134816,9.6245,143.138,5696.0,4.26563,1.15281
253,1231.01,447061717.0,1.0,156.74726,-52.467872,-89.046,361.603,2458563.889063,24.2455822,3.2473526,6274.5310693,3.7097595,1.9506426,301.4145224,10.2565,27.6227,3535.0,4.84874,0.465271
255,1233.01,260647166.0,1.0,186.574063,-51.363052,-70.434,-49.865,2459308.481159,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173
256,1233.02,260647166.0,1.0,186.574063,-51.363052,-70.434,-49.865,2459311.402774,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173
257,1233.03,260647166.0,1.0,186.574063,-51.363052,-70.434,-49.865,2459310.632995,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173
258,1233.04,260647166.0,1.0,186.574063,-51.363052,-70.434,-49.865,2458572.107559,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,8.6522,64.5978,5723.87,4.438,0.864173
260,1235.01,103633434.0,1.0,152.218255,69.27662,196.631,17.369,2459444.897093,3.4446778,2.274,570.0,3.14106,749.295,1457.0,9.91924,39.6345,3912.0,4.62642,0.63
261,1236.01,120757718.0,1.0,286.040876,36.632536,-32.207,-20.401,2459422.690639,3.0300678,2.5068525,22091.0234462,12.7143498,318.4587016,1077.4150297,11.0248,159.658,5242.82,4.52404,0.857369
262,1237.01,120960812.0,1.0,286.638391,39.487904,-0.455,6.169,2459425.497022,12.720565,2.36,1070.0,4.79626,37.9206,691.0,10.2768,243.249,6212.0,4.17664,1.48
263,1237.02,120960812.0,1.0,286.638391,39.487904,-0.455,6.169,2458685.42027,6.2385799,2.8932832,415.2154071,3.0670357,587.1510536,1255.4725184,10.2768,243.249,6212.0,4.17664,1.47768
266,1239.01,154716798.0,1.0,158.011286,84.030377,-26.182,2.141,2459591.456599,12.6397424,3.4052551,3226.1149121,4.568014,39.6562125,640.0259132,10.7192,126.903,5217.0,4.59186,0.789425
268,1240.01,158170594.0,1.0,286.110305,43.680961,-1.691,7.017,2459421.32991,1.7208575,1.8884374,11244.7044962,14.7431306,2259.3860342,1758.3987225,13.8046,1086.24,5832.83,4.20893,1.33402
274,1246.01,230127302.0,1.0,251.11587,70.429992,-48.024,81.928,2459584.410817,18.6556694,5.6276876,1483.8148119,5.1991874,27.8305125,585.8009213,11.1802,169.422,5141.0,4.49143,0.876154
275,1246.02,230127302.0,1.0,251.11587,70.429992,-48.024,81.928,2459444.682517,4.3074861,2.1517253,1072.5048223,2.854346,196.4734195,954.8731916,11.1802,169.422,5141.0,4.49143,0.876154
276,1246.03,230127302.0,1.0,251.11587,70.429992,-48.024,81.928,2458683.466067,5.904144,2.9718626,775.597743,2.7732512,129.0406065,859.609781,11.1802,169.422,5141.0,4.49143,0.876154
277,1246.04,230127302.0,1.0,251.11587,70.429992,-48.024,81.928,2458700.709018,37.9219498,3.2016547,1401.8297032,3.2764585,10.808069,462.4414737,11.1802,169.422,5141.0,4.49143,0.876154
281,125.01,52368076.0,1.0,23.593425,-66.676349,-119.8,-122.953,2458327.445438,4.6517906,3.3231841,992.3878496,3.3100152,180.8965451,935.3568211,10.1985,111.059,5154.0,4.47072,0.852266
282,125.02,52368076.0,1.0,23.593425,-66.676349,-119.8,-122.953,2458334.446433,9.1546621,3.073678,966.4850693,2.9523098,73.3501017,746.3970765,10.1985,111.059,5154.0,4.47072,0.852266
283,125.03,52368076.0,1.0,23.593425,-66.676349,-119.8,-122.953,2458342.850757,19.9812509,3.0623184,992.1894338,2.8761704,25.907584,575.4087721,10.1985,111.059,5154.0,4.47072,0.852266
288,1255.01,237222864.0,1.0,296.24462,74.062858,18.618,28.014,2459679.389589,10.2889046,1.373,810.0,2.60983,8.54261,476.0,9.1416,65.9501,5126.0,4.49772,0.87
289,1256.01,274762761.0,0.0,301.346363,38.228325,-213.45,-576.64,2458683.947476,1.0332441,3.8017836,26111.5081972,4.087988,16.7778791,516.1833775,13.5608,549.6111324324323,2972.0,5.15741,0.156193
290,1257.01,278348461.0,1.0,303.195436,18.104778,16.395,-12.938,2459439.292006,5.4526984,3.412,7660.0,14.3252,466.437,1294.0,9.87463,249.325,6509.0,4.17233,1.57
292,1259.01,288735205.0,1.0,282.100166,79.256476,-5.658,100.203,2459608.364607,3.4780376,2.474306,26733.5337989,12.3493075,153.1390609,897.2040894,11.1534,118.106,4699.0,4.54638,0.765001
293,126.01,70440470.0,1.0,339.489275,-35.154203,-9.326,-50.142,2458326.731096,3.0353977,2.7964678,16049.4120427,13.7911583,726.7569274,1324.2410445,12.7923,573.027,5751.0,4.35036,1.07224
294,1260.01,355867695.0,1.0,157.144071,65.854199,-177.236,-81.772,2458684.01141,3.127469,2.198843,1342.6561319,3.0126432,103.2673575,813.0373847,10.8116,73.5977,4225.0,4.5756,0.693431
295,1260.02,355867695.0,1.0,157.144071,65.854199,-177.236,-81.772,2458686.114828,7.4932161,2.1019714,1633.1034699,2.7903244,32.2103959,607.601399,10.8116,73.5977,4225.0,4.5756,0.693431
301,1265.01,424865156.0,1.0,292.24719,47.969543,-18.281,8.91,2459443.199443,2.2047975,3.956,6580.0,17.116,7127.43,2559.0,10.0274,341.079,6532.23,3.96818,1.99
302,1266.01,467179528.0,1.0,197.996583,65.833697,-150.652,-25.368,2459617.067824,10.8948598,2.0849733,3192.9342081,2.4988106,5.5137351,390.8239992,11.0402,36.0118,3618.0,4.79432,0.435666
303,1266.02,467179528.0,1.0,197.996583,65.833697,-150.652,-25.368,2459611.249023,18.8015316,1.9242895,1585.3757717,1.8876428,2.6636907,325.8297216,11.0402,36.0118,3618.0,4.79432,0.435666
304,1267.01,158561566.0,1.0,287.708814,47.33305,-15.372216216216215,3.897297297297298,2459425.412816,6.7900918,5.9402042,2236.550499,9.6625762,477.5295901,1192.2568368,11.636,481.39417297297297,6378.0,4.438,2.00068
305,1268.01,142394656.0,1.0,198.388583,62.30538,-66.989,-15.318,2459658.043864,8.1577318,3.79,10340.0,9.31728,90.601,859.0,10.1495,109.557,5091.2,4.47,0.9
308,127.01,234523599.0,1.0,15.551889,-61.756133,78.858,-27.095,2458325.650603,3.7955178,2.0198135,52278.9940979,10.3261619,18.0832336,525.9431131,14.1266,140.225,3424.0,4.438,0.445372
310,1271.01,286923464.0,1.0,203.509956,53.728188,-85.877,-78.913,2459657.449461,6.1349783,5.661,3860.0,13.1383,861.554,1509.0,7.4556,92.2589,5828.7,3.84,2.05
316,1278.01,163539739.0,1.0,320.478444,35.648625,-89.556,-46.868,2458711.959772,14.4762171,1.5574371,10349.5451253,9.2812453,6.5395483,407.8558421,11.7819,75.5759,3841.0,4.69364,0.55035
321,1282.01,236445129.0,1.0,314.268523,31.661019,5.581,2.409,2459445.892853,0.9689943,2.295,14560.0,17.8497,5571.09,2406.0,11.4373,444.586,6430.0,4.25113,1.41
322,1283.01,266593143.0,1.0,324.535978,30.488188,-80.395,-126.972,2458719.47577,10.3378915,4.0653787,17447.5216323,11.2063562,62.594515,717.3875234,9.7525,92.3831,5336.96,4.55466,0.838682
323,1284.01,267561446.0,0.0,311.513651,56.86715,50.569,188.287,2458711.815604,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855.0,4.68499,0.560391
324,1285.01,274662200.0,0.0,316.86724,46.865373,24.522,98.034,2458712.3664,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526.0,4.71105,0.53023
328,1289.01,408203470.0,0.0,307.210941,33.413959,-76.25,-117.93,2458711.410631,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446.0,4.83941,0.38621
329,129.01,201248411.0,1.0,0.185606,-54.830823,-202.815,-71.518,2458326.102581,0.9809807,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401
330,1290.01,417676622.0,1.0,291.03231,49.040213,-7.334,-10.43,2458683.410061,5.3987553,3.8569566,414.8434324,2.598071,447.3161113,1172.933485,9.50898,144.166,5875.23,4.26474,1.25931
332,1292.01,199688472.0,0.0,253.14033,57.97415,3.224,33.814,2458685.09032,1.44119,2.189,12165.9,18.2528,4505.3,2282.0,9.84566,190.403,5672.9,4.13,1.5
336,1296.01,219854185.0,1.0,256.770639,70.238481,-21.245,-6.793,2459668.352197,3.9443673,4.784,6960.0,14.6739,829.701,1495.0,10.8041,323.265,5494.0,3.93,1.75
337,1297.01,229536616.0,0.0,195.821133,67.823436,-13.9,5.9,2458686.93866,3.93034,3.667,9724.58,14.8838,815.91,1071.030282560811,10.9873,283.32,6292.0,4.396195945945945,1.37
338,1298.01,237104103.0,1.0,241.322901,70.19004,-36.41,43.934,2459610.157926,4.5371567,3.885,4450.0,10.062,513.117,1325.0,10.9585,319.036,5731.0,4.1,1.49
339,130.01,263003176.0,1.0,12.546778,-83.743767,139.424,30.476,2459368.982611,14.3392065,4.5868204,398.599933,2.3144921,118.7539364,841.9411827,7.4371,57.5846,6295.7,4.438,1.1374201
340,1300.01,293687315.0,1.0,216.523825,59.444274,-19.45,6.179,2459667.581816,2.8717435,4.6451154,7974.2694886,17.4948239,3516.2928142,1963.9978492,9.823,321.376,6840.0,4.05,1.90904
343,1303.01,185405474.0,0.0,301.717674,45.499227,6.48,7.159,2458684.13635,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,9.87278,387.708,6897.0,3.89,2.29
344,1304.01,186000935.0,0.0,303.072972,44.495878,-40.227,-75.628,2459434.724903,8.8734854,3.325,1430.0,5.10094,282.782,1142.0,9.76577,156.338,5992.0,4.34,1.18
345,1306.01,233735068.0,0.0,277.476856,61.049501,-3.507,8.286,2458683.635,7.68666,4.41,3667.255367,21.4829,514.759,1326.0,10.0194,364.477,5147.3,4.3565033783783775,3.22
347,1308.01,277014266.0,0.0,306.425841,53.561615,-11.176,-3.928,2459446.290468,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,10.6168,543.011,5924.0,3.68,2.67
348,1309.01,287190564.0,0.0,292.50517,54.108503,-1.508,-1.715,2458684.76284,1.49861,2.871,2188.61,9.057750985135135,90202.8,4828.0,10.6229,686.879,8590.0,4.12,1.4836727162162164
350,1310.01,294179389.0,0.0,300.83864,53.29562,9.671,-14.426,2458685.4705,2.6796,2.771,7590.0,11.8862,823.434,1492.0,10.5742,247.975,5938.0,4.23,1.32
353,1313.01,11111899.0,0.0,303.824831,36.651807,5.7,0.9,2458684.28928,0.61944,1.582,1555.34,6.24412,18444.2,3246.0,9.6996,303.313,7812.5,4.325169324324324,1.44
355,1315.01,137284119.0,0.0,318.235161,46.26809,10.95,3.826,2458711.97738,2.57282,3.445,1060.0,26.1167,50561.9,4177.0,9.14819,453.744,8321.0,3.75,3.16
356,1316.01,15565627.0,0.0,307.016647,39.87713,-5.507,-13.746,2458684.06072,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,10.3332,434.962,6555.5,3.83,2.35
357,1317.01,165523947.0,0.0,316.813885,40.167172,-0.481,-3.616,2458711.85776,2.99041,3.952,1290.0,24.2511,54264.3,4252.0,10.2918,697.116,8542.0,3.66,3.56
358,1319.01,167098530.0,0.0,318.627107,40.017017,51.963,77.173,2458712.79662,1.78411,1.806,1546.14,3.8132,505.432,1320.0,9.3213,73.6326,5159.2,4.5,0.88
359,132.01,89020549.0,1.0,338.399662,-43.436872,35.553,-53.055,2458326.902893,2.1096849,2.1210828,1322.5657189,3.5175748,644.2120132,1284.9225602,10.8061,163.678,5673.0,4.55383,0.940806
360,1321.01,195199644.0,0.0,313.536475,37.789356,1.71,-0.348,2458712.25971,1.19888,1.558,1169.03,20.5525,3694.96,2172.0,10.0849,1139.32,7315.0,4.324091621621622,5.46
362,1323.01,256886630.0,0.0,329.385067,41.449509,8.026,-0.029,2458713.20059,2.03905,2.26,430.0,6.42307,26394.8,3550.0,8.26618,301.421,9003.0,3.94,2.68
364,1325.01,274942910.0,0.0,322.92657,41.797465,172.202,108.043,2458711.99618,1.07922,2.393,939.014,2.27684,1258.65,1659.0,9.9809,52.4946,4349.3,4.62,0.68
368,1329.01,345996087.0,0.0,327.480039,44.08006,-8.622,-16.864,2458712.72322,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,10.2835,398.627,7274.6,4.18,1.72
370,1331.01,387664866.0,0.0,323.548627,50.481445,0.224,-12.908,2458712.51758,2.65646,2.475,773.369,12.1711,948.066,1545.0,9.08409,402.661,6135.4,3.4,3.98
371,1333.01,395171208.0,1.0,325.014536,48.406767,-9.81,-10.501,2458715.11714,4.72088,4.374,5810.0,14.2252,1076.67,1595.0,9.03527,200.492,6696.0,4.08,1.8
372,1334.01,42123111.0,0.0,302.220069,38.245221,0.381,-1.826,2458686.4671,4.03349,2.684,1530.0,23.4514,5512.68,2400.0,9.5526,1276.26,11348.0,4.31493,6.37
373,1335.01,89759617.0,0.0,301.564685,35.588396,1.452,-2.185,2458685.60275,3.33041,3.976,3630.0,28.8257,18888.9,3266.0,10.4806,624.639,7965.0,3.98,2.35
374,1336.01,92783821.0,0.0,303.017318,35.524628,-11.969,-8.381,2459442.068334,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,10.2115,524.29,7396.0,3.89,2.45
375,1337.01,160708862.0,1.0,227.270329,-42.704966,-10.011,-5.653,2459335.352184,3.3449115,3.4968246,12155.4734877,20.5522194,6237.6385971,2266.5995682,9.8787,427.678,9364.0,4.32,1.75956
376,1338.01,260128333.0,1.0,92.133096,-59.540985,-12.258,34.405,2458579.042507,95.2,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,11.4881,399.017,5723.2,3.6,1.51811
377,1339.01,269701147.0,1.0,302.025625,66.850301,150.256,-63.909,2459656.671413,8.8803234,3.0507321,1222.6661551,3.2675173,99.0734175,804.6537425,8.2929,53.6089,5555.7,4.49,0.920435
378,1339.02,269701147.0,1.0,302.025625,66.850301,150.256,-63.909,2458726.055504,28.5796727,4.4369957,1042.6570591,3.0324163,20.8506301,545.0038193,8.2929,53.6089,5555.7,4.49,0.920435
379,1339.03,269701147.0,1.0,302.025625,66.850301,150.256,-63.909,2458743.551162,38.3535323,5.6633872,1027.4936788,3.1701081,14.086022,494.10226,8.2929,53.6089,5555.7,4.49,0.920435
380,134.01,234994474.0,1.0,350.028592,-60.065729,-319.961,-127.781,2458326.033161,1.4015245,1.321993,619.1240151,1.7395649,149.3738653,891.637662,9.22978,25.1496,3794.0,4.67812,0.597007
381,1340.01,233681149.0,0.0,260.36481,65.012281,-16.36,94.627,2458683.689629,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929.0,4.48275,0.987583
382,1341.01,233390838.0,0.0,301.559262,59.490771,-3.228,-21.612,2459433.723305,6.4474972,2.58,10770.0,19.6202,600.072,1378.0,9.53591,236.568,6477.6,4.13,1.69
383,1342.01,256621916.0,0.0,300.488392,60.246367,8.4,-16.6,2458684.47562,1.41354,1.213,15231.5,9.198693127027028,5133.26,2358.0,10.4243,388.97961081081087,5869.0,4.2805564864864865,1.3675051216216214
384,1343.01,358631536.0,0.0,317.575459,48.464282,3.666,-1.221,2458714.78744,3.40304,5.03,490.0,4.06282,67721.9,4494.0,10.0062,400.034,9622.0,4.39,1.65
385,1344.01,1400770435.0,0.0,264.961539,56.078974,-4.979,13.371,2459703.333022,13.7431768,2.337,5080.0,13.1594,90.496,859.0,8.88797,121.182,5941.5,4.23,1.37
391,1348.01,229770036.0,0.0,282.173361,70.840191,-63.053,114.601,2458684.50173,2.14056,2.029,355.8315803,1.83828,316.156,1174.0,10.6666,101.713,4567.0,4.39,0.84
393,135.01,267263253.0,1.0,7.328916,-76.304032,-2.97,6.961,2459039.738438,4.12691,4.429,10990.0,16.98,1451.24,1719.0,9.2205,196.852,6888.0,4.23416,1.59
397,1354.01,365683032.0,0.0,312.179957,51.910696,6.909,3.48,2458716.30091,1.42904,3.291,1210.0,6.96344,164126.0,5607.0,8.78822,245.776,9224.0,4.37,1.65
400,1357.01,357972447.0,0.0,316.955806,50.500883,-16.389,-11.604,2458715.16964,0.33759,1.32,380.0,2.62231,35657.2,3828.0,10.2193,254.401,7387.0,4.39,1.37
401,1358.01,275501623.0,0.0,320.116115,61.12025,5.307,3.776,2458739.59911,1.67346,2.54,390.0,5.10182,19786.3,3304.0,8.63701,356.681,10445.0,4.09,2.45
402,1359.01,416624606.0,0.0,310.038053,50.323742,3.547,-39.384,2458717.60129,2.51584,2.644,1750.0,12.5851,6089.93,2461.0,10.2732,335.203,5915.0,3.82,2.11
403,136.01,410153553.0,1.0,340.496204,-69.172108,334.357,-726.974,2459036.323679,0.4628844,0.5588219,4489.9119215,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043.0,5.09707,0.188624
404,1360.01,330468175.0,0.0,315.166199,47.785991,2.27,0.104,2458739.28,0.70902,2.49,570.0,5.18865,65312.0,4453.0,10.0146,533.615,8999.0,4.05,2.36
407,1363.01,230017325.0,0.0,291.469121,61.776068,-6.849,-8.871,2459660.567695,9.6926628,2.816,1260.0,13.6064,162.451,994.0,10.3843,615.12,6012.0,3.39,3.51
409,1365.01,367099243.0,0.0,317.729186,72.615356,-25.691,-13.894,2458739.49847,1.8286,3.464,25861.1,22.8859,13385.3,2996.0,10.4849,244.318,6046.3,4.43,1.29
411,1367.01,129539786.0,0.0,343.953614,39.645117,-55.543,-28.177,2458739.37304,2.08839,2.14,698.401,5.0203,2014.92,1866.0,9.24102,195.858,6255.8,4.11,1.73
412,1368.01,136971594.0,0.0,317.966114,43.592849,-96.263,-2.55,2458711.81369,1.25562,2.304,290.0,2.95064,2790.4,2024.0,9.1384,158.181,5717.0,3.97,1.72
414,1370.01,155114483.0,0.0,345.748458,44.564848,12.325,-9.1,2458740.10211,5.26491,2.543,3440.0,11.2473,2650.14,1998.0,9.25068,275.493,8728.0,4.32,1.7
416,1372.01,164150539.0,0.0,335.753569,30.572726,7.989,3.749,2458741.73224,6.16027,0.359,2130.0,11.4901,2.45254,348.0,10.3126,244.043,5772.0,4.07,1.55
417,1373.01,176899385.0,1.0,354.774092,42.465987,-20.075,3.123,2458740.18871,3.85288,3.263,8780.0,14.9692,1107.89,1607.0,9.995771,275.358,6893.4,4.22,1.57
418,1374.01,190430205.0,0.0,324.922517,46.220215,-2.152,-1.765,2458712.06866,1.06884,2.512,470.0,10.3628,32361.2,3736.0,9.8261,1013.56,9222.0,3.42,4.94
419,1375.01,190442486.0,0.0,324.935562,41.950794,16.048,1.949,2458715.25306,5.45727,3.203,1180.0,5.22169,866.658,1511.0,10.4568,365.168,7465.0,4.31,1.51
421,1377.01,240613164.0,0.0,326.305217,45.812547,-4.045,-4.784,2458712.05324,1.99143,4.136,16745.8,9.590266286486486,108701.0,5058.0,10.1441,4984.88,9458.2,4.286300405405406,1.4278646351351352
425,1380.01,274170255.0,0.0,316.446344,46.845151,19.689,2.774,2458712.04951,1.41072,2.623,500.0,8.4993,2001.09,1863.0,9.32845,305.674,5197.0,4.336027837837839,3.84
427,1383.01,313506357.0,0.0,347.757547,45.93369,45.999,0.128,2458739.62621,1.53709,2.35,1773.67,6.70661,2167.56,1900.0,9.5621,178.003,6023.1,4.24,1.45
428,1384.01,328167090.0,0.0,331.663464,55.686255,-2.097,-9.395,2458739.01537,0.71255,1.809,461.164,4.95885,4431.5,2273.0,10.0009,235.218,5128.9,3.88,2.1
430,1387.01,343442463.0,0.0,341.518718,55.162935,14.058,-1.994,2458739.5222,0.78381,1.443,426.099,3.89595,9401.36,2743.0,8.95861,239.688,7842.0,4.22,1.72
431,1388.01,346338552.0,1.0,344.445363,38.674919,32.384,-41.751,2458739.94268,4.46491,2.703,15560.0,15.2857,437.171,1273.0,9.76031,158.979,6051.2,4.35,1.18
434,1390.01,365389353.0,0.0,323.86462,51.323577,7.911,4.41,2458716.35354,2.63725,2.87,1270.0,8.74081,2643.68,1997.0,10.3093,523.373,7495.0,3.88,2.5
435,1391.01,389182138.0,0.0,343.635061,54.161814,-94.07,9.95,2458740.10705,2.72687,2.467,980.0,2.54653,543.502,1345.0,10.4602,115.746,5256.0,4.59,0.79
436,1392.01,416987878.0,0.0,322.892141,50.320713,1.791,-2.781,2458712.7665,2.86876,2.422,1030.0,8.48351,2571.69,1983.0,10.399,594.193,8342.0,3.9,2.65
439,1396.01,468845640.0,0.0,337.8341,53.796052,84.014,18.619,2458741.72914,3.99307,4.783,3892.81,6.35126,1282.52,1667.0,10.3217,102.931,4731.1,4.35,0.93
440,1397.01,64553698.0,0.0,338.452968,57.563539,50.046,6.338,2458739.38447,8.67911,3.516,10134.9,13.0786,413.112,1255.0,10.1799,194.993,6057.0,4.43,1.18
444,1400.01,258801269.0,0.0,287.025089,66.290697,4.723,-12.459,2458689.02568,5.48923,3.29,910.0,11.8401,2592.62,1987.0,10.938,370.791,6004.0,4.06,1.62
445,1401.01,259126549.0,0.0,291.411851,69.11298,0.9,-6.4,2459585.102878,7.384506,4.54,25160.0,23.6476,518.961,1165.1306666432433,10.9828,383.166,6149.2,4.356432432432432,1.43
446,1402.01,259129875.0,0.0,291.880247,68.014695,2.859,7.618,2458684.09715,0.43889,0.947,650.0,6.69456,14357.3,3049.0,10.5896,576.745,7111.0,3.91,2.32
450,1405.01,387834907.0,0.0,315.669109,70.0803,3.4,-1.7,2458739.88011,12.64001,6.893,9458.38,11.14820151081081,703.834,1434.0,8.4239,474.39482108108115,5195.1,4.310610270270271,1.4270070675675677
451,1406.01,231736113.0,1.0,82.127963,-48.409067,0.889,-21.885,2459218.231402,10.5739824,4.04,5460.0,9.43898,171.146,1007.0,11.4266,414.23,6519.0,4.36,1.27
452,1407.01,69747919.0,1.0,336.576123,-18.011665,73.606,-114.505,2459085.39112,9.97813,3.107,211.0,1.89749,254.292,1112.0,7.7275,80.8994,6073.5,4.1,1.47
455,141.01,403224672.0,1.0,338.983717,-59.864829,-108.388,-84.419,2459062.557243,1.0082266,1.5024775,196.0127967,1.6132741,3253.8120896,1926.2731303,7.384,48.0883,5795.29,4.438,1.13187
457,1411.01,116483514.0,1.0,232.946047,47.055551,154.795,-298.481,2459689.11328,1.4520457,1.401,320.0,1.42495,309.139,1168.0,9.1043,32.4778,4184.0,4.57376,0.69
463,1417.01,164173105.0,1.0,335.825303,35.03492,10.685,-18.496,2458739.286637,3.0726411,2.2295809,10682.5455503,19.7277378,2446.8873113,1793.796787,8.51017,151.528,7164.0,4.25661,1.55831
464,1419.01,311035838.0,1.0,206.094014,48.028565,-19.746,-24.008,2458739.450795,2.8997328,2.0497971,12899.98678,9.6517375,307.130566,1067.7031146,10.7164,134.554,5224.0,4.55801,0.821721
472,1426.01,128501004.0,0.0,339.03342,37.841042,-65.606,57.654,2458739.0012,0.78999,1.153,5750.0,1.99,5497.38,2398.0,9.76952,129.284,5558.0,4.43,1.1
473,1427.01,2041563029.0,0.0,346.517442,43.898633,-2.799,-37.636,2458747.00971,12.80758,3.596,27112.7,11.4222,28.4034,643.0,10.0526,72.6157,5094.4,4.325773378378377,0.63
474,1428.01,377304435.0,0.0,287.050161,55.303691,-4.773,4.565,2458691.56061,11.35626,6.047,2190.0,12.9372,1493.65,1731.0,10.8475,504.976,6314.0,3.87,2.14
475,1429.01,138968089.0,0.0,295.101088,40.986723,-2.194,6.889,2458711.558151,0.6412558,1.1161082,1029.5348333,4.841202,10373.5192117,2573.9569471,11.6459,435.255,5854.65,4.1262,1.47292
