,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
18,EPIC 202066811.01,2,0.0,1.696374,35.3,1263.2947368421053,80.85305263157896,0.5630757894736842,3.779,3.7296,4.043,0.1803,5445.8105263157895,1.79,1.0178736842105263,-0.09073684210526317,4.425347368421052,16.8331077,14.5,9759.6875,9085.6123046875,0.0,19219.560546875,19219.560546875,1.1107986501687288,0.10575953874412096,8503943441154048.0,9572.62890625
19,EPIC 202071289.01,2,0.0,3.046136,76.0,1256.7578947368422,81.48568421052632,0.9390315789473686,3.778,2.52,8.02,0.41,5506.9473684210525,1.7,0.9439473684210526,-0.1343157894736842,4.427789473684211,24.9042603,11.0,304125.4375,282008.65625,0.0,594891.625,594891.625,1.1107986501687288,0.10560871573630065,7.890797439512492e+21,297116.53125
20,EPIC 202071401.01,2,0.0,3.2367,1.58,976.0631578947368,82.41726315789474,0.5823863157894736,47470.99052631579,1.2192,41.85270315789474,0.0196,4863.0,0.74,0.9532947368421051,-0.1408421052631579,4.6,20.9218836,12.9,77325.0390625,72712.734375,0.0,153460.9375,153460.9375,1.1107986501687288,0.10514206440982844,3.4838839564687114e+19,76602.578125
21,EPIC 202071635.01,2,0.0,6.2719092,60.0,1000.1052631578947,78.866,0.85,9.29,5.32,33.98548789473685,0.3733,7254.0,1.81,0.9425894736842106,-0.10126315789473687,4.425578947368423,18.6270161,10.2,524343.5625,490587.6875,0.0,1037559.625,1037559.625,1.1107986501687288,0.10584949396172241,7.2299518402711024e+22,516895.71875
23,EPIC 202071725.01,2,0.0,1.42636,6.66,1095.9894736842105,80.94515789473685,0.5385642105263159,0.03016,2.328,4.48,0.0142,5774.978947368421,4.28,0.9503999999999999,-0.11894736842105262,4.399821052631578,24.6658505,10.5,3521560.0,3302908.5,0.0,6970857.0,6970857.0,1.1107986501687288,0.10515400330240839,1.4832660741799987e+26,3479608.25
24,EPIC 202072596.01,2,0.0,3.979287,37.5,889.6842105263158,78.03715789473685,0.88,3.5,4.82,14.943510947368427,0.2167,7430.0,1.84,0.9507052631578946,-0.19315789473684208,4.394421052631579,20.9392785,11.2,199677.171875,187264.609375,0.0,395602.40625,395602.40625,1.1107986501687288,0.10553571911719553,1.5339042187716959e+21,197298.75
25,EPIC 202072965.01,2,0.0,2.1417519,86.2,1058.2631578947369,81.9778947368421,0.69,24.8,6.93,28.541410136842114,0.5571,6492.0,1.59,0.9439473684210526,-0.11368421052631579,4.430305263157895,27.9455981,10.3,333394.25,295538.53125,0.0,633258.8125,633258.8125,1.1107986501687288,0.12121621838408135,9.816801226654224e+21,312290.59375
26,EPIC 202084970.01,2,0.0,2.86136,57.578421052631576,952.2842105263157,83.30431578947368,0.62808,0.1169,2.16,9.1,0.033,3697.0,0.5,0.5,-0.13968421052631577,4.74,19.5069285,15.6,6133.7392578125,5714.4013671875,0.0,12067.154296875,12067.154296875,1.1107986501687288,0.10531397279934604,1329432501420032.0,6020.263671875
27,EPIC 202085553.01,2,0.0,3.10622,38.9118947368421,1029.842105263158,84.33052631578948,0.5520863157894736,0.195,2.712,3.95,0.101,3636.0,0.5,0.5,-0.13799999999999998,4.74,24.20664,15.8,5361.1826171875,5048.0830078125,0.0,10654.2802734375,10654.2802734375,1.1107986501687288,0.10515717839845645,809356924813312.0,5318.15771484375
28,EPIC 202085597.01,2,0.0,1.814553,67.63357894736842,1095.0947368421052,83.16915789473686,0.6090168421052632,1.289,3.4368,2.757,0.181,4618.0,10.06,1.0288,-0.1277894736842105,4.336557894736842,18.2284424,15.4,6976.162109375,6569.7705078125,0.0,13868.5810546875,13868.5810546875,1.1107986501687288,0.10513974682135542,2321775299919872.0,6921.22509765625
29,EPIC 202085698.01,2,0.0,17.1541,41.1102105263158,1035.6,81.91705263157895,0.49089684210526313,1.948,8.472,12.96,0.354,4930.0,16.13,1.0510421052631576,-0.11010526315789473,4.3498947368421055,27.4102179,14.9,6764.81787109375,5480.677734375,0.0,11569.693359375,11569.693359375,1.1107986501687288,0.1053412996609341,1125019706982400.0,5774.05224609375
30,EPIC 202085934.01,2,0.0,12.1507,1.48,976.5684210526316,84.6341052631579,0.5506757894736842,0.029,3.84,21.2,0.01639,5641.61052631579,0.83,0.9507052631578946,-0.13073684210526315,4.384063157894737,20.1241138,11.6,168252.078125,157299.265625,0.0,331880.34375,331880.34375,1.1107986501687288,0.1051416549747884,7.630057598436204e+20,165714.171875
31,EPIC 202086291.01,2,0.0,2.4343734,61.4,1135.0631578947368,79.05694736842105,0.52,38.7,7.44,26.525954000000002,0.6393,5568.0,0.9,0.9507052631578946,-0.10789473684210524,4.414926315789474,25.6025195,12.3,170914.765625,147289.609375,0.0,317816.125,317816.125,1.1107986501687288,0.13037743729973927,6.154562252081736e+20,155959.890625
32,EPIC 202086968.01,2,0.0,1.8490876,17.3,1167.5894736842106,78.16652631578947,0.97,2.74,3.12,17.405697789473685,0.2448,5693.0,0.96,0.9481473684210526,-0.08547368421052631,4.42038947368421,16.3888806,12.4,79979.4296875,75232.875,0.0,158932.75,158932.75,1.1107986501687288,0.10524596842727688,3.993463615477776e+19,79258.9453125
33,EPIC 202088212.01,2,0.0,2.62077,58.0,978.0947368421052,81.60589473684212,0.5305463157894738,37389.85789473684,2.112,31.3063252631579,0.4,6302.0,1.4,0.9439473684210526,-0.1413684210526316,4.23,14.7417216,11.6,160909.171875,149517.671875,0.0,315609.59375,315609.59375,1.1107986501687288,0.10529397962377589,6.230661826785229e+20,157520.546875
34,EPIC 202089657.01,2,0.0,1.314437,3.1,1171.6105263157895,84.965,1.1088263157894735,118463.5452631579,5.932631684210526,5.192105,0.01931,6009.0,1.47,0.9575052631578949,-0.12,4.09,23.4845208,11.6,151579.984375,138543.4375,0.0,292314.6875,292314.6875,1.1107986501687288,0.10515242097911973,4.591713961454883e+20,145955.296875
35,EPIC 202090152.01,2,0.0,4.8045244,3.62,941.6842105263158,79.95178947368419,0.12,0.0678,2.33,32.20353882105263,0.02388,6187.0,1.28,0.9507052631578946,-0.11578947368421051,4.3873263157894735,28.1135803,11.4,169998.9375,153682.21875,0.0,323318.78125,323318.78125,1.1107986501687288,0.10567779686501591,6.960285780290872e+20,161918.40625
36,EPIC 202090723.01,2,0.0,6.14818,38.55863157894736,1235.9789473684211,77.9063157894737,0.7792273684210526,0.1513,3.8856,11.82,0.03756,6591.31,2.29,0.9466210526315791,-0.039,4.3681789473684205,23.9387495,11.0,260744.59375,236071.375,0.0,496124.5625,496124.5625,1.1107986501687288,0.1059926205737303,3.877990529383625e+21,248736.265625
37,EPIC 202091388.01,2,0.0,6.48167,3.46,994.4842105263158,85.73978947368421,1.3227315789473688,0.1249,2.808,15.5,0.0344,5609.042105263158,0.92,0.9479368421052631,-0.12526315789473685,4.462136842105262,21.2560107,13.5,29263.298828125,27268.203125,0.0,57560.796875,57560.796875,1.1107986501687288,0.10521488887998802,6.89152997569069e+17,28727.326171875
38,EPIC 202092480.01,2,0.0,2.8445331,65.3,1084.7368421052631,86.33357894736842,0.68,26.5,5.69,47.920160000000024,0.5768,6045.0,1.16,0.9439473684210526,-0.1363157894736842,4.389463157894736,25.3390548,10.6,372322.125,343203.3125,0.0,732384.125,732384.125,1.1107986501687288,0.11433324238682048,1.7609707298766285e+22,362187.9375
39,EPIC 202092559.01,2,0.0,0.6687,2.22,930.4105263157895,81.41705263157895,0.8063368421052632,0.01196,2.16,2.15,0.01048,5556.968421052631,1.94,0.9425894736842106,-0.08652631578947369,4.3898210526315795,24.2657613,10.0,700955.5,661973.4375,0.0,1397416.25,1397416.25,1.1107986501687288,0.10514326566554545,2.3932303159512358e+23,697386.6875
40,EPIC 202092782.01,2,0.0,13.3461,42.0,953.2105263157895,83.49747368421053,0.5810284210526315,0.5465,2.6568,20.3,0.151,5637.484210526316,2.58,0.9507052631578946,-0.12947368421052632,4.471368421052632,16.865197,11.6,152268.96875,142847.6875,0.0,301502.59375,301502.59375,1.1107986501687288,0.10514117024191842,5.1893557057557837e+20,150489.484375
41,EPIC 202093020.01,2,0.0,4.1376047,7.33,1137.1473684210525,81.14010526315789,0.74,0.911,1.75,28.67371526315789,0.0959,4581.0,0.7,1.013884210526316,-0.154,4.366715789473683,16.8702315,14.8,11231.134765625,10064.1005859375,0.0,21248.16015625,21248.16015625,1.1107986501687288,0.10517980720812203,1.2786731820515328e+16,10602.5380859375
42,EPIC 202093968.01,2,0.0,2.469851,6.6,1205.6947368421052,83.73884210526316,0.5579894736842105,0.1234,2.6592,3.46,0.0406,5710.715789473684,1.48,0.9425894736842106,-0.10621052631578949,4.412947368421052,21.1257415,10.2,1130318.5,1050680.625,0.0,2218036.75,2218036.75,1.1107986501687288,0.1051764374002722,1.5189296948415935e+24,1106893.875
43,EPIC 202094740.01,2,0.0,0.690458,95.87957894736843,1051.578947368421,77.2424210526316,1.036165263157895,0.6655,5.8896,1.299,0.256,6912.12,1.51,1.0004631578947365,0.086,4.433800000000001,27.0971763,11.5,180363.3125,170229.390625,0.0,359333.09375,359333.09375,1.1107986501687288,0.10513398519094595,1.0465333928219388e+21,179335.59375
44,EPIC 202126847.01,2,0.0,4.1687922,16.1,954.5684210526316,81.58947368421053,0.95,1.69,6.61,24.73595052631579,0.1802,6005.0,1.14,0.9481473684210526,-0.11294736842105263,4.397852631578949,17.1618942,12.4,69662.296875,65668.578125,0.0,138612.46875,138612.46875,1.1107986501687288,0.10513497050145836,2.3176381301518238e+19,69181.4921875
46,EPIC 202126853.01,2,0.0,21.17051,81.0,887.6631578947369,81.64631578947368,0.6061536842105263,1.5771,5.004,22.5,0.295,5706.473684210527,2.54,0.9532947368421051,-0.12010526315789471,4.38222105263158,19.1929542,11.7,133457.921875,126316.6953125,0.0,266655.5,266655.5,1.1107986501687288,0.10513359133601455,3.1728988793169196e+20,133073.984375
47,EPIC 202126884.01,2,0.0,5.319075,20.0,1217.9473684210527,77.35610526315789,0.5458105263157894,0.7124,6.756,5.98,0.08027,5671.0842105263155,2.28,0.9481473684210526,-0.09621052631578945,4.393178947368421,25.2050015,12.3,88279.625,82535.890625,0.0,174278.71875,174278.71875,1.1107986501687288,0.10535533682818268,5.786055036650285e+19,86954.6015625
50,EPIC 202137637.01,2,0.0,6.6223,67.018,880.7789473684211,82.73852631578947,1.3192936842105263,0.348,1.224,36.6,0.0573,5000.0,5.55,1.0827368421052628,-0.0903157894736842,4.386042105263157,23.7924451,15.5,4440.4423828125,3869.856689453125,0.0,8144.43359375,8144.43359375,1.1107986501687288,0.10565531283920339,279828175519744.0,4077.236572265625
51,EPIC 202139294.01,2,0.0,0.5217136,452.0,1051.4105263157894,82.09873684210527,1.2777410526315789,1.4286,4.0152,1.462,0.367,5740.884210526316,11.27,0.9507052631578946,-0.11589473684210524,4.372,27.4454618,11.4,166487.875,156819.265625,0.0,331691.34375,331691.34375,1.1107986501687288,0.10525842229292645,7.539300214320503e+20,165211.484375
56,EPIC 228707509.01,2,0.0,15.35092,16.31,734.0,82.70442105263157,0.63,2.386,3.6,25.3,0.1505,5417.0,0.94,0.94,-0.03126315789473684,4.46,-10.9850682,14.806,368.30517578125,13083.6640625,13085.0244140625,13102.416748046875,30.93212890625,0.9000561482313307,-4.853895589831963,159423120.0,43.39000701904297
57,EPIC 228720681.01,2,0.0,15.78132,10.87,741.0,80.98347368421052,0.68,1.028,3.4008,26.1,0.0982,5902.105263157895,1.4246105263157898,1.0402842105263157,-0.08818947368421051,4.257631578947369,-10.3197103,13.763,765.01171875,35611.21875,35596.064453125,35665.880859375,124.8974609375,1.3549060542797495,0.5956478465665762,2019792896.0,130.32052612304688
58,EPIC 228724899.01,2,0.0,5.20256,3.58,1000.0,84.37473684210526,0.42,0.113,1.3992,26.2,0.0338,5489.0,1.0,0.96,-0.011968421052631581,4.42,-10.1116203,13.293,1080.4765625,62800.96484375,62805.462890625,62838.494140625,54.986328125,0.8291891891891892,-8.773228609509443,7661998592.0,89.64861297607422
60,EPIC 228734889.01,2,0.0,48.249552,17.999,1266.6842105263158,89.554,0.5553821052631578,7477.4960736842095,4.73395547368421,67.9612,0.17257,5792.0,0.96,1.1613999999999998,0.0,4.52,-9.6251994,12.59,3521.40625,115024.5390625,114978.13671875,115170.94140625,294.357421875,1.422333571939871,-0.005729857494215228,640934412288.0,369.2684020996094
61,EPIC 228737155.01,2,0.0,25.988289,316.734,1001.2105263157895,67.063,0.6994431578947371,19205.46526315789,4.704807684210526,2.981088,0.18202,4382.0,15.95,0.9456526315789475,-0.72,2.07,-9.5159249,11.081,32408.84375,482633.90625,484323.28125,486719.6953125,9910.328125,0.7506466632177962,0.7963790177858101,2.346573635780608e+16,7596.03271484375
62,EPIC 228753871.01,2,0.0,18.69646,2.35,571.0,84.5881052631579,0.42,0.082,2.2008,65.6,0.0278,5212.0,0.76,0.89,-0.009231578947368424,4.62,-8.7528167,13.19,1388.23828125,71649.6328125,71599.08203125,71885.427734375,534.9453125,1.2307185234014502,0.6192208793776383,156781477888.0,456.988037109375
63,EPIC 228758948.01,2,0.0,12.20239,4.15,812.0,84.70884210526316,0.4,0.128,4.0008,22.2,0.037,5869.0,1.01,1.06,0.0125578947368421,4.45,-8.5275804,12.866,1528.25390625,89308.765625,89311.421875,89363.826171875,112.841796875,0.9448275862068966,-3.713037216892437,17343148032.0,142.96578979492188
64,EPIC 228784812.01,2,0.0,4.18787,1.36,1142.0,84.4681052631579,0.56,0.014,2.2008,12.5,0.0124,5589.98,0.97,0.99,0.211,4.46,-7.4110169,12.613,1062.7265625,123614.734375,123622.4296875,123635.369140625,37.9765625,0.6844201095072175,7.458342808255043,1656378496.0,46.737701416015625
65,EPIC 228809391.01,2,0.0,19.57833,2.77,644.0,84.55884210526315,0.42,0.1,2.5992,52.5,0.0272,5613.0,0.94,0.99,0.0018631578947368415,4.49,-6.3856514,12.595,1562.26953125,125691.5,125710.5078125,125736.130859375,47.990234375,0.3944765045342127,-8.61378062677073,64391843840.0,158.3800048828125
66,EPIC 228814754.01,2,0.0,0.844548,1.005,751.4,83.22315789473684,0.165,21021.642105263156,0.58,11.47,0.0558,3109.0,0.17,0.13,-0.096,5.13,-6.1638387,14.574,190.314453125,4663.40234375,4662.852783203125,4665.8043212890625,6.2138671875,1.2263157894736842,13.691396159733443,5531999.5,11.263175964355469
67,EPIC 228834632.01,2,0.0,11.73677,1.82,516.0,82.85106315789474,0.21,0.111,2.1,35.6,0.027,3984.72,0.76,0.62,-0.148,4.47,-5.3353818,14.887,454.7705078125,17957.857421875,17980.2021484375,18060.802734375,184.69677734375,0.7203863751906456,-0.6466517477326563,1565076224.0,148.2451171875
69,EPIC 228846243.01,2,0.0,25.58142,8.35,914.0,78.23937894736841,0.47,0.22,5.4,22.2,0.0406,5409.94,1.91,0.94,-0.027,3.85,-4.8499667,14.505,251.7451171875,26418.951171875,26418.80078125,26427.80712890625,17.77978515625,1.015485407980941,4.385080237090275,8954653.0,16.504840850830078
70,EPIC 228872473.01,2,0.0,10.583942,2.72,1022.7157894736843,82.83631578947367,0.259,3178.184210526316,3.8,21.39,0.0285,5280.0,0.87,0.95,0.148,4.53,-3.7426434,15.475,95.439453125,9617.041015625,9615.62744140625,9622.23193359375,9.301513671875,1.3881439661256174,0.3611715892630045,148327.171875,10.647102355957031
71,EPIC 228888935.01,2,0.0,5.69046,18.81,1503.0,85.4416842105263,0.76,0.533,3.3,8.1,0.0881,5549.0,1.81,0.98,-0.10229473684210529,3.91,-3.4693668,14.103,1846.1181640625,31402.841796875,31479.3291015625,31901.6416015625,1063.59228515625,0.8361367335865437,-0.11037261173557589,864793985024.0,773.9768676757812
72,EPIC 228952747.01,2,0.0,1.055785,1.52,1263.3473684210526,89.13,0.5296578947368421,14189.01372631579,4.870036105263158,35.802301,0.0235,4315.0,0.59,1.0838,-0.33,4.73,-2.3425792,12.224,788.046875,180060.75,180032.6875,180122.6015625,167.3125,1.4206008583690988,2.4238475104050545,21683585024.0,206.02377319335938
73,EPIC 228964773.01,2,0.0,37.20364,5.1,498.0,82.48505263157895,0.42,0.28,3.1008,55.7,0.0543,5476.0,0.83,0.96,-0.035157894736842096,4.58,-2.1286035,14.948,124.46728515625,15661.6201171875,15663.89208984375,15665.5185546875,9.55029296875,0.749741468459152,-1.35762658627483,815034.5,13.455559730529785
74,EPIC 228974907.01,2,0.0,20.84919,3.01,1349.0,84.98177894736844,0.41,0.01,4.9992,33.9,0.0103,9767.0,2.37,2.49,-0.08483157894736845,4.08,-1.9426386,9.344,5080.75,3859695.75,3859161.375,3860896.6875,2720.6875,1.4754937820043892,0.7892559606337766,18354389647360.0,1630.2783203125
75,EPIC 229004835.01,2,0.0,16.13655,2.02,739.0,84.51525263157895,0.38,0.036,2.1,54.6,0.0184,5886.0,1.0,1.07,-0.07114736842105264,4.47,-1.4047214,10.151,1002.5,1275383.625,1275357.5,1275482.03125,193.65625,1.2380952380952381,0.24317541253185015,3928463360.0,158.7256622314453
76,EPIC 229039390.01,2,0.0,0.251647,27.977,1281.4736842105262,38.734,0.5527884210526316,4468.399642105264,4.519227052631578,1.4649,0.25988,5833.0,0.99,1.1396736842105264,-0.04,4.41,-0.6729323,12.735,681.859375,104490.875,104496.41796875,104540.39453125,79.015625,0.6599607458292444,-0.18803573622486566,2448375296.0,134.11973571777344
77,EPIC 229103251.01,2,0.0,11.67254,3.87,946.0,82.71694736842106,0.44,0.114,3.1008,28.3,0.0283,5725.0,1.23,1.02,-0.07292631578947369,4.27,0.8635072,13.68,977.107421875,44128.37890625,44131.86328125,44146.3076171875,30.6123046875,0.7698744769874477,-8.561024808710311,5893990400.0,81.93608093261719
78,EPIC 229133720.01,2,0.0,4.036791,2.338,1471.0947368421052,86.989,0.5579694736842106,18894.829336842104,5.713357684210527,11.17749,0.02943,4933.0,0.73,1.2270736842105263,-0.12,4.65,1.6134271,11.477,3799.921875,367003.8125,366951.171875,368372.171875,2513.4921875,1.0583941605839415,-0.33789124825006955,15053070794752.0,1570.2159423828125
224,K00753.01,2,1.0,19.89913995,14.6,638.0,88.96,0.969,10829.0,1.7822,53.5,0.154046,5853.0,0.868,0.961,-0.18,4.544,48.134129,15.436,112.82080078125,8979.8125,8960.1025390625,9033.583984375,99.15966796875,1.3314366998577525,0.4474300342779722,24527858.0,59.809268951416016
259,K00760.01,2,1.0,4.959319244,12.21,1103.0,86.15,0.831,9802.0,2.22739,12.386,0.103379,5712.0,1.082,0.976,0.1,4.359,48.727589,15.263,207.2197265625,11247.12109375,11247.8544921875,11251.19921875,6.408203125,0.7680690399137001,3.224130389498574,8706392.0,15.967815399169922
280,K00777.01,2,1.0,40.4195037,7.51,467.0,89.05,0.911,6256.0,3.362,54.7,0.088069,5446.0,0.781,0.714,-0.54,4.507,50.080231,15.487,202.91748046875,8933.1376953125,8918.515625,8993.12109375,137.23583984375,1.351506456241033,0.7169552881329441,235953024.0,95.22611236572266
284,K00780.02,2,2.0,7.2406612,19.45,734.0,87.62,1.198,556.4,0.558,28.8,0.232818,5005.0,0.765,0.85,0.14,4.595,50.23035,15.334,164.814453125,10347.4287109375,10346.9111328125,10350.14794921875,6.42236328125,1.1609498680738786,18.81320319108644,6083396.5,10.345295906066895
285,K00115.03,2,3.0,3.43591631,0.55,1272.0,84.62,0.624,23.2,3.133,6.65,0.004612,5779.0,1.087,0.941,-0.06,4.339,46.276241,12.791,843.30859375,109821.53125,339744.2469161184,341468.9966796875,3967.165707236842,0.9928871790283618,-4.045935852086442,4.953291696290965e+20,56.147972106933594
305,K00797.01,2,1.0,10.181584004,7.73,812.0,85.87,0.92,5741.1,3.5089,12.776,0.084708,5988.0,0.836,0.885,-0.52,4.541,38.241669,15.657,74.71142578125,7169.61328125,294401.2186574836,296116.1395970395,3995.276768092105,0.9745338790359254,-3.7705827041551983,4.969406310179008e+20,8.799867630004883
313,K00802.01,2,1.0,19.620346923,13.6,643.0,89.66,0.458,21725.0,2.0038,77.9,0.137595,5710.0,0.905,0.928,-0.1,4.492,38.563568,15.562,109.735107421875,7679.56396484375,7679.515625,7688.83740234375,16.78466796875,1.008578431372549,-3.6079182687410984,2148232.5,15.41198444366455
333,K00815.01,2,1.0,34.84398644,7.61,511.0,88.92,0.934,4523.6,2.9315,49.31,0.080046,5509.0,0.871,0.84,-0.16,4.482,39.624828,15.684,119.3681640625,7282.20849609375,7282.29931640625,7286.2958984375,8.107177734375,0.9794685990338164,11.102014767078582,1096426.5,7.78668212890625
339,K00820.01,2,1.0,4.64090031,30.09,1155.0,19.01,1.28,2450.6,35.512,1.354,0.333559,6463.0,0.826,0.786,-1.66,4.5,40.071171,15.27,51.64599609375,11051.1787109375,11051.5908203125,11058.4619140625,14.40234375,0.9396449704142011,-0.524646511147468,116841.6953125,12.30331802368164
386,K00868.01,2,1.0,235.9986399,10.59,188.0,89.76,0.778,20715.0,8.2284,184.83,0.14756,4245.0,0.657,0.666,0.12,4.627,42.307201,15.172,90.685546875,12807.091796875,12802.6630859375,12846.12744140625,85.03125,1.1121134020618557,0.21045440106207228,13966590.0,51.77090072631836
392,K00856.01,2,1.0,39.74893077,14.21,552.0,88.3,0.881,15179.0,7.3051,29.734,0.134949,6122.0,0.964,1.041,-0.18,4.487,41.969238,15.344,96.3388671875,11155.072265625,11155.7802734375,11158.76123046875,5.6533203125,0.7604726100966702,-10.471487214871344,2737786.25,11.984360694885254
396,K00858.01,2,1.0,13.61014819,19.02,733.0,86.94,1.081,5732.9,2.594,20.24,0.192842,5697.0,0.903,0.857,-0.26,4.46,42.009151,15.06,296.1630859375,14492.392578125,14509.0869140625,14635.8046875,234.5986328125,0.8969907407407407,-0.3954897465791145,1224528896.0,157.5075225830078
404,K00865.01,2,1.0,119.0207044,8.98,366.0,89.96,0.076,7430.5,8.1405,120.05,0.077431,5453.0,1.062,0.904,0.16,4.342,42.36816,15.085,70.40869140625,13569.388671875,13570.6083984375,13576.89794921875,15.3515625,0.8646188850967008,0.20794969180808334,124972.1015625,11.574056625366211
415,K00871.01,2,1.0,12.940668656,22.94,723.0,88.54,0.897,42450.0,2.4845,35.21,0.259639,5875.0,0.809,0.895,-0.42,4.572,42.507069,15.215,317.7578125,12289.2568359375,12298.33203125,12326.42724609375,62.23486328125,0.7144351464435147,-2.547261899482826,153422288.0,52.241825103759766
436,K00883.01,2,1.0,2.688899233,12.04,929.0,90.0,0.001,37492.0,2.11275,11.4204,0.172543,4820.0,0.639,0.699,-0.4,4.667,42.967869,15.766,283.4072265625,7027.05078125,7052.9736328125,7092.726806640625,148.51611328125,0.7090719499478624,-0.5600812974039956,223089024.0,93.23688507080078
450,K00901.01,2,1.0,12.732624065,4.87,432.0,88.53,0.811,6465.7,2.2083,31.62,0.082519,3950.0,0.541,0.563,-0.14,4.721,43.876339,15.75,40.6494140625,7548.57470703125,7548.82080078125,7552.294677734375,7.31201171875,0.9396449704142011,-1.63370297331722,27516.68359375,6.442777633666992
451,K00902.01,2,1.0,83.92494032,4.78,226.0,89.54,0.658,7958.7,6.7904,81.6,0.086015,3960.0,0.509,0.526,-0.36,4.746,43.897991,15.754,291.874267578125,7968.29296875,7969.95751953125,7980.32177734375,25.53564453125,0.8561721404303511,8.494703026573703,61345936.0,24.346433639526367
473,K00914.01,2,1.0,3.886655224,1.87,1010.0,85.02,0.649,581.6,3.1646,7.47,0.023262,5662.0,0.738,0.813,-0.54,4.61,44.60751,15.371,32.05419921875,10908.9423828125,10908.78125,10912.2919921875,6.97021484375,1.0642317380352644,0.8496268532706452,8863.0498046875,5.6481614112854
489,K00928.01,2,1.0,2.494170338,2.42,1194.0,89.69,0.095,863.7,1.1221,17.37,0.026777,5569.0,0.829,0.928,-0.08,4.566,45.599129,15.251,41.6083984375,12070.6611328125,12070.490234375,12073.326171875,5.5078125,1.056461731493099,1.4508921582914507,10382.107421875,4.741142749786377
507,K00924.01,2,1.0,39.4759093,4.06,577.0,88.8,0.938,1012.6,2.968,44.7,0.036074,6225.0,1.031,1.091,-0.12,4.45,45.244389,15.229,26.5390625,12296.9052734375,12297.0068359375,12301.94921875,10.21875,0.9652278177458034,0.055515061287546234,11817.96875,7.917253017425537
524,K00935.04,2,4.0,9.61731426,1.94,1010.0,88.96,0.331,234.0,3.8692,18.21,0.01416,6035.0,1.257,0.958,-0.28,4.22,45.853081,15.237,2886.1171875,11686.9052734375,591895.307370477,593251.2271021793,2734.952857730263,1.025858800333662,-4.055616501897772,1.0642348545105379e+18,34.367393493652344
536,K01103.01,2,1.0,90.1240507,7.12,485.0,89.14,0.698,3020.3,11.649,46.7,0.053684,6520.0,1.215,1.279,0.07,4.375,38.033581,14.96,111.93603515625,15054.21875,219147.8316200658,220994.06272101152,3798.3946751644735,0.983754512635379,-4.106496802151235,4.98417415420327e+20,9.61762523651123
538,K01169.01,2,1.0,0.689210173,1.32,1943.0,87.33,0.154,195.0,1.6169,3.315,0.012649,5630.0,0.954,1.064,0.36,4.505,47.469959,13.248,60.94921875,65538.328125,65538.43359375,65544.333984375,12.4716796875,0.9833333333333333,0.6207634033238025,131558.25,11.16278076171875
545,K00970.01,2,1.0,3.9886021,34.39,3145.0,89.81,0.06,673.5,1.7376,17.92,0.023067,4813.0,13.652,2.016,-0.22,2.472,49.424484,6.974,48180.0,23202436.0,23202554.0,23209497.0,14691.0,0.9890776699029126,-0.06025149959730244,1.0405630298397082e+17,12277.701171875
546,K00971.01,2,1.0,0.533059312,133.56,5862.0,29.64,1.263,1495.8,1.8621,1.452852,0.301918,8523.0,4.051,2.166,-0.5,3.559,48.866741,7.748,18663.5,10824621.0,10824509.0,10828586.0,8066.5,1.0284653465346534,0.13553762996777713,3413576387657728.0,5889.9404296875
561,K01175.02,2,3.0,17.157236,1.55,844.0,88.81,0.238,110.4,11.284,11.41,0.009558,5676.0,1.487,1.016,0.1,4.1,47.448608,13.29,33.72265625,67808.2109375,67807.828125,67814.59375,12.400390625,1.0606060606060606,0.13967331042818057,32102.353515625,9.783099174499512
563,K00972.01,2,2.0,13.118962443,8.25,1768.0,89.9,0.042,372.2,4.3045,23.6858,0.017826,7221.0,4.24,2.018,-0.18,3.488,48.542221,9.275,1652.25,2464416.25,2464402.5,2464934.5,976.0625,1.0169491525423728,0.009862462284971363,452471226368.0,656.7413330078125
565,K00972.02,2,2.0,7.82187328,2.78,2101.0,89.98,0.005,42.2,3.8417,15.658,0.006005,7221.0,4.24,2.018,-0.18,3.488,48.542221,9.275,1652.25,2464416.25,2464402.5,2464934.5,976.0625,1.0169491525423728,0.009862462284971363,452471226368.0,656.7413330078125
566,K00974.01,2,1.0,53.5057611,2.52,675.0,89.25,0.46,195.6,10.5616,34.9,0.013111,6247.0,1.762,1.174,-0.12,4.016,45.988079,9.582,12055.5625,2089982.625,997620.455756579,1000293.0427837172,5723.7518092105265,1.015347550637994,-3.3837210236302457,5.140214444240541e+20,363.14208984375
579,K00151.01,2,1.0,13.4471791,5.24,848.0,86.0,0.963,1428.2,3.0454,13.815,0.046114,6276.0,1.041,1.001,-0.32,4.405,37.630959,14.0,2271.5859375,35248.49609375,366881.2593441612,368788.531666324,4345.13193359375,1.0753785231772652,-4.161467570171799,1.0055827803239355e+20,49.10383224487305
590,K00134.01,2,1.0,67.5923754,12.1,588.0,88.73,0.728,4158.1,12.249,32.7,0.063536,6038.0,1.744,1.341,0.34,4.082,45.364979,13.675,155.603515625,51062.72265625,51067.89453125,51076.96484375,20.998046875,0.5759615384615384,-5.110251383042368,35267968.0,30.93994140625
