,toi,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1836,2572.01,CANDIDATE,114.263688,6.716773,-2.332,-8.694,2459247.433122,3.5985851,4.015,6710.0,11.8109,1318.02,1678.0,13.258,1038.2,6303.0,4.21,1.45
1837,2573.01,CANDIDATE,336.709476,-39.789358,34.977,-17.329,2459080.877819,4.5815438,3.367,19550.0,15.1889,290.593,1150.0,13.1657,593.937,5525.0,4.37,1.07
1838,2574.01,CANDIDATE,232.809527,79.267227,-0.462,5.111,2459608.018061,4.4817667,2.244,20760.0,18.5756,291.538,1151.0,12.881,834.038,6734.0,4.41,1.25
1839,2575.01,CANDIDATE,153.799642,72.010236,-7.703,-3.636,2459581.449538,3.1713674,3.571096,8434.7280118,13.5984841,1369.009314,1551.3912951,13.152,928.149,6140.0,4.18,1.45618
1840,2576.01,CANDIDATE,83.653961,30.406374,4.948,-17.424,2459544.238408,3.8229149,3.171,11780.0,13.5313,598.34,1377.0,12.2323,430.46,6166.4,4.34,1.21
1841,2577.01,CANDIDATE,112.022979,-34.343112,-5.26,0.347,2459252.521548,3.7494409,2.452,4860.0,13.2544,1186.51,1635.0,11.5955,786.59,7899.0,4.16,1.89
1842,2578.01,CANDIDATE,68.052102,52.252655,4.401,-33.767,2458839.509702,3.4577316,2.42,9820.0,13.7261,1037.81,1581.0,10.5863,285.53,6427.8,4.35,1.27
1843,2579.01,CONFIRMED,157.412341,70.527083,-46.527,-9.597,2459581.54406,3.7146465,3.834,12610.0,15.1579,697.968,1431.0,10.9101,281.498,5783.0,4.21,1.32
1844,258.01,FALSE POSITIVE,85.467425,-56.740455,-7.586,19.147,2459385.936089,3.1901603,1.315,2680.0,11.8895,448.476,1282.0,11.0932,530.555,6474.57,4.26363,1.99
1845,2580.01,CANDIDATE,62.199207,67.116526,10.767,-5.174,2458839.453257,3.397862,4.502,9960.0,18.3834,2031.47,1870.0,10.8064,379.253,6590.0,4.05,1.83
1846,2581.01,CANDIDATE,65.854872,-10.471779,17.538,0.857,2459192.543648,3.5838508,3.085,12480.0,12.4141,409.771,1253.0,12.9754,515.179,5450.0,4.35,1.08
1847,2582.01,CANDIDATE,277.291791,48.059938,10.728,-5.479,2459391.980389,3.0182536,3.0857357,9650.5172641,9.137403,384.2780446,1129.2267113,12.4848,348.135,5238.0,,0.930079
1848,2583.01,CANDIDATE,272.267029,45.3369,7.682,5.014,2459392.317044,4.5212778,4.4440506,8921.363127,14.8561871,862.5822578,1382.1967893,12.0453,566.189,6050.0,4.14,1.49494
1849,2584.01,CANDIDATE,125.108796,7.588913,-4.18,0.561,2459245.2948,4.6965638,3.056,12380.0,16.2589,459.903,1290.0,12.731,840.101,6502.7,4.25,1.43
1850,2585.01,FALSE POSITIVE,132.541715,-2.979643,-70.165,-85.301,2459246.031545,4.0265859,2.304,650.0,1.94676,240.016,1096.0,9.8961,89.409,5276.5,4.6,0.78
1851,2586.01,CANDIDATE,125.421468,6.334945,-5.272,-0.82,2459242.410211,9.5835608,2.405,1150.0,12.6233,372.192,1223.0,10.505,336.733,5781.0,3.89,1.91
1852,2587.01,CANDIDATE,115.93171,-1.073333,22.011,-25.335,2459244.752232,5.4566563,3.783,4160.0,10.9408,381.078,1230.0,10.9657,373.675,5674.8,4.04,1.72
1853,2588.01,CANDIDATE,109.05005,-45.214851,-5.704,12.071,2459274.115626,3.587158,1.23,3120.0,10.0104,177.312,1016.0,10.6713,413.058,6495.7,4.26,1.75
1854,2589.01,CANDIDATE,107.48815,-37.230948,-18.983,8.322,2459177.226094,796.418,6.401,8878.0,11.7392,21.7464,601.0,10.7211,200.273,5581.0,4.16,1.07
1855,259.01,CONFIRMED,3.903273,-11.938264,15.281,-30.047,2458386.578118,2.4238226,2.2484015,16167.1783697,12.2562719,549.914052,1235.0753497,12.3993,364.512,5410.0,4.47919,0.93
1856,2590.01,CANDIDATE,97.800408,3.470486,-3.276,-13.554,2459226.458235,0.7460577,1.754,240.0,1.77725,6994.61,2547.0,9.47351,139.151,6162.0,4.4,1.13
1857,2591.01,CANDIDATE,98.024193,11.852283,8.942,-12.275,2459544.881796,8.493027,3.733,20750.0,20.982,246.718,1104.0,10.7669,316.228,6287.0,4.23,1.41
1858,2592.01,CANDIDATE,108.494567,1.964281,-7.778,-3.304,2459226.215173,3.4559382,4.21,2840.0,,733.721,1449.0,10.871,592.714,9290.0,4.08,
1859,2593.01,CANDIDATE,105.223561,8.095671,4.021,-7.687,2459226.380017,1.4711386,1.677,839.0,6.70217,1889.26,1836.0,10.3513,436.802,6514.0,3.88,2.19
1860,2594.01,CANDIDATE,91.216391,8.365173,0.282,-3.79,2459227.018066,2.682814,0.987,1080.0,23.5198,852.855,1505.0,10.2626,1295.5,8528.0,,5.28
1861,2595.01,CANDIDATE,91.399969,14.356915,6.538,-16.124,2459547.608503,3.817421,2.47,1000.0,3.32507,529.596,1336.0,10.7212,212.383,6033.7,4.47,1.02
1862,2596.01,CANDIDATE,98.01194,-5.479794,49.92,-31.807,2459220.286778,16.2709828,1.835,5870.0,6.81631,5.83182,432.0,10.9058,127.734,4811.0,4.45,0.87
1863,2597.01,CANDIDATE,99.021022,8.430202,-11.626,-7.763,2459221.281298,3.6039259,3.737,940.0,9.20389,1930.96,1846.0,9.536,457.178,7080.0,3.67,3.05
1864,2598.01,CANDIDATE,91.233761,-1.134248,11.189,-65.755,2459226.801169,5.73436,1.146,17740.0,21.0528,19.8561,588.0,10.9766,107.256,4405.0,4.41,0.86
1865,2599.01,CANDIDATE,103.357151,7.266611,-2.04,-5.94,2459219.625683,4.1554362,6.088,1020.0,11.1924,2704.62,2009.0,10.9402,836.394,6352.0,3.44,3.53
1866,260.01,CANDIDATE,4.773018,-9.96615,-36.593,-301.435,2458392.294408,13.470018,1.998396,686.53595,1.637881,11.1386504,465.9377449,8.4991,20.1852,4111.0,4.6461,0.631587
1867,2600.01,CANDIDATE,101.408331,0.668553,-2.864,4.892,2459216.749879,5.3376282,2.143,2060.0,16.1323,63.1216,785.0,10.276,380.422,4825.0,,3.5
1868,2601.01,CANDIDATE,113.407619,-21.468152,-4.5,0.2,2459246.20878,6.0210332,2.211,7500.0,18.8835,635.657,,10.8943,641.596,7668.0,,1.93
1869,2602.01,CANDIDATE,136.507536,-39.548224,-16.78,15.062,2459260.314784,7.2340433,6.2245507,10747.1714564,18.838736,328.2284212,1085.5849041,11.83,622.34,6770.0,4.11942,1.73783
1870,2603.01,CANDIDATE,142.566679,-18.843066,,,2459255.823088,1.3326844,1.5938444,38662.3722174,11.7282926,195.7013251,953.9336991,13.8995,,3947.0,4.65587,0.594491
1871,2604.01,CONFIRMED,144.287609,-29.800444,-3.127,-1.527,2459257.22089,4.90969,5.4135253,5073.7568046,15.2547692,1882.4889124,1679.9751444,12.487,1080.15,6606.0,3.93691,2.09179
1872,2605.01,CANDIDATE,124.356588,-34.466852,299.312,-513.199,2458536.551897,20.6005793,1.4716288,12106.6702221,8.1782864,3.4585595,347.8112006,10.4767,36.2852,3821.0,4.74216,0.494575
1873,2606.01,CANDIDATE,132.301391,-60.334982,-13.997,8.092,2459330.683649,1.4509175,1.123,7270.0,20.5418,2374.67,1944.0,11.7785,442.105,6472.0,4.37386,1.24
1874,2607.01,CANDIDATE,86.018583,-59.946092,0.173,-7.121,2459256.970786,2.2338786,3.0400001,318.9211436,3.1159001,3165.1853297,1913.0201108,9.1251,176.841,6422.3,4.10848,1.65992
1875,2608.01,CANDIDATE,69.427367,-80.507846,3.604,1.243,2459039.789315,4.724665,4.3082924,6163.2889314,12.5337443,729.5242428,1325.4998462,13.2247,884.523,5385.7,4.4,1.5727
1876,2609.01,CANDIDATE,152.492231,-12.178676,-52.607,17.98,2459255.88071,1.1646972,1.2159977,2228.5904539,6.1284911,3482.6707096,1959.2860796,11.4514,347.307,5979.0,4.29665,1.23369
1877,261.01,CANDIDATE,15.218141,-24.423993,108.36,-11.198,2458383.915624,3.3639254,3.3430495,422.0610761,3.0449863,874.7955667,1387.0636575,9.03971,114.495,5890.3,3.92,1.28018
1878,261.02,CONFIRMED,15.218141,-24.423993,108.36,-11.198,2458389.727185,13.0393586,4.9218325,625.5995687,3.3482223,243.5260946,1007.5256829,9.03971,114.495,5890.3,3.92,1.31383
1879,2610.01,CANDIDATE,118.049909,-48.498597,-12.269,5.577,2459229.716478,2.1538959,2.1776943,96363.0926604,16.0166732,31.4140709,603.8106997,15.8953,296.761,3148.0,4.75166,0.483749
1881,2612.01,CANDIDATE,86.441717,-61.660023,0.619,24.866,2459379.018087,13.3572104,4.947,29950.0,19.2978,158.626,988.0,13.2303,636.656,6636.1,,1.12
1882,2613.01,CANDIDATE,22.910564,-67.609909,23.195,-17.151,2459075.899529,15.2015324,8.329,37010.0,21.2201,266.219,1125.0,13.1488,683.482,6042.0,4.43,1.07
1883,2614.01,CANDIDATE,17.195291,-78.17312,20.069,-6.358,2459037.589233,4.8103038,3.2645009,21198.5583641,14.9699995,321.212681,1079.7368415,11.457,315.469,5860.3,4.3,1.0
1884,2615.01,CANDIDATE,11.477733,-66.833497,30.448,-11.015,2459112.548021,2.2687617,2.758,6270.0,12.7782,1150.02,1622.0,13.2052,639.15,5690.0,4.38,1.08
1885,2616.01,CANDIDATE,34.562228,-64.806837,-0.824,25.764,2459085.640311,1.8531628,2.019,34220.0,13.5946,672.909,1418.0,13.426,401.511,5355.0,4.46,0.68
1886,2617.01,CANDIDATE,96.953582,-58.051575,-10.722,-11.812,2459387.59425,6.3187442,3.504,28370.0,16.8683,139.993,958.0,13.1982,467.32,4961.0,4.43,0.98
1887,2618.01,CANDIDATE,67.774353,-68.033517,9.259,20.22,2459382.783301,8.2500143,3.317,2250.0,11.8684,1610.36,1764.0,12.0635,766.74,7386.5,4.2,1.59
1888,2619.01,CANDIDATE,54.408387,-70.330657,-5.376,22.923,2459331.034865,12.4724734,3.649,23020.0,12.11,30.1565,652.0,13.2834,377.66,4966.0,,0.79
1889,262.01,CONFIRMED,32.534687,-31.070627,240.041,-175.854,2459136.576258,11.1452784,1.3947705,566.2736451,2.0671456,56.9132658,700.5241733,8.1345,43.932,5302.58,4.53515,0.848675
1890,2620.01,CANDIDATE,42.919909,-80.675467,7.279,10.386,2459080.192695,10.355872,3.57,18400.0,17.5799,107.615,897.0,12.9873,662.246,5896.0,4.27,1.26
1891,2621.01,CANDIDATE,62.222329,-83.951914,-4.181,9.451,2459059.672136,2.4125016,1.478,9940.0,23.2238,1068.88,1592.0,13.4394,867.586,6190.0,4.34,1.22
1892,2622.01,CANDIDATE,82.55168,-57.41168,-3.519,4.94,2459199.804071,1.2207037,2.186,25580.0,17.4662,2232.93,1915.0,13.5093,782.496,5991.0,4.43,1.06
1893,2623.01,FALSE POSITIVE,332.926877,-63.167437,18.729,-1.18,2459085.611785,0.5474737,1.789,1430.0,10.9219,5430.93,2391.0,12.4978,995.741,5073.0,3.5,2.84
1894,2624.01,CANDIDATE,110.358754,-61.318059,-8.519,12.656,2459384.356179,3.0235362,2.189,26980.0,13.178,203.691,1052.0,13.4354,390.263,5141.0,4.6,0.78
1895,2625.01,CANDIDATE,120.194098,-64.182197,-4.411,10.636,2459357.37883,2.1481182,3.438,21030.0,,1710.18,1791.0,13.2317,843.028,5876.0,,
1896,2626.01,CANDIDATE,113.559595,-67.748369,20.211,-47.844,2459386.695934,3.4562542,2.208,20520.0,10.8897,86.1479,848.0,12.6082,192.435,4404.0,4.52,0.75
1897,2627.01,CANDIDATE,349.381113,-54.270063,11.845,-0.68,2459086.276449,1.0649771,1.425,14670.0,12.4794,1643.06,1773.0,13.4702,598.582,5427.0,4.45,0.97
1898,2628.01,CANDIDATE,97.08024,-56.965142,0.172,15.552,2459387.884973,0.8715953,1.271,6610.0,10.5535,4579.31,2291.0,13.3024,765.238,5969.0,4.31,1.21
1899,2629.01,CANDIDATE,41.51867,-68.957624,5.915,-9.062,2459112.179524,11.4856846,4.093,9840.0,15.0335,114.18,910.0,13.1508,859.725,5893.0,4.16,1.42
1900,263.01,CONFIRMED,37.108277,-25.097329,30.333,10.142,2459116.147851,0.5568095,0.9712066,45140.5350425,9.6870229,235.6927628,999.3239856,15.6198,277.404,3116.0,5.06043,0.439738
1901,2630.01,CANDIDATE,115.68867,-68.864513,,,2459381.185326,9.7130596,1.661,3540.0,12.3196,54.3894,,11.786,517.402,6125.1,4.0,1.88
1902,2631.01,CANDIDATE,330.103141,-48.71064,-4.756,-38.444,2459085.301994,6.6314734,2.431,9420.0,13.002,254.535,1112.0,12.4487,454.87,5752.2,4.4,1.08
1903,2632.01,FALSE POSITIVE,335.467524,-57.758448,25.052,0.477,2459085.547175,0.907105,1.711,1430.0,7.82059,28442.1,3617.0,12.4537,540.632,6164.0,4.4,1.13
1904,2633.01,CANDIDATE,111.590401,-13.925637,-4.879,1.001,2459229.361575,18.1960491,4.8596477,2203.3245309,8.8304863,1455.4719337,1575.3269703,11.6886,746.036,7811.0,4.25974,1.67013
1905,2634.01,CANDIDATE,41.036551,3.910232,33.8,-15.8,2459147.133574,,4.8897805,2801.2247588,5.8424203,51.2659437,682.459665,10.9648,155.755,5349.16,4.438,0.95524
1906,2635.01,CANDIDATE,151.148732,-42.905058,-3.939,-3.691,2459287.996165,7.4560799,7.1690171,2507.294896,14.5250334,754.9335111,1336.8938503,11.2581,792.01,6502.0,3.65751,2.8327301
1907,2636.01,CANDIDATE,162.41273,-50.599282,-14.4,4.8,2459330.68716,3.105494,4.508,5160.0,14.1277,4421.62,,10.9786,502.342,7176.0,4.13,1.9
1908,2637.01,CANDIDATE,110.426175,-64.014145,-0.359,8.091,2459361.993624,0.304152,0.5,105147.465567,,12751.7114543,2710.2656995,15.8445,874.657,5780.0,4.438,
1909,2638.01,CANDIDATE,159.842558,-55.491807,-10.652,3.087,2459329.310047,3.9303977,0.9189499,2324.9883757,,420.5077802,1154.9502001,11.1671,647.694,5780.0,4.438,
1910,2639.01,CANDIDATE,187.357691,-10.985068,-4.652,-13.204,2458583.989035,15.3366734,4.2970324,29310.0033827,16.1921762,48.9812347,674.7255898,14.3693,858.145,5417.0,4.46174,0.943467
1911,264.01,CONFIRMED,41.040078,-30.169078,7.447,-7.817,2459168.12645,2.21674,3.604,4580.0,18.2508,2007.96,1864.0,10.4614,434.754,6250.0,3.98811,2.66
1912,2640.01,CANDIDATE,150.273202,-52.435796,-22.692,7.371,2459307.40102,0.9112206,2.003082,71047.5639651,7.3931803,40.9351669,645.1250281,15.709,131.444,2999.0,4.95462,0.274907
1913,2641.01,CANDIDATE,171.130372,-42.732139,-32.534,-9.823,2459332.214621,4.8806203,1.2670303,2796.2699322,6.9207346,626.1862459,1275.8382862,11.1897,344.045,6309.0,4.32298,1.27132
1914,2642.01,CONFIRMED,166.3188,-34.122745,-24.306,6.033,2459304.823271,3.0652926,2.606,11240.0,13.3524,649.429,1406.0,12.3077,539.36,6229.0,4.34122,1.22
1915,2643.01,CONFIRMED,182.166267,-8.747217,-28.318,-8.731,2459562.250418,9.1720535,7.169,580.0,9.02881,293.374,1152.0,11.0295,609.818,4933.0,4.438,3.79
1916,2644.01,CANDIDATE,181.692982,-16.510294,27.92,-31.07,2459300.317115,9.7439744,1.9764395,6711.0590566,9.5314099,93.2116922,792.4782429,10.9206,235.146,5383.0,4.438,0.983025
1917,2645.01,CANDIDATE,67.136823,-56.515644,22.85,-7.993,2459198.74883,1.4436707,2.132,43280.0,20.6267,965.704,1553.0,12.3956,360.674,5465.0,4.47,0.94
1918,2646.01,CANDIDATE,114.43704,-63.551482,-3.929,12.732,2459331.816165,0.3125737,0.526,4540.0,8.09753,4234.06,2247.0,13.1875,389.119,5202.0,4.53,0.84
1919,2647.01,CANDIDATE,16.317956,-65.048931,14.39,4.145,2458380.980937,0.5136654,1.012,3340.0,14.481,10398.6,2813.0,13.5231,792.816,5270.0,4.14,1.33
1920,2648.01,CANDIDATE,24.174488,-64.876085,-3.4,3.991,2459111.479589,4.7760382,1.274,11280.0,13.8814,55.0437,758.0,13.3316,815.182,5904.3,4.28,1.24
1921,2649.01,CANDIDATE,24.009341,-55.793785,8.512,0.255,2458377.753706,3.375591,3.489,11630.0,13.2361,1112.75,1609.0,12.4752,626.504,6408.0,4.38,1.22
1922,265.01,CONFIRMED,49.562173,-41.302023,-16.0,24.512,2459169.574874,5.9242661,2.8894449,11796.3303624,9.3440442,120.7076171,845.3828218,11.7276,212.472,5310.0,4.59604,0.846671
1923,2650.01,CANDIDATE,115.95416,-68.582565,-1.732,12.823,2459387.317383,2.229735,1.57,6490.0,11.8248,532.108,1338.0,13.4404,870.557,5913.0,4.2,1.37
1924,2651.01,FALSE POSITIVE,66.302329,-66.717121,-11.957,7.658,2459349.974976,7.3164282,2.235,37130.0,17.3698,49.3074,738.0,13.3994,396.637,4884.0,4.5,0.83
1925,2652.01,CANDIDATE,98.03586,-64.395761,-3.518,18.197,2459384.710151,2.484912,1.686,7950.0,,1044.33,1583.0,13.3074,860.552,6240.8,,
1926,2653.01,CANDIDATE,84.275368,-64.464325,1.168,0.189,2459388.321967,0.9268486,1.011,1640.0,,1270.74,1663.0,12.208,488.621,6317.3,4.31,
1927,2654.01,CANDIDATE,52.981538,-47.994691,-16.588,-38.122,2459168.071986,2.967599,1.688,10410.0,8.00413,75.0167,819.0,13.0725,248.964,4396.0,4.52,0.76
1928,2655.01,CANDIDATE,40.357932,-52.362841,8.333,0.325,2459132.354491,4.7277153,2.5,4000.0,6.45464,193.697,1039.0,13.2854,617.763,5601.0,4.39,1.05
1929,2656.01,CANDIDATE,31.900021,-56.14061,26.6,-20.261,2458392.685508,7.7898378,3.095,11390.0,9.36784,77.3001,826.0,13.5011,488.29,5091.5,4.48,0.85
1930,2657.01,CANDIDATE,50.902882,-40.211208,21.571,10.691,2459164.312459,2.7985528,2.459,12220.0,12.3741,406.289,1250.0,13.4765,674.476,5416.0,4.33,1.09
1931,2658.01,CANDIDATE,45.374736,-68.945247,7.19,13.186,2459079.093758,8.8759249,3.744,28460.0,17.3933,105.057,891.0,13.4228,666.807,5528.3,4.38,1.02
1932,2659.01,CANDIDATE,41.060793,-40.196949,-8.984,-38.868,2459140.202044,1.2558789,1.795,22260.0,14.1053,681.251,1423.0,12.7331,328.18,4926.0,4.43,0.91
1933,266.01,CANDIDATE,26.209253,-18.401384,-87.067,-110.708,2458382.33384,10.7510107,2.943424,638.0928566,2.3581827,90.8412638,787.3911722,9.45661,101.694,5784.0,4.438,0.918917
1934,266.02,CANDIDATE,26.209253,-18.401384,-87.067,-110.708,2458392.104974,6.19132,3.4164,345.240264,1.759371,219.1278279,981.282679,9.45661,101.694,5784.0,4.438,0.929557
1935,2660.01,CANDIDATE,66.885596,-54.184998,14.093,-11.556,2459190.295578,5.0183771,3.218,2500.0,10.7644,187.484,1030.0,12.1651,630.124,5011.2,4.49,2.15
1936,2661.01,CANDIDATE,59.909995,-46.988413,15.139,7.845,2459168.639577,3.6257584,2.814,10450.0,12.2058,377.929,1228.0,13.0533,635.045,5606.0,4.3,1.17
1937,2662.01,CANDIDATE,21.498236,-14.818658,-15.573,-14.44,2458401.914156,3.790687,2.958,15240.0,12.9604,417.971,1259.0,13.4675,640.511,5542.0,4.41,1.02
1938,2663.01,CANDIDATE,9.289758,-13.941227,3.689,-6.378,2459140.932852,0.58228,0.691,3170.0,7.80197,1871.39,1832.0,12.7147,730.972,6288.0,4.29,1.32
1939,2664.01,FALSE POSITIVE,156.922386,0.501027,-9.999,-24.748,2459275.974283,3.9606004,0.898,6680.0,10.3965,109.971,902.0,10.1483,156.291,5863.0,4.43,1.04
1940,2665.01,CANDIDATE,134.15896,-34.628475,-25.746,0.821,2459275.588136,2.8456575,2.576,2290.0,6.83879,784.342,1474.0,10.3716,222.0,6112.0,4.27,1.3
1941,2666.01,CANDIDATE,139.480865,-3.387525,23.429,-63.661,2459259.141383,,1.445,22040.0,16.6553,21.4281,599.0,6.9887,32.6024,5212.0,4.3,1.11
1942,2667.01,CANDIDATE,133.993484,-14.35529,-1.585,-2.482,2459279.23261,7.7515759,3.186,670.0,12.9241,133.903,947.0,9.6732,454.873,5133.0,,4.75
1943,2668.01,CANDIDATE,137.028642,-39.350904,-11.62,3.091,2459279.678391,1.1159326,1.013,840.0,6.17322,1667.72,1780.0,10.1782,314.451,6859.0,4.16,1.68
1944,2669.01,CONFIRMED,134.722645,-13.312579,18.681,-11.117,2459278.400611,6.2034438,5.47,650.0,10.1392,324.066,1182.0,9.9917,393.443,4859.0,,3.98
1945,267.01,CONFIRMED,39.897669,-50.008193,-1.868,-39.856,2459135.796019,5.7525822,5.4013355,5272.3617789,12.7042648,828.8262888,1368.4710961,8.93,158.66,6180.0,4.11766,1.70927
1946,2670.01,CANDIDATE,133.755005,-37.341245,-69.98,89.04,2459269.068451,748.5175872,3.325,4138.0,9.64792,84.8278,,9.5986,171.703,6332.0,,1.39
1947,2671.01,CANDIDATE,132.269994,-36.578257,-6.684,-10.243,2459273.582829,3.1630387,4.661,1130.0,6.82612,17348.8,3197.0,10.3364,233.793,6187.0,4.26,1.34
1948,2672.01,CANDIDATE,118.897492,-25.86546,-1.358,0.218,2459251.408882,10.7189647,2.855,4830.0,18.5904,492.096,1312.0,10.6734,625.01,7830.0,4.07,2.07
1949,2673.01,CANDIDATE,130.932185,-26.980824,-55.376,-10.422,2459277.163426,1.9126534,2.014,350.0,2.36748,923.714,1535.0,8.8448,98.3018,5601.4,4.24,1.24
1950,2674.01,CANDIDATE,173.024957,-20.632635,9.69,-30.776,2459291.690613,7.2972359,0.827,3780.0,13.2402,14.5303,543.0,10.185,370.146,6433.0,3.91,2.1
1951,2675.01,CANDIDATE,64.262587,-29.524909,3.127,-2.498,2459197.208589,1.476869,1.451,2670.0,13.2219,7685.32,2608.0,11.7919,523.999,6712.0,4.28,1.37
1952,2676.01,CANDIDATE,35.419766,0.513621,19.463,-6.532,2459168.078836,3.4082154,3.901,10060.0,16.7879,1192.31,1637.0,12.7082,840.941,6231.4,4.11,1.59
1953,2677.01,CANDIDATE,35.242357,-10.385468,-18.669,10.459,2458429.573362,6.4967452,1.8,4930.0,19.5904,160.453,991.0,10.8489,230.6234,5186.9,,1.53
1954,2678.01,CANDIDATE,79.671516,-44.466494,-0.31,11.737,2459221.389847,3.4523955,1.624,13260.0,10.2673,139.443,957.0,13.4391,602.385,5614.0,4.49,0.94
1955,2679.01,CANDIDATE,52.733981,-39.613572,-1.085,16.601,2459169.162947,3.8539027,2.906,14520.0,11.8808,374.407,1225.0,12.4453,403.17,5805.0,4.52,0.93
1956,268.01,CANDIDATE,65.915528,-53.851102,-21.39,1.649,2458385.127279,5.066175,6.2992409,1350.0,7.69012,311.3397198,1071.3426196,10.0733,320.497,5868.0,3.57327,2.17
1957,2680.01,FALSE POSITIVE,75.439417,-49.284463,93.2,51.274,2459199.016708,0.6293198,1.129,3730.0,4.46635,2516.29,1973.0,12.653,344.16,5508.0,4.63,0.79
1958,2681.01,CANDIDATE,45.019629,-32.74462,10.678,-3.475,2459164.002226,3.1292868,1.545,7430.0,12.0419,400.405,1246.0,12.1692,547.103,6078.0,4.25,1.32
1959,2682.01,CANDIDATE,52.705622,-49.715496,13.882,-2.259,2459139.377363,2.5981987,1.412,14260.0,11.5397,233.319,1088.0,12.6795,414.029,5516.0,4.49,0.93
1960,2683.01,CANDIDATE,76.314156,-42.128668,3.012,-14.418,2459197.662315,1.5292851,1.167,2800.0,12.6875,623.678,1392.0,12.4435,573.731,6295.5,,2.21
1961,2684.01,CANDIDATE,74.431769,-47.021434,-21.74,34.074,2459195.18388,2.4756487,2.461,4370.0,5.25914,321.692,1179.0,13.2964,330.145,4633.0,4.5,0.8
1962,2685.01,CANDIDATE,73.369061,-45.034739,-11.887,-10.147,2459197.748783,3.4711465,1.606,10070.0,11.1759,148.699,972.0,13.322,645.065,5593.0,4.39,1.05
1963,2686.01,CANDIDATE,50.654419,-36.751886,6.662,20.168,2459169.865852,3.5746058,1.153,6040.0,11.6965,127.934,936.0,12.9852,861.62,6257.0,4.25,1.37
1964,2687.01,CANDIDATE,56.110097,-13.108709,9.083,-0.078,2459164.974049,4.0944492,4.233,5890.0,12.8011,711.268,1438.0,12.4052,634.2,5650.0,4.03,1.6
1965,2688.01,CANDIDATE,44.173861,-15.055586,-0.606,-48.614,2459165.769957,2.1415519,2.989,1060.0,4.72287,1363.83,1693.0,11.3437,350.687,5530.0,4.08,1.48
1966,2689.01,CANDIDATE,52.68049,-22.003846,5.341,-27.854,2459164.871015,3.4180406,2.242,5200.0,6.58171,201.62,1049.0,12.6443,315.805,5001.0,4.46,0.89
1967,269.01,CONFIRMED,75.846283,-54.177721,26.472,-120.75,2458381.844983,3.6977238,0.918813,4687.9839101,2.916888,19.1943739,533.8426122,12.2958,57.0225,3607.0,4.438,0.397924
1968,2690.01,CANDIDATE,52.231039,-19.974666,,,2459167.712302,4.1549988,2.873,13830.0,,,,10.732,,,,
1969,2691.01,CANDIDATE,45.115585,-21.26916,4.345,-18.909,2459167.794838,3.8821916,3.126,2670.0,5.57096,1093.46,,12.5728,374.763,5283.0,,0.95
1970,2692.01,CANDIDATE,54.095284,-9.374473,12.329,-1.625,2459163.769215,3.6506781,2.79,20370.0,12.1655,273.621,1133.0,13.3717,472.632,5343.0,4.55,0.84
1971,2693.01,CANDIDATE,42.96122,-15.632723,12.678,-3.843,2459167.861473,1.3225635,1.683,13750.0,11.5804,825.226,1493.0,13.3201,537.182,5388.0,4.44,0.97
1972,2694.01,CANDIDATE,76.083135,-20.725762,,,2459198.068832,1.6375324,1.665,11120.0,,437.581,1274.0,12.575,451.486,5095.6,,
1973,2695.01,CANDIDATE,85.314319,-34.832198,-8.752,4.303,2459226.435976,0.5566811,0.473,3250.0,13.2433,634.993,1398.0,13.0494,,5200.0,,1.7
1974,2696.01,CANDIDATE,80.674425,-20.42779,-2.81,-4.629,2459199.897242,6.409365,1.707,11300.0,12.1252,64.1809,788.0,12.4762,537.943,6191.0,4.41,1.12
1975,2697.01,CANDIDATE,80.658108,-20.654114,9.1,7.603,2459199.867115,4.3169755,4.523,4670.0,10.9284,803.246,1483.0,13.1506,911.81,5683.0,4.03,1.61
1976,2698.01,CANDIDATE,87.624787,-32.777806,2.414,9.611,2459223.847344,3.270563,1.682,9670.0,,123.655,929.0,13.3713,440.358,5219.5,,
1977,2699.01,CANDIDATE,79.489758,-33.399418,5.515,-5.38,2459198.336939,5.8259928,2.442,12800.0,14.0157,71.3806,809.0,13.0583,511.659,4964.0,4.19,1.2
1978,270.01,CONFIRMED,68.41608,-51.957394,82.944,-269.755,2459198.961454,5.6605693,1.6631704,3856.1060852,2.4070872,9.9407408,452.8709226,10.4981,22.4793,3551.0,4.83982,0.374358
1979,270.02,CONFIRMED,68.41608,-51.957394,82.944,-269.755,2458389.679336,11.3795653,2.2350305,3147.0461739,2.2539464,3.9180021,358.827663,10.4981,22.4793,3551.0,4.83982,0.374358
