,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
4294,K04725.01,1,0,0,0,0,7.28171395,2454970.301,0.956,1.723,111.6,0.013154,0.4597,2.59,0.0735,84.96,1086.0,329.68,10.88,0.5849,3.8165321,10.944285,14.4,181.0,11111111111111111000000000000000,0.8284,4970.0,3.924,0.32,1.806,0.996,299.13779,43.498638,13.367,0.575,-0.6,-0.63,-3e-05,5e-05,0.42,0.49,0.64,0.13,0.09,0.16
4295,K04726.01,-1,0,0,1,0,8.0386699,2454968.31,0.399,3.549,142.0,0.011063,1.22045,1.18,0.0801,88.58,926.0,173.92,16.09,0.3588,4.02954,10.421622,11.6,164.0,11111111111111111000000000000000,0.9801,6018.0,4.485,-0.04,0.975,1.058,290.51785,41.238762,14.999,0.0,2.5,-143.6,-0.00033,0.02045,-0.01,-5.47,5.47,-0.01,-5.37,5.37
4296,K04500.02,0,0,0,0,0,44.9851885,2454983.57,0.664,4.164,617.8,0.023975,2.49277,2.09,0.2323,89.41,433.0,8.34,64.4,0.4966,4.3836584,10.686714,12.7,26.0,00011111111111111000000000000000,0.1853,5295.0,4.548,-0.1,0.8,0.825,295.90503,45.40543,15.85,0.696,0.5,0.6,-0.00038,-0.00029,0.54,-0.26,0.6,0.55,0.0,0.55
4297,K04501.01,-1,0,0,1,0,6.67410577,2454969.941,0.927,3.645,160.9,0.014216,0.08374,1.62,0.0687,80.83,1022.0,257.38,5.82,0.3447,3.929578,11.537556,12.6,166.0,00011111111111111000000000000000,0.4716,5949.0,4.389,-0.16,1.041,0.968,295.7023,43.900928,15.066,0.0,2.86,3.0,-0.00036,-0.00057,3.42,1.7,3.82,3.73,1.57,4.05
4299,K04503.01,0,0,0,0,0,5.89089509,2454965.436,0.282,2.402,267.7,0.015019,3.32846,1.54,0.065,89.12,985.0,223.02,18.28,0.4096,2.8858063,8.614958,11.7,176.0,01111110111011101000000000000000,0.2399,5869.0,4.513,0.07,0.942,1.054,284.6134,48.37347,15.683,0.594,0.8,0.4,-0.00019,-0.00015,-0.09,-0.1,0.13,-0.12,-0.1,0.16
4300,K04504.01,0,0,0,0,0,4.13029832,2454966.527,0.041,2.461,325.3,0.016301,2.45435,1.44,0.048,89.82,995.0,231.52,13.03,0.4341,3.6015882,10.777867,8.7,271.0,00011111111111111000000000000000,0.4943,5490.0,4.557,-0.16,0.81,0.864,291.2941,41.91283,15.956,0.0,0.42,4.03,0.000113,0.00027,-1.39,-7.56,7.69,0.64,-0.01,0.64
4301,K04572.01,-1,0,0,1,0,4.60690612,2454968.192,0.203,4.176,137.5,0.01066,0.52175,0.9,0.0511,88.61,950.0,192.38,8.37,0.421,4.154566,11.035789,13.3,223.0,11110111011101110000000000000000,0.6552,5529.0,4.583,-0.3,0.775,0.839,284.65338,42.48835,15.069,0.0,-7.3,-19.4,0.00094,0.00249,-2.541,-5.841,6.369,-2.67,-5.96,6.531
4302,K04573.01,-1,0,0,1,1,1.50178705,2454964.564,0.359,2.936,86.7,0.008605,0.43889,0.93,0.0261,84.49,1617.0,1619.24,3.74,0.3588,4.225425,10.707642,13.4,717.0,11111011101110111000000000000000,0.2162,5964.0,4.471,0.0,0.987,1.049,295.19534,39.92725,15.028,0.0,8.1,-8.5,-0.000619,0.000643,5.52,-2.56,6.09,5.46,-2.6,6.05
4303,K03167.01,-1,0,1,0,0,0.499664962,2454964.627,0.28,1.6123,34.3,0.005351,1.01108,0.5,0.0122,83.22,2056.0,4230.98,2.372,0.4603,10.489307,15.76335,31.6,1342.0,11111111111111111000000000000000,0.9802,5570.0,4.561,0.07,0.855,0.971,289.74673,50.99371,10.437,0.0,-3.23,9.0,7.4e-05,-0.000194,-4.12,5.43,6.81,-3.73,5.03,6.27
4304,K04574.01,-1,0,1,1,1,17.4453935,2454968.761,1.254,6.39,501.7,0.27579,0.00791,32.01,0.1367,75.56,770.0,83.11,5.03,0.319,5.6045117,13.89461,16.4,66.0,00011111111111111000000000000000,0.0793,6260.0,4.433,-0.08,1.063,1.118,291.9281,41.968441,15.954,0.001,0.97,-1.75,-0.00048,0.0007,-2.67,-2.96,3.99,-2.64,-2.98,3.98
4305,K04575.01,0,0,0,0,0,201.325036,2455007.772,0.597,14.4,125.4,0.01067,0.30867,1.98,0.735,89.61,410.0,6.71,87.1,0.3671,4.8883586,8.994525,14.2,7.0,11111111111111111000000000000000,0.9787,6120.0,4.093,0.16,1.699,1.306,292.93643,46.753021,13.174,0.002,-1.1,1.7,0.00017,-0.00026,-0.74,0.15,0.76,-0.68,0.13,0.69
4306,K04643.01,0,0,0,0,0,5.59346375,2454964.508,0.079,1.668,236.5,0.014042,10.51872,1.43,0.0617,89.83,1008.0,243.63,25.9,0.3928,3.5311754,9.279454,9.5,0.0,11111111111111111000000000000000,-1.0,5874.0,4.498,-0.06,0.933,1.001,288.44839,49.714031,15.308,,,,,,0.59,-0.18,0.62,0.52,-0.24,0.57
4307,K04644.01,0,0,0,0,0,3.44928111,2454966.382,0.534,1.424,237.0,0.01441,6.48403,1.23,0.0426,88.08,966.0,206.55,15.98,0.5746,3.2056208,10.003943,9.7,387.0,11111111111111111000000000000000,0.8232,5119.0,4.591,0.14,0.781,0.879,291.45734,37.206841,15.144,0.0,0.22,0.34,-0.00022,-0.00055,-0.83,0.16,0.85,-0.96,0.12,0.97
4308,K04645.01,-1,0,0,0,1,1.4725859,2454965.927,0.377,2.953,84.4,0.008525,0.41521,0.93,0.026,84.02,1662.0,1801.98,3.62,0.3588,3.812974,11.240246,13.3,732.0,11111110111011101000000000000000,0.8872,6077.0,4.471,-0.04,0.999,1.077,287.64566,48.638821,15.117,0.0,4.4,2.8,-0.000325,-0.000192,2.48,5.05,5.63,2.34,5.0,5.52
4310,K04647.01,0,0,0,0,0,37.9043889,2454996.739,0.473,11.638,98.2,0.009164,0.14393,1.97,0.2241,88.78,693.0,54.36,22.19,0.5041,4.0105805,9.02947,13.9,35.0,11111111111111111000000000000000,0.2103,5303.0,3.87,-0.04,1.964,1.042,290.25931,46.885109,13.726,0.753,0.0,-0.48,1e-05,3.9e-05,-0.34,0.12,0.36,-0.33,0.05,0.33
4311,K04712.01,-1,0,1,1,0,1.44438449,2454965.756,0.466,2.704,75.4,0.008182,0.46492,1.08,0.0268,82.8,1980.0,3622.28,3.72,0.2751,2.99898,10.118235,10.8,368.0,11111011101110111000000000000000,0.298,6667.0,4.358,-0.12,1.213,1.233,294.04175,39.457371,14.815,0.001,4.8,0.37,-0.00034,-0.00014,4.16,2.0,4.61,4.38,2.04,4.84
4312,K03196.02,0,0,0,0,0,6.88297756,2454967.164,0.707,2.065,30.4,0.005405,2.42096,0.77,0.0726,87.78,1141.0,400.53,18.23,0.3534,2.9416935,10.112342,13.2,185.0,11111111111111111000000000000000,0.0914,6117.0,4.244,-0.04,1.298,1.079,283.35046,45.339111,11.525,0.783,0.29,-0.34,-7e-06,8e-06,0.02,0.03,0.03,0.08,-0.11,0.1
4313,K04713.01,0,0,0,0,0,8.7963166,2454967.326,0.979,4.696,96.5,0.012479,0.0136,1.36,0.0836,75.14,882.0,142.92,3.82,0.4035,3.7234938,9.131518,11.9,118.0,11110111011101110000000000000000,0.5113,5780.0,4.438,0.0,1.0,1.0,283.83884,40.421974,13.641,0.159,-0.7,-1.0,5e-05,0.00011,-0.99,-1.47,1.77,-1.01,-1.29,1.64
4314,K04714.01,0,0,0,0,0,2.049602348,2454965.326,0.435,1.061,186.1,0.012687,11.12347,1.08,0.0301,88.16,1203.0,494.57,13.52,0.4966,2.921998,9.185251,11.3,657.0,11111111111111111000000000000000,0.9648,5356.0,4.589,-0.12,0.78,0.872,289.18149,51.562538,15.277,0.0,-1.7,3.1,0.00026,-0.00041,0.0,1.19,1.19,0.1,1.2,1.2
4315,K04715.01,0,0,0,0,0,53.285584,2455005.297,0.754,6.492,158.6,0.012512,0.50608,1.44,0.2582,88.98,537.0,19.63,42.4,0.3238,3.4761007,8.856818,11.0,20.0,01110111011101110000000000000000,0.2341,6015.0,4.297,-0.68,1.057,0.806,283.57269,41.695728,13.98,0.769,0.6,-0.1,-0.00012,0.0,0.14,0.82,0.83,0.06,0.77,0.78
4316,K04716.01,0,0,0,0,0,5.8943338,2454967.107,0.003,3.475,28.9,0.00489,1.20538,0.61,0.0657,89.99,1092.0,335.9,13.033,0.3729,4.3812556,9.383983,10.7,179.0,11111110111011101000000000000000,0.2006,5929.0,4.357,0.16,1.145,1.087,288.34488,49.021938,12.322,0.815,-0.6,-0.1,1.7e-05,1e-06,-1.2,-1.1,1.6,-1.19,-1.12,1.6
4317,K04504.02,0,0,0,0,0,8.119343,2454968.186,0.032,3.558,350.4,0.016902,1.59919,1.5,0.0753,89.9,794.0,94.08,17.73,0.4341,3.1672788,9.522111,8.2,137.0,00011111111111111000000000000000,0.4698,5490.0,4.557,-0.16,0.81,0.864,291.2941,41.91283,15.956,0.0,1.0,3.55,-7.5e-05,0.00046,,,,0.37,3.0,3.0
4318,K03158.04,1,0,0,0,0,7.74347801,2454968.094,0.018,2.7878,77.8,0.00789,3.08817,0.62,0.0678,89.95,727.0,65.88,21.39,0.5396,12.176937,30.191341,24.4,169.0,11111111111111111000000000000000,0.4567,5051.0,4.562,-0.36,0.721,0.692,289.75229,41.634605,8.717,0.321,0.65,-6.66,-1.9e-05,2.5e-05,-0.89,-6.4,6.5,3.4,-12.9,13.4
4319,K04505.01,0,0,0,0,0,18.0071438,2454971.313,0.081,5.401,80.8,0.008254,0.97957,1.05,0.1356,89.82,799.0,96.25,25.61,0.3147,3.0615928,9.621073,13.1,75.0,11111111111111111000000000000000,0.3118,6173.0,4.314,-0.16,1.167,1.023,291.09943,44.545689,13.615,0.076,0.0,-1.5,-2e-06,0.000109,0.19,0.3,0.3,0.16,0.3,0.4
4320,K04506.01,1,0,0,0,0,5.60473115,2454964.629,0.221,2.885,210.0,0.013128,1.9082,1.11,0.0588,89.14,866.0,132.98,14.69,0.4341,3.9039361,10.654026,11.9,241.0,11111111111111111000000000000000,0.3653,5401.0,4.593,-0.16,0.777,0.871,286.33011,39.683182,15.683,0.011,-2.0,-1.3,0.00044,0.00027,-0.56,0.79,0.97,-0.58,0.48,0.76
4321,K04507.01,-1,0,0,1,1,132.778041,2455021.497,0.735,5.624,9036.0,0.095058,3.36683,10.38,0.5104,89.95,357.0,3.83,146.4,0.3981,7.028954,12.600912,10.6,28.0,11111111111111111000000000000000,,5780.0,4.438,,1.0,1.0,288.53769,43.258904,13.34,0.0,4.79,-6.96,-0.0206,0.022,0.067,-0.051,0.084,11.325,-12.634,16.967
4322,K04508.01,0,0,0,0,0,2.49915311,2454966.09,0.666,1.803,179.2,0.012944,1.61856,1.02,0.0321,85.29,983.0,220.65,8.11,0.627,3.090182,10.570909,13.4,427.0,11111011101110111000000000000000,0.9736,4705.0,4.572,-0.04,0.72,0.707,294.3735,40.65144,15.352,0.198,0.5,1.2,-0.00017,-0.00013,-1.09,-0.45,1.17,-1.02,-0.29,1.06
4324,K04577.01,0,0,0,0,0,105.997107,2454977.42,0.667,3.751,430.8,0.020118,7.79128,1.83,0.4274,89.77,373.0,4.59,166.6,0.3238,5.0442414,10.37172,10.9,11.0,11111101110111011000000000000000,0.3082,6068.0,4.565,-0.5,0.831,0.931,295.6709,47.830399,14.894,0.821,0.2,0.1,-0.00017,-0.00018,-1.4,1.4,2.0,-1.4,1.2,1.8
4325,K04578.01,-1,0,0,1,1,2.48882685,2454965.123,0.711,3.487,80.2,0.008777,0.19351,1.05,0.038,79.72,1477.0,1124.85,3.99,0.3288,3.0229836,9.975319,14.2,546.0,11111111111111111000000000000000,0.0271,6246.0,4.433,0.07,1.092,1.18,293.26266,46.30888,14.768,0.0,-4.82,0.7,0.000334,-5.8e-05,-2.27,-0.28,2.29,-2.28,-0.39,2.31
4327,K04580.01,0,0,0,0,0,6.30432354,2454970.297,0.665,2.508,40.0,0.00614,1.45822,1.23,0.0709,87.38,1510.0,1229.72,14.52,0.2774,3.7494876,10.173115,10.7,206.0,11111111111111111000000000000000,0.978,6728.0,3.987,-0.46,1.836,1.192,293.37381,44.727982,13.01,0.086,-0.2,-1.2,1.3e-05,4.8e-05,1.23,0.8,1.47,1.24,1.0,1.58
4328,K04648.01,-1,0,0,1,0,17.6604653,2454970.391,0.689,2.837,309.2,0.017131,2.73076,1.76,0.1342,88.89,690.0,53.57,35.6,0.3588,3.3724484,9.624987,11.3,76.0,01111111111111111000000000000000,0.8184,5910.0,4.505,-0.02,0.94,1.032,293.05508,47.606739,15.768,0.0,-2.2,-8.3,0.00057,0.00202,0.37,-4.42,4.43,0.26,-4.67,4.68
4329,K04649.01,0,0,0,0,0,3.38419892,2454964.936,0.176,1.485,228.2,0.013798,8.68866,1.2,0.0423,89.42,1074.0,313.79,17.39,0.421,4.7909374,9.775006,11.5,317.0,11111011101110111000000000000000,0.0109,5613.0,4.581,-0.26,0.795,0.888,292.96661,39.899639,15.446,0.352,-0.2,-1.1,2e-05,0.00017,1.08,-0.87,1.39,1.02,-1.28,1.64
4330,K04650.01,-1,1,0,1,0,1.69999106,2454964.63,0.388,3.289,95.6,0.009013,0.34179,0.55,0.0227,84.04,934.0,180.38,3.74,0.5738,3.852216,8.620149,10.6,786.0,11111111111111111000000000000000,0.9145,4289.0,4.684,-0.64,0.554,0.541,289.05286,46.67593,15.928,0.0,-1.3,-3.6,0.00014,0.00029,-0.9,-0.33,0.9,-0.8,-0.52,0.96
4331,K04651.01,0,0,0,0,0,1.19260017,2454965.67,0.015,1.502,58.0,0.006921,3.07205,0.77,0.0207,89.86,1726.0,2107.84,6.14,0.4341,3.8399518,8.514938,11.7,1118.0,11111111111111111000000000000000,0.9712,5600.0,4.349,-0.18,1.013,0.837,298.08716,42.164349,13.818,0.004,-1.6,-1.5,7.3e-05,7.8e-05,0.39,0.58,0.69,0.33,0.71,0.78
4332,K04652.01,-1,1,0,1,1,4.2059745,2454965.283,0.115,8.006,41.2,0.005874,0.07126,0.75,0.0504,88.38,1263.0,601.3,4.054,0.3447,3.379196,7.532163,7.7,324.0,11111111111111111000000000000000,0.6664,5960.0,4.291,-0.18,1.163,0.964,298.4985,41.08337,14.734,0.79,1.0,-0.7,-3.3e-05,1.5e-05,5.4,0.93,5.48,5.26,0.83,5.33
4333,K04717.01,0,0,0,0,0,216.456055,2455008.375,0.033,11.067,1002.8,0.028585,1.46353,3.61,0.6985,89.99,320.0,2.48,153.6,0.4096,8.020015,9.974652,14.2,4.0,11110111011101110000000000000000,0.6471,5645.0,4.299,0.14,1.155,0.969,283.69351,40.018021,15.58,0.38,0.5,0.2,-0.0009,-0.0007,-0.42,-0.2,0.47,-0.37,-0.24,0.44
4334,K04718.01,-1,1,0,0,1,0.566803216,2454964.81,0.424,3.325,20.2,0.004218,0.15379,0.54,0.0138,72.05,2642.0,11526.75,1.377,0.2859,3.8556936,9.655829,15.5,2373.0,11111111111111111000000000000000,0.2216,6473.0,4.33,-0.28,1.182,1.087,291.78796,42.834099,13.449,0.0,-5.1,-3.4,5.3e-05,3.4e-05,-0.86,-0.08,0.87,-0.95,-0.17,0.97
4336,K04720.01,-1,0,0,1,1,37.809539,2454991.4,0.03,7.547,487.4,0.019982,0.78635,1.79,0.2139,89.96,483.0,12.89,39.023,0.4415,3.8793578,8.589387,9.7,28.0,00011111111111111000000000000000,0.6867,5595.0,4.57,-0.14,0.82,0.917,289.77826,38.262741,15.752,0.242,-2.71,-0.84,0.00019,-0.00011,-0.42,-0.72,0.84,-4.33,-2.21,4.86
4338,K04509.01,0,0,0,0,0,12.003678,2454967.71,0.076,2.799,281.7,0.014942,4.78778,0.97,0.0856,89.87,503.0,15.12,33.16,0.5738,2.9576967,10.933831,12.0,111.0,11111111111111111000000000000000,0.0927,4328.0,4.654,-0.42,0.594,0.58,291.69516,49.187859,15.675,0.02,-0.5,1.9,0.00013,-0.00044,-0.22,0.5,0.56,-0.22,0.84,0.87
4339,K04510.01,1,0,0,0,0,5.17624997,2454966.738,0.097,5.261,78.7,0.008007,0.30556,1.31,0.0586,89.26,1243.0,565.42,7.564,0.4554,3.2654912,11.398058,13.4,265.0,11111111111111111000000000000000,0.2254,5578.0,4.088,0.14,1.497,1.001,296.51205,49.72776,14.435,0.483,0.5,0.4,-8.2e-05,-1.6e-05,0.32,-0.49,0.59,0.14,-0.4,0.43
4341,K04512.01,-1,0,0,1,0,0.589458602,2454964.822,0.086,0.8278,158.4,0.011524,9.12761,0.98,0.0124,89.11,1848.0,2736.51,5.514,0.4767,3.67813,12.007606,17.3,1926.0,00011111111111111000000000000000,0.911,5286.0,4.517,-0.38,0.776,0.722,295.45059,50.54211,15.314,0.0,8.59,-8.4,-0.001014,0.001107,8.343,-1.791,8.533,8.262,-1.522,8.401
4342,K04513.01,1,0,0,0,0,3.91794676,2454965.864,0.337,2.549,116.5,0.009856,1.72996,0.94,0.0482,88.27,1030.0,266.81,11.2,0.4695,4.42266,11.472025,13.5,345.0,11111111111111111000000000000000,0.0867,5500.0,4.547,0.16,0.87,0.974,291.25027,45.655071,14.75,0.019,2.2,-1.0,-0.00023,0.0001,-0.66,-0.16,0.68,-0.56,-0.23,0.61
4343,K04581.01,0,0,0,0,0,6.0059966,2454966.404,0.135,3.096,39.2,0.005742,1.69412,0.73,0.0658,89.48,1130.0,385.87,14.78,0.3588,3.1247234,8.8583975,7.8,227.0,11111111111111111000000000000000,0.7667,6103.0,4.331,-0.04,1.16,1.05,290.60806,37.801891,13.549,0.45,0.0,-1.1,0.0,4.6e-05,-0.75,1.1,1.4,-0.75,1.2,1.4
4344,K04582.01,0,0,0,0,0,4.22426989,2454965.361,0.716,4.22,13.6,0.003623,0.17052,0.35,0.0494,82.43,1069.0,309.32,5.44,0.3858,3.2265565,8.32915,11.0,319.0,11111111111111111000000000000000,0.0665,5735.0,4.501,-0.2,0.883,0.903,296.33688,43.60009,11.756,0.0,-0.3,3.9,-2e-06,-4.3e-05,1.46,-0.6,1.59,0.97,-0.5,1.08
4346,K03168.01,0,0,0,0,0,56.3479517,2454996.379,0.768,8.789,43.6,0.006599,0.19347,1.06,0.2841,88.62,586.0,27.97,31.9,0.3819,3.783223,9.166768,15.1,24.0,11111111111111111000000000000000,0.6148,5843.0,4.086,-0.2,1.471,0.963,287.31485,39.538181,10.455,0.151,-1.5,1.9,5.9e-05,-6e-05,-2.2,-5.0,5.5,-1.4,-4.1,4.4
4348,K03185.01,-1,1,0,0,0,0.934181579,2454965.395,0.62,3.943,12.1,0.003357,0.09316,0.79,0.0228,67.58,3268.0,26937.31,1.626,0.219,4.0272264,13.363202,19.8,1439.0,11111111111111111000000000000000,0.5544,7624.0,4.029,0.1,2.152,1.803,292.77634,38.39397,11.219,0.141,-0.89,0.7,8.4e-06,-5.2e-06,0.9,-1.73,1.95,0.96,-1.55,1.82
4349,K04653.01,0,0,0,0,0,19.9778599,2454968.165,0.172,5.96,83.4,0.008414,0.78159,1.07,0.1547,89.61,773.0,84.29,25.45,0.2998,3.5064743,9.770229,12.8,52.0,11111110111011101000000000000000,0.956,6392.0,4.399,0.07,1.162,1.232,286.56033,48.893051,13.52,0.541,-0.4,-0.6,3e-05,5.1e-05,0.83,1.02,1.32,0.61,0.93,1.12
4351,K04655.01,0,0,0,0,0,17.543847,2454971.915,0.579,5.948,196.3,0.013357,0.40577,1.15,0.126,88.23,658.0,44.42,18.76,0.3238,3.1010046,8.432558,9.9,81.0,11111111111111111000000000000000,0.3551,5957.0,4.579,-0.6,0.791,0.865,287.06534,37.899479,15.388,0.29,-1.7,-1.2,0.0003,8e-05,0.28,-1.36,1.39,0.35,-1.48,1.52
4352,K04656.01,0,0,0,0,0,3.8183717,2454966.908,0.878,2.687,50.8,0.007521,0.21007,1.39,0.0528,80.73,1683.0,1894.37,5.45,0.2734,3.1760168,9.259817,11.8,350.0,11111111111111111000000000000000,0.2273,6738.0,4.109,-0.18,1.692,1.351,295.24191,43.972599,13.821,0.741,0.48,-0.1,-2.5e-05,1e-05,0.35,-0.63,0.72,0.3,-0.53,0.61
4353,K04727.01,-1,0,0,1,0,1.215181097,2454964.509,0.1356,1.295,39.7,0.005853,4.72405,0.87,0.0241,88.81,2230.0,5844.41,7.171,0.2765,8.278759,9.193259,11.8,1099.0,11111111111111111000000000000000,,6717.0,4.268,-0.16,1.365,1.266,295.85498,44.301601,13.516,0.0,0.16,16.19,-3e-06,-0.00059,-0.399,8.543,8.552,-0.334,8.473,8.479
4354,K04728.01,-1,0,0,1,0,21.5324915,2454964.877,0.5366,4.156,100.5,0.00952,1.58319,1.47,0.1622,88.81,876.0,139.32,33.9,0.2728,5.2416477,8.690173,12.1,65.0,11111111111111111000000000000000,,6737.0,4.228,-0.3,1.41,1.232,295.85782,41.415691,13.41,0.0,-98.8,-18.5,0.00942,0.001753,-12.238,-2.621,12.515,-12.309,-2.566,12.573
4355,K04729.01,-1,0,0,1,1,3.74779583,2454967.202,0.39,3.157,88.5,0.008772,0.81686,1.06,0.0496,87.36,1324.0,725.94,8.46,0.319,3.0959795,10.836572,14.4,356.0,11111111111111111000000000000000,0.386,6341.0,4.409,-0.06,1.111,1.154,291.06143,50.22694,14.416,0.002,0.3,2.3,-8e-06,-0.000179,2.85,2.79,3.99,2.84,2.62,3.86
4356,K04730.01,0,0,0,0,0,9.07829171,2454971.259,0.164,0.783,530.9,0.020947,163.47585,3.69,0.0838,89.89,984.0,221.32,89.3,0.5849,3.602735,8.633484,7.0,68.0,01010101010101010000000000000000,0.2913,5086.0,4.002,0.3,1.611,0.951,291.58875,44.907509,14.383,0.0,-0.49,-0.58,0.00044,0.00086,0.88,0.34,0.94,0.86,0.38,0.94
4357,K04731.01,-1,1,0,1,1,0.91842238,2454964.586,1.186,5.664,162.9,0.19889,0.03975,16.07,0.0173,11.38,1525.0,1280.4,1.21,0.49,5.1475515,9.805393,12.9,721.0,00101010101010101000000000000000,0.8334,5288.0,4.613,-0.24,0.74,0.828,289.72168,45.439758,15.899,0.0,-3.9,1.8,0.00062,-0.00024,-2.37,-1.1,2.59,-2.1,-1.2,2.43
4358,K04514.01,-1,1,0,0,0,373.43233,2455130.351,0.0802,16.5,166.7,0.011871,0.71957,1.48,0.9997,89.95,290.0,1.66,174.4,0.3165,,,12.9,,,,6146.0,4.303,-0.36,1.141,0.954,289.5531,41.056931,13.477,0.39,-1.0,-0.5,0.00023,0.00017,-1.07,-2.83,3.03,-1.02,-2.79,2.97
4359,K03158.05,1,0,0,0,0,9.74048508,2454967.879,0.89,1.6993,121.4,0.01212,1.86857,0.95,0.079,87.58,673.0,48.52,21.08,0.5396,6.594824,31.814764,25.8,135.0,11111111111111111000000000000000,0.3835,5051.0,4.562,-0.36,0.721,0.692,289.75229,41.634605,8.717,0.0,1.42,-6.09,-0.000123,-3.3e-05,-0.2,-0.3,0.4,0.9,-5.6,5.7
4361,K04516.01,-1,0,0,0,1,5.35745121,2454964.628,0.119,2.592,78.2,0.008114,2.60681,1.65,0.0639,89.57,1457.0,1065.83,15.81,0.3534,5.1829314,15.657688,16.4,201.0,11111101110111011000000000000000,0.6733,6123.0,3.982,0.0,1.86,1.208,298.45123,46.620861,12.596,0.349,0.45,0.52,-3.6e-05,-2.7e-05,0.95,0.0,0.95,0.96,0.16,0.97
4362,K04517.01,-1,0,1,0,1,2.16132662,2454964.902,0.778,4.487,112.2,0.010582,0.06526,0.5,0.025,72.06,687.0,52.58,2.53,0.2027,4.4834433,11.923215,25.3,618.0,11111111111111111000000000000000,0.2153,3754.0,4.818,-0.4,0.43,0.443,291.54214,48.991192,14.751,0.0,-2.94,1.6,0.000175,-0.000109,-0.2,0.27,0.32,-0.4,0.14,0.4
4363,K07693.01,0,0,0,0,0,6.41097179,2454965.984,0.261,2.582,233.5,0.013772,2.95954,1.4,0.0669,89.2,886.0,146.16,18.6,0.4785,3.0666554,7.288215,8.5,138.0,00011011101110111000000000000000,0.9025,5383.0,4.486,0.4,0.933,0.972,296.22168,39.405762,15.631,0.0,-0.3,1.6,0.0,-0.00078,-0.2,2.19,2.2,-0.14,0.88,0.89
4364,K04585.01,1,0,0,0,0,6.76289308,2454968.677,0.553,6.204,50.9,0.00678,0.14473,1.21,0.0761,85.5,1337.0,754.37,7.05,0.2931,3.5898147,10.407427,14.6,198.0,11111111111111111000000000000000,0.6131,6547.0,4.122,-0.16,1.63,1.289,286.54364,45.304871,13.499,0.179,-0.17,-0.91,1.1e-05,4.4e-05,-0.76,2.02,2.16,-0.66,2.02,2.13
4365,K04586.01,0,0,0,0,0,75.2116373,2455035.302,0.058,3.203,362.6,0.017266,20.22238,2.83,0.3708,89.98,516.0,16.78,182.2,0.4213,5.2521744,10.52841,13.1,16.0,11111111111111111000000000000000,0.1715,5818.0,4.165,0.28,1.5,1.2,291.51758,49.43462,14.39,0.012,-0.37,-0.77,-1e-05,0.00049,0.13,0.27,0.3,-0.04,0.52,0.52
4366,K04587.01,0,0,0,0,0,6.36283414,2454964.807,0.141,3.752,159.4,0.011578,1.02437,1.12,0.0666,89.38,956.0,197.84,12.99,0.3447,2.9347649,8.2043915,9.9,160.0,11110111011101110000000000000000,0.4414,5955.0,4.534,-0.24,0.883,0.972,285.22415,40.958931,15.567,0.021,1.0,2.7,-0.00014,-0.00038,-0.52,-0.42,0.67,-0.49,-0.41,0.64
4367,K04588.01,0,0,0,0,0,7.53737498,2454968.81,0.225,3.966,41.1,0.005934,0.96345,0.93,0.0802,89.1,1210.0,506.84,14.25,0.2931,3.1857557,9.064498,11.3,178.0,11111111111111111000000000000000,0.7133,6483.0,4.206,-0.16,1.436,1.212,286.51355,45.038044,12.912,0.379,0.65,0.8,-2.9e-05,-2.4e-05,-0.37,-0.61,0.71,-0.32,-0.51,0.6
4368,K04589.01,-1,0,0,1,0,1.09844642,2454965.44,0.727,1.528,45.0,0.006626,0.93906,1.73,0.0224,79.29,2921.0,17139.77,3.91,0.2923,4.735909,11.741793,15.1,971.0,11111101110111011000000000000000,0.9142,6403.0,3.772,-0.5,2.391,1.233,298.90598,47.611359,13.19,0.0,-21.0,14.9,0.000751,-0.000532,-6.989,4.716,8.431,-7.077,4.754,8.526
4369,K07675.01,-1,0,0,0,1,25.94947,2454981.973,0.678,15.7,238.3,0.014952,0.02462,1.22,0.1613,85.94,508.0,15.74,9.57,0.49,3.4214857,7.846843,8.2,36.0,00011011101110111000000000000000,0.2332,5348.0,4.609,-0.24,0.748,0.838,293.73605,38.940041,15.908,0.0,3.6,1.6,-0.00118,-0.00064,1.6,-1.22,2.0,1.7,-1.44,2.2
4370,K04657.01,0,0,0,0,0,7.57600886,2454968.629,0.267,3.361,49.0,0.00635,1.53942,0.54,0.0714,89.08,778.0,86.87,16.72,0.49,4.682032,10.2443905,12.5,185.0,11111111111111111000000000000000,0.7318,5361.0,4.588,-0.16,0.774,0.848,293.29279,41.997589,13.241,0.138,-1.1,-0.8,5.9e-05,3.7e-05,-0.6,1.01,1.17,-0.58,0.99,1.15
