,pl_name,tic_id,Unnamed: 0,disposition,sy_snum,sy_pnum,rv_flag,tran_flag,pl_orbper,pl_rade,pl_radj,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_logg,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_slope,lc_max,lc_mean,lc_median,lc_meanAbsDev,lc_min,lc_q1,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
461,EPIC 211604981.01,TIC 35245519,782.0,0.0,1.0,0.0,0.0,1.0,12.427163,46.66002702702703,4.165378378378378,2458100.32649,0.0,1.6631,5.3784,13.367801675675675,0.20212837837837838,6435.2,2.4,1.3,3.79,138.3288505,14.6068847,37.93247,215.22794,-1.40619,136.30669,6.0392996,-4.55914,3.96073,1133.61,0.842422,13.249,12.759,11.754,11.553,11.531,11.499,11.522,11.384,8.746,12.6528,12.3096,12.727,16.0,1308.859375,5152.34879048022,109933.75,109394.0625,107861.35418866132,125008.18352219865,107316.03125,107301.42838101773,372743.59745829814,265442.1690772804,0.40795660036166365,-0.5850930748021436,4.861350856839472e+22,239.2838134765625
462,EPIC 211607670.01,TIC 46385217,785.0,0.0,1.0,0.0,0.0,1.0,1.348851,37.56021621621621,3.3539189189189185,2458096.01356,0.0,21.782,3.8016,13.41120708108108,0.18965432432432433,6311.4,1.39,1.24,4.25,134.0284308,14.6429247,34.12043,213.16387,-2.56634,132.30804,6.2395983,-4.72111,-4.07967,657.88,1.49172,13.419,12.804,11.822,11.52,11.481,11.507,11.504,11.463,8.888,12.7802,12.3983,12.793,16.0,21773.912109375,5872.639850373554,99957.2421875,97101.0859375,107861.35418866132,142292.65269449595,56409.41796875,107301.42838101773,410120.7963603252,302819.3679793074,0.14399059653247134,-0.5846199869497225,5.713776186964118e+22,6594.8515625
463,EPIC 211607804.01,TIC 321285296,786.0,0.0,1.0,0.0,0.0,1.0,1.490219,46.441405405405405,4.145783783783783,2458096.4327,0.0,73.3825,3.924,11.92331518918919,0.2002902702702703,7175.46,1.73,1.6,4.17,137.3993323,14.6447599,37.12065,214.73745,-1.63539,135.43586,9.5098535,-9.5027,0.36879,1212.71,0.793855,13.523,13.127,12.869,12.439,12.335,11.803,11.793,12.309,9.039,13.0426,12.7304,13.358,16.0,30380.244140625,5152.34879048022,80814.6328125,72470.84375,107861.35418866132,125008.18352219865,20054.14453125,107301.42838101773,372743.59745829814,265442.1690772804,0.3158606695975651,-0.5850930748021436,4.861350856839472e+22,12696.1865234375
464,EPIC 211611139.01,TIC 437042281,787.0,2.0,1.0,0.0,0.0,1.0,1.882213,34.506783783783774,3.081810810810811,2458096.60257,0.0,0.5678,0.9648,13.810110324324324,0.1650913513513514,6590.0,1.57,0.9286486486486488,4.18,134.1349445,14.6900442,34.2337,213.1603,-2.49252,132.39408,4.8813361,-4.45062,-2.00485,594.041,1.65511,13.195,12.607,11.644,11.262,11.163,11.015,11.035,11.16,8.825,12.5013,12.1044,12.474,16.0,1812.0390625,5872.639850373554,135525.703125,133375.921875,107861.35418866132,142292.65269449595,131901.625,107301.42838101773,410120.7963603252,302819.3679793074,0.9943647540983607,-0.5846199869497225,5.713776186964118e+22,282.5327453613281
465,EPIC 211616939.01,TIC 46362146,790.0,2.0,1.0,0.0,0.0,1.0,1.8554,38.14435135135135,3.405567567567567,2458095.6193,0.0,0.0775,2.8008,17.190268135135135,0.1817062162162162,4990.0,10.09,0.8932432432432431,2.96,133.2292432,14.7715214,33.45953,212.65725,-2.65507,131.52865,9.089864,-5.41149,-7.30352,1523.8,0.62401,12.756,12.19,10.169,9.631,9.497,9.437,9.528,9.405,8.442,11.7932,11.151,11.796,16.0,488.46875,5163.218177880041,248730.84375,248245.6875,107423.78346706081,125268.96280752646,247753.90625,106893.18359375,372812.38244298985,265919.19884923985,0.9661616161616161,-0.539111398808752,4.861350879718036e+22,136.64942932128906
466,EPIC 211619805.01,TIC 46362153,792.0,2.0,1.0,0.0,0.0,1.0,1.855827,46.15743243243243,4.120513513513514,2458095.60966,0.0,0.0844,3.0168,12.99666664864865,0.1730745945945946,4720.0,0.66,0.9605405405405405,4.63,133.2383188,14.8117921,33.48334,212.61692,-2.61393,131.5261,44.0976636,42.242,-12.6577,151.301,6.5806,14.297,13.216,11.115,10.538,10.385,10.321,10.4,10.293,9.053001,12.9575,12.2048,12.942,16.0,703.25390625,4988.62065538476,83189.765625,82336.2265625,109464.8840661951,121028.35859102817,81783.2578125,108899.39011032517,365764.79818148224,256865.4080711571,0.9489233850776164,-0.4552635596627491,4.859687461649067e+22,155.7337646484375
467,EPIC 211620138.01,TIC 46362156,794.0,2.0,1.0,0.0,0.0,1.0,1.855421,46.64137837837837,4.163702702702702,2458095.61863,0.0,66.0084,5.6832,10.878639513513512,0.18855351351351354,11500.0,2.73,1.0386486486486488,4.05,133.2320539,14.8164505,33.47959,212.60895,-2.6111,131.519,5.1309752,-5.11332,-0.425282,478.281,2.06298,9.211,9.137,8.86,8.882,8.847,8.91,8.932,8.945,8.65,9.057,9.0104,9.512,16.0,520881.6875,8521.321910577955,2922709.75,2830166.5,51998.19541807433,206643.41203101905,1880946.375,51612.38144003379,490031.08113386825,438418.69969383447,0.15553576728999705,-0.5285155818992717,6.548641020824342e+23,213979.3125
468,EPIC 211621961.01,TIC 293412804,796.0,0.0,1.0,0.0,0.0,1.0,11.078847,43.865540540540536,3.9173243243243245,2458098.06284,0.0,12.1654,14.328,11.870936810810813,0.15380594594594593,5162.0,1.96,1.0670270270270268,4.472702702702704,131.7169885,14.8421191,32.14133,211.90023,-2.98024,130.09975,8.2901608,1.02589,-8.22644,3503.83,0.0146813,17.451,16.8105,15.12,14.505,14.551,14.445,14.328,12.541,9.035,16.5831,16.0261,16.548,16.0,400.6768798828125,5136.07851261189,3332.534912109375,2943.330810546875,107861.35418866132,124611.80725530676,2531.18115234375,107301.42838101773,371903.21401235217,264601.78563133447,0.7695454545454545,-0.5850955199682308,4.8604668105026515e+22,138.13836669921875
469,EPIC 211625003.01,TIC 437049273,797.0,0.0,1.0,0.0,0.0,1.0,0.530431,46.089594594594594,4.114486486486486,2458095.92711,0.0,40.9431,1.9608,13.805531405405405,0.16092567567567564,5666.31,1.49,1.01,4.1,134.6789638,14.8859919,34.79445,213.19089,-2.1578,132.84505,11.3584239,1.14958,-11.3001,514.007,1.91703,13.67,12.729,11.406,11.075,10.993,11.088,11.13,11.216,8.91,12.5508,12.111,12.848,16.0,33436.4453125,5152.34879048022,139108.484375,113844.1953125,107861.35418866132,125008.18352219865,72235.59375,107301.42838101773,372743.59745829814,265442.1690772804,0.710456942003515,-0.5850930748021436,4.861350856839472e+22,19745.0
470,EPIC 211630537.01,TIC 46383318,799.0,0.0,1.0,0.0,0.0,1.0,0.69719,37.21975675675675,3.3235675675675678,2458095.80305,0.0,3.4039,1.8552,14.13147735135135,0.17678351351351354,5535.52,1.46,0.97,4.1,133.838029,14.9645433,34.07662,212.7195,-2.30809,132.04204,5.0800837,-4.09224,-3.01012,974.491,0.996351,15.229,14.258,12.886,12.479,12.379,12.343,12.375,11.797,8.719,14.1809,13.6405,14.185,16.0,1905.904296875,4919.131492695889,30660.97265625,28325.9765625,109339.98264622044,119306.26790886956,26849.1640625,108750.48011243665,362033.91902449325,253283.4389120566,0.9984599589322382,-0.6562954882487301,4.859632893750452e+22,783.6182250976562
471,EPIC 211631538.01,TIC 46256423,800.0,2.0,1.0,0.0,0.0,1.0,5.513327,3.9,0.35,2458099.24778,0.0,0.2119,0.9264,12.428774648648648,0.16026162162162164,5020.0,0.77,0.7116216216216216,4.56,132.3424454,14.9783604,32.75101,212.03079,-2.68777,130.64661,17.9843038,-11.2559,-14.0264,411.227,2.40342,15.573,14.499,12.75,12.229,12.173,12.08,12.143,11.966,8.31,14.2198,13.5994,14.221,16.0,258.98828125,4989.338545864276,26955.458984375,26556.716796875,108489.18996779983,121022.98412941597,26437.482421875,107917.01932010135,364790.2771062078,256873.2577861064,1.133150684931507,-0.6504704923814324,4.859687461642479e+22,37.9329948425293
472,EPIC 211638401.01,TIC 330690093,802.0,2.0,1.0,0.0,0.0,1.0,0.53027,1.4,0.12,2458095.64176,0.0,0.0568,1.0632,13.172558432432432,0.19602297297297297,3880.0,0.56,0.7308108108108108,4.71,136.7222365,15.0754252,36.6865,213.9219,-1.41404,134.68407,15.0339719,-14.6253,-3.48151,137.778,7.22945,16.647,15.144,11.862,11.176,10.979,10.882,10.883,10.649,9.004,14.2877,13.2091,14.763,16.0,352.3564453125,4989.338545864276,25333.25390625,24995.23046875,108489.18996779983,121022.98412941597,24628.541015625,107917.01932010135,364790.2771062078,256873.2577861064,0.9503759398496241,-0.6504704923814324,4.859687461642479e+22,35.94515609741211
473,EPIC 211638883.01,TIC 437045991,803.0,0.0,1.0,0.0,0.0,1.0,0.543877,38.595864864864865,3.445891891891892,2458095.47515,0.0,0.0659,0.6768,15.22355794594595,0.18618378378378378,6177.78,1.36,1.18,4.24,134.3271756,15.0821831,34.55764,212.81043,-2.06422,132.46372,28.5951755,-28.5499,1.6085,585.582,1.6794,13.259,12.766,11.681,11.381,11.321,11.3,11.323,11.286,8.345,12.6247,12.2436,12.622,16.0,393.7734375,5517.756666205444,115771.6484375,115190.28125,114108.05509660051,133669.4673735129,114984.1015625,113543.93914959882,397981.2000237542,284437.2608741554,0.7841429880843263,-0.5161854148435856,5.7091665676982446e+22,40.55603790283203
474,EPIC 211639283.01,TIC 330623017,804.0,0.0,1.0,0.0,0.0,1.0,6.741846,44.13489189189189,3.9400270270270266,2458099.59522,0.0,5.5296,7.248,12.686342216216218,0.16303135135135133,4861.09,2.14,0.7327027027027028,4.392972972972973,135.9451412,15.0878845,35.9998,213.54618,-1.61809,133.96166,5.3626323,-2.92141,-4.49702,1574.3,0.598922,16.485,15.672,13.355,12.823,12.673,12.664,12.641,11.837,8.843,15.0478,14.3866,15.088,16.0,2064.998046875,5681.850251941928,15359.638671875,13385.0732421875,108489.18996779983,137640.54578482138,11229.642578125,107917.01932010135,400946.97854201857,293029.9592219172,1.066348195329087,-0.6493178015241541,5.710829962904264e+22,490.3240051269531
475,EPIC 211642882.01,TIC 337648770,806.0,2.0,1.0,0.0,0.0,1.0,23.897707,43.128513513513504,3.8507027027027037,2458100.90399,0.0,1.1511,1.4832,13.905801675675677,0.20011108108108108,5020.0,0.73,0.8116216216216218,4.58,138.9529161,15.1376825,38.69527,214.90633,-0.71949,136.7239,26.0357243,-24.1707,-9.67658,310.197,3.19501,15.086,14.041,12.287,11.764,11.668,11.595,11.642,11.786,8.799,13.8107,13.1748,13.788,16.0,610.263671875,5588.169821175388,39488.5390625,38962.9296875,109464.8840661951,135379.76906400113,38268.01171875,108899.39011032517,396950.4392287796,288051.0491184544,1.2194982896237172,-0.4547926310202087,5.709221135601951e+22,204.60647583007812
476,EPIC 211644647.01,TIC 46363964,807.0,0.0,1.0,0.0,0.0,1.0,2.044175,44.843648648648646,4.004243243243243,2458097.21457,0.0,7.196,7.1472,12.049801675675674,0.1973110810810811,5480.16,2.5,0.96,3.62,133.368118,15.1609156,33.73462,212.28926,-2.24384,131.55141,9.8783422,-8.95292,-4.17455,1152.34,0.838072,14.208,13.772,12.183,11.733,11.669,11.533,11.552,11.585,8.436,13.3243,12.823,13.304,16.0,4249.416015625,5588.169821175388,61544.92578125,59417.2421875,109464.8840661951,135379.76906400113,53046.09375,108899.39011032517,396950.4392287796,288051.0491184544,0.5177387914230019,-0.4547926310202087,5.709221135601951e+22,1630.989990234375
477,EPIC 211644764.01,TIC 20483642,808.0,2.0,1.0,0.0,0.0,1.0,23.5306712,9.25,0.825,2458268.719979,0.0,3.101451351351351,3.7332972972972973,65.7,0.0471,6688.0,1.9,1.48,4.05,127.6869017,15.1625976,28.68223,209.79626,-3.66092,126.2472,9.9499447,-9.22427,3.73018,980.582,0.990212,13.617,13.137,12.156,11.908,11.878,11.846,11.874,11.792,8.914,13.0344,12.6796,13.105,0.2702702702702703,840.8125,4988.62065538476,85008.875,83520.0546875,109464.8840661951,121028.35859102817,83327.25,108899.39011032517,365764.79818148224,256865.4080711571,1.2104795737122558,-0.4552635596627491,4.859687461649067e+22,67.78873443603516
478,EPIC 211649214.01,TIC 46309013,811.0,2.0,1.0,0.0,0.0,1.0,3.78795,38.222243243243234,3.412513513513513,2458098.41821,0.0,0.4851,1.6512,13.751990864864865,0.18076378378378377,5126.0,4.18,0.7521621621621621,3.48,133.1040583,15.223561,33.52387,212.10149,-2.25306,131.28895,2.2450135,-1.7351,-1.42461,2881.5,0.303219,15.882,14.936,13.268,12.766,12.643,12.627,12.702,12.306,8.317,14.7178,14.1243,14.726,16.0,178.552734375,5681.850251941928,16712.314453125,16527.57421875,108489.18996779983,137640.54578482138,16355.208984375,107917.01932010135,400946.97854201857,293029.9592219172,0.9691451694486596,-0.6493178015241541,5.710829962904264e+22,49.44431686401367
479,EPIC 211651743.01,TIC 21286697,812.0,0.0,1.0,0.0,0.0,1.0,0.516235,43.651756756756754,3.896945945945946,2458095.68635,0.0,11.1574,1.9608,11.969315189189189,0.16852513513513517,7701.0,2.09,1.81,4.06,129.7587872,15.2584092,30.56134,210.58944,-3.06981,128.16283,3.6284876,0.409642,3.60529,2574.17,0.348657,14.207,14.04,13.352,13.208,13.203,13.168,13.189,12.097,8.6,13.9583,13.7915,13.962,16.0,4198.87109375,4902.761768777496,36993.1640625,34084.44140625,109339.98264622044,118905.74299332903,28595.421875,108750.48011243665,361177.47814611485,252426.99803367822,0.7210433244916004,-0.656290556996522,4.858742027731393e+22,2127.072265625
480,EPIC 211662047.01,TIC 437046093,813.0,0.0,1.0,0.0,0.0,1.0,0.635238,41.06175675675675,3.6670540540540544,2458095.94146,0.0,12.6462,1.5288,12.486342216216217,0.17303783783783783,4743.31,0.92,0.76,4.39,134.3628607,15.399444,34.71193,212.47091,-1.7499,132.4085,1.1254287,-0.639756,0.925906,599.928,1.63824,16.14,15.395,13.172,12.629,12.5,12.443,12.417,11.904,8.841,14.8929,14.2226,14.791,16.0,1809.0673828125,5681.850251941928,15860.072265625,14903.5947265625,108489.18996779983,137640.54578482138,12241.9375,107917.01932010135,400946.97854201857,293029.9592219172,0.46961117402793506,-0.6493178015241541,5.710829962904264e+22,740.7664794921875
481,EPIC 211663508.01,TIC 21288341,814.0,0.0,1.0,0.0,0.0,1.0,0.544418,46.65256756756756,4.164702702702703,2458095.51405,0.0,43.4869,1.9512,12.398882756756757,0.21206459459459462,5076.71,1.07,0.85,4.31,129.9561722,15.4202076,30.79948,210.50163,-2.86478,128.30576,13.3343605,1.02249,-13.2951,655.349,1.49727,15.496,14.583,13.304,12.77,12.688,12.314,12.386,11.465,8.551,14.3613,13.7882,14.343,16.0,7437.39892578125,5588.887711654905,30059.841796875,24083.5,108489.18996779983,135374.39460238896,15185.0439453125,107917.01932010135,395975.9181535051,288058.8988334037,0.7426141450313339,-0.649999563738892,5.7092211355953624e+22,4374.71728515625
482,EPIC 211663688.01,TIC 46362325,815.0,2.0,1.0,0.0,0.0,1.0,1.855516,43.848405405405394,3.9094054054054053,2458095.61467,0.0,1.4554,4.0752,12.986342216216219,0.1740821621621622,3110.0,0.19,0.9970270270270273,5.09,133.2565282,15.4222864,33.73617,211.94936,-2.02179,131.37637,119.6624136,-74.3194,-93.7855,99.1062,10.0638,12.894486486486487,19.11,14.123,13.483,13.251,13.044,12.848,12.198,8.315,17.2515,15.8358,16.419,16.0,765.7811889648438,5136.07851261189,2679.042236328125,1192.157470703125,107861.35418866132,124611.80725530676,1147.4798583984375,107301.42838101773,371903.21401235217,264601.78563133447,1.1449035812672177,-0.5850955199682308,4.8604668105026515e+22,27.599267959594727
483,EPIC 211664543.01,TIC 330623115,816.0,0.0,1.0,0.0,0.0,1.0,0.698333,45.07391891891891,4.025135135135135,2458095.97188,0.0,10.6429,1.32,12.524450324324322,0.18950270270270272,4081.0,0.66,0.64,4.6,136.0364522,15.4349422,36.21503,213.19198,-1.26033,133.94674,20.4772187,-10.9164,-17.3248,405.703,2.43827,17.521,16.19,13.651,13.022,12.894,12.763,12.733,11.73,8.945,15.7351,14.9041,15.812,16.0,683.6748046875,5681.850251941928,7451.326171875,6907.75927734375,108489.18996779983,137640.54578482138,6083.9765625,107917.01932010135,400946.97854201857,293029.9592219172,0.8208606173994387,-0.6493178015241541,5.710829962904264e+22,322.3970642089844
484,EPIC 211673349.01,TIC 333801043,817.0,2.0,1.0,0.0,0.0,1.0,4.894289,4.1,0.37,2458097.62726,0.0,0.3043,2.1048,12.538774648648648,0.17579324324324325,4440.0,0.69,0.7232432432432434,4.62,130.7774233,15.554317,31.58146,210.7135,-2.53109,129.03664,30.7970324,-29.2128,-9.75036,300.045,3.30422,16.176,14.755,12.65,12.006,11.896,11.825,11.906,12.107,8.873,14.4269,13.6815,14.446,16.0,144.9072265625,5588.887711654905,23243.357421875,23072.47265625,108489.18996779983,135374.39460238896,22953.54296875,107917.01932010135,395975.9181535051,288058.8988334037,0.8671462829736211,-0.649999563738892,5.7092211355953624e+22,26.332181930541992
485,EPIC 211679060.01,TIC 437043882,818.0,2.0,1.0,0.0,0.0,1.0,12.601781,2.788,0.249,2458257.090664,0.0,3.77055945945946,3.4,20.06,0.0235,5791.0,1.09,0.8,4.27,134.2488531,15.6332775,34.70011,212.15698,-1.55582,132.23791,15.197025,-14.8319,-3.31124,651.939,1.50507,14.463,13.901,12.563,12.267,12.188,12.178,12.205,12.143,8.937,13.6743,13.2277,13.653,2.1621621621621623,499.912109375,4960.841301569078,46378.359375,45441.796875,109464.8840661951,120361.45107413628,45378.53515625,108899.39011032517,364544.300715266,255644.91060494087,1.0880872483221478,-0.4545839566578918,4.858404632786205e+22,24.6699161529541
486,EPIC 211685045.01,TIC 27635603,820.0,2.0,1.0,0.0,0.0,1.0,0.769057,2.06,0.184,2457201.38352,0.0,3.8128459459459467,3.6204432432432427,3.3,0.035,3832.0,0.54,0.7067567567567568,4.9,123.359527,15.713698,25.05746,207.40081,-4.09089,122.05222,25.6302662,-18.7031,-17.5244,201.71,4.92946,15.152,15.84,12.805,12.171,11.969,11.87,11.8,12.221,8.270001,15.0987,14.0843,14.984,5.0,656.0986328125,5681.850251941928,11725.244140625,11442.32421875,108489.18996779983,137640.54578482138,10413.046875,107917.01932010135,400946.97854201857,293029.9592219172,0.7404942965779467,-0.6493178015241541,5.710829962904264e+22,72.73833465576172
487,EPIC 211705502.01,TIC 186815660,822.0,2.0,1.0,0.0,0.0,1.0,2.5844972,10.29,0.918,2458254.347906,0.0,3.7441378378378376,3.6318810810810813,4.03,0.0685,6471.0,1.39,1.26,4.24,124.4925984,15.9879159,26.16817,207.5916,-3.58102,123.05612,6.581102,-6.57744,0.219515,774.157,1.26287,13.912,13.318,12.185,11.91,11.853,11.76,11.786,12.013,8.64,13.2136,12.8125,13.216,2.7027027027027026,188.076171875,5588.169821175388,60981.18359375,60805.109375,109464.8840661951,135379.76906400113,60605.03125,108899.39011032517,396950.4392287796,288051.0491184544,0.7213001383125864,-0.4547926310202087,5.709221135601951e+22,28.967615127563477
488,EPIC 211710534.01,TIC 293412472,824.0,0.0,1.0,0.0,0.0,1.0,3.022569,38.15883783783783,3.4068648648648647,2458096.74324,0.0,5.6458,3.384,13.469938135135134,0.1780367567567568,6481.66,1.89,1.32,4.01,131.7374294,16.0553155,32.62648,210.58326,-1.80519,129.797,2.8329043,-1.41733,-2.45286,720.982,1.35848,12.709,12.297,11.302,11.068,10.999,10.973,11.002,11.088,8.883,12.1335,11.8035,12.203,16.0,7795.6875,5872.639850373554,190259.03125,188197.8125,107861.35418866132,142292.65269449595,174667.65625,107301.42838101773,410120.7963603252,302819.3679793074,0.28397097625329815,-0.5846199869497225,5.713776186964118e+22,2234.283447265625
489,EPIC 211711685.01,TIC 46378204,825.0,2.0,1.0,0.0,0.0,1.0,15.462807,1.266,0.113,2457143.882911,0.0,3.8157756756756753,4.0,26.64,0.0126,5509.0,0.92,0.8,4.41,133.5143161,16.071337,34.213,211.33989,-1.32964,131.43764,32.2651952,3.81215,-32.0392,290.239,3.41698,13.246,12.531,11.244,10.906,10.843,10.79,10.865,10.807,8.698,12.3801,11.9063,12.372,0.5405405405405406,329.9921875,5152.34879048022,158051.859375,157571.5,107861.35418866132,125008.18352219865,157391.875,107301.42838101773,372743.59745829814,265442.1690772804,0.8020679468242246,-0.5850930748021436,4.861350856839472e+22,47.13019561767578
490,EPIC 211724246.01,TIC 337647366,830.0,2.0,1.0,0.0,0.0,1.0,4.746159,12.597,1.124,2458256.16206,0.0,3.744194594594594,2.9,5.83,0.0523,5878.0,2.21,1.68,3.98,131.1913594,16.2436537,32.21225,210.14158,-1.76173,129.24111,8.8134801,-6.34814,-6.1138,1175.98,0.820312,14.026,13.486,12.263,11.969,11.906,11.869,11.909,11.871,9.0,13.2538,12.8325,13.242,1.8918918918918919,2506.140625,4988.62065538476,72331.53125,68757.703125,109464.8840661951,121028.35859102817,67319.25,108899.39011032517,365764.79818148224,256865.4080711571,0.5924504158669226,-0.4552635596627491,4.859687461649067e+22,581.6430053710938
491,EPIC 211728689.01,TIC 21224455,832.0,2.0,1.0,0.0,0.0,1.0,8.952623,8.917,0.796,2457140.988766,0.0,3.7266783783783777,2.6,17.82,0.0954,5258.0,0.86,1.02,4.59,129.1808815,16.3067932,30.44975,209.21812,-2.19634,127.3586,41.1000039,19.2071,-36.3359,593.449,1.65659,15.577,14.66,13.155,12.737,12.618,12.628,12.638,11.574,8.814,14.5151,13.9808,14.498,1.6216216216216217,1381.9384765625,4989.338545864276,22645.38671875,22198.89453125,108489.18996779983,121022.98412941597,19881.509765625,107917.01932010135,364790.2771062078,256873.2577861064,0.05290396779758482,-0.6504704923814324,4.859687461642479e+22,203.1848907470703
492,EPIC 211737652.01,TIC 293378411,843.0,0.0,1.0,0.0,0.0,1.0,2.46819,43.91002702702701,3.921297297297297,2458095.93777,0.0,48.389,5.8848,11.892288162162162,0.16585189189189192,8315.0,0.82,2.05,4.92,131.5002914,16.4335416,32.5584,210.06555,-1.50059,129.47732,0.3993651,-0.154967,-0.368073,3281.3,0.0831645,16.61,16.184,15.809,15.665,15.74,15.577,15.705,12.426,8.742,16.2564,16.162,16.354,16.0,1063.171875,5136.07851261189,3855.05322265625,3611.068603515625,107861.35418866132,124611.80725530676,1728.7095947265625,107301.42838101773,371903.21401235217,264601.78563133447,0.24975922953451044,-0.5850955199682308,4.8604668105026515e+22,363.4676513671875
